,p,freq,freq.pred,pred.lwr,pred.upr,SE ,SD,z statistic,adj pvalue,outside of CI mean,model,Kingdom,Phylum,Class,Order,Family,Genus,Species
0ee6dc6715e3c01f0069f37cc08da68e,0.020865526,0.469437653,0.685775866,0.624084815,0.741535732,0.030,0.839,15.668,4.64E-47,1.55E-01,below,d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA,NA
f53d3bf3a2e9b68806bb45ed12706ac0,0.022438875,0.476772616,0.712991607,0.652335999,0.766847125,0.029,0.818,16.321,4.86E-51,1.76E-01,below,d__Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Amoebophilaceae,NA,NA
926bbb9221a2a6cc4f7729c0e1a5c9a5,0.025085575,0.469437653,0.753793126,0.695161322,0.804322189,0.028,0.780,16.858,2.01E-54,2.26E-01,below,d__Archaea,Crenarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,NA,NA
2c87aedf54d987be86f343bad7c35c66,0.029924205,0.493887531,0.814529522,0.760144631,0.858872567,0.025,0.706,19.610,2.06E-73,2.66E-01,below,d__Bacteria,Cyanobacteria,Cyanobacteriia,Synechococcales,Cyanobiaceae,NA,NA
ff945da03476c36cb11780a42cbc0aa7,0.031528117,0.73594132,0.831289832,0.778390741,0.873611977,0.024,0.681,30.297,4.25E-173,4.24E-02,below,d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,NA,NA
9c7572ce53c9deaee6b270fc9aa5edf4,0.033204156,0.354523227,0.847252013,0.795919731,0.887497732,0.023,0.655,15.175,3.66E-44,4.41E-01,below,d__Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Endozoicomonadaceae,NA,NA
8dc6256de1c35f220af89b31351c23b3,0.034144254,0.158924205,0.855561434,0.805109447,0.894661568,0.023,0.640,6.957,9.67E-09,6.46E-01,below,d__Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Fokiniaceae,NA,NA
6c383423901550438bb49730a48ad2a2,0.040894866,0.7799511,0.903705931,0.859437126,0.935085793,0.019,0.541,40.416,1.59E-305,7.95E-02,below,d__Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,NA,NA
ce2620d9c8e79510936f1f2540ee66b2,0.070872861,0.337408313,0.985194964,0.960337452,0.99456187,0.009,0.245,38.646,1.08E-279,6.23E-01,below,d__Bacteria,Proteobacteria,Unclassified Proteobacteria,Unclassified Proteobacteria,Unclassified Proteobacteria,NA,NA
690623ceaf81d414ddf243ff43f18b54,2.08E-05,0.019559902,0.001107569,6.68E-05,0.018076278,0.005,0.129,4.257,1.97E-02,1.48E-03,above,d__Bacteria,Bacteroidota,Kryptonia,Kryptoniales,MSB-3C8,NA,NA
1037304e94827d7097d20e49f852d5e0,2.44E-05,0.019559902,0.001302905,9.06E-05,0.018436889,0.005,0.131,4.179,2.74E-02,1.12E-03,above,d__Bacteria,Proteobacteria,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,NA,NA
692aeeb1c594a7d08daa469540fc558d,2.57E-05,0.024449878,0.001368009,9.92E-05,0.018556381,0.005,0.132,5.193,2.55E-04,5.89E-03,above,d__Bacteria,Firmicutes,Unclassified Firmicutes,Unclassified Firmicutes,Unclassified Firmicutes,NA,NA
b40babecf095debbe8d47ca82f8501e5,2.69E-05,0.019559902,0.001433109,0.000108217,0.018675528,0.005,0.133,4.130,3.37E-02,8.84E-04,above,d__Bacteria,Planctomycetota,Phycisphaerae,Pla1_lineage,Pla1_lineage,NA,NA
743b6add0aa0aabd6bfdc16b5cbeb64c,3.06E-05,0.024449878,0.001628387,0.000137109,0.019030957,0.005,0.135,5.073,4.64E-04,5.42E-03,above,d__Bacteria,Planctomycetota,028H05-P-BN-P5,028H05-P-BN-P5,028H05-P-BN-P5,NA,NA
f7dad0e9f761e4d74b484bd0983bd783,3.18E-05,0.02200489,0.001693472,0.000147376,0.019148782,0.005,0.136,4.540,5.73E-03,2.86E-03,above,d__Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,Oligoflexales,NA,NA
7382095d0575a7beb41e60dd306ab43f,3.42E-05,0.019559902,0.001823629,0.000168831,0.019383486,0.005,0.137,3.990,5.96E-02,1.76E-04,above,d__Bacteria,Myxococcota,Unclassified Myxococcota,Unclassified Myxococcota,Unclassified Myxococcota,NA,NA
bc4111224af7c2144fdfe5932e831829,3.55E-05,0.019559902,0.001888702,0.000180009,0.019500377,0.005,0.138,3.969,6.51E-02,5.95E-05,above,d__Bacteria,Verrucomicrobiota,Unclassified Verrucomicrobiota,Unclassified Verrucomicrobiota,Unclassified Verrucomicrobiota,NA,NA
c0266f6fe567baebac43aa4a6a88fb65,3.79E-05,0.02200489,0.002018837,0.000203243,0.019733257,0.005,0.140,4.417,9.89E-03,2.27E-03,above,d__Bacteria,Proteobacteria,Gammaproteobacteria,MD2904-B13,MD2904-B13,NA,NA
2f8edd2a2e06232c9f1b3516695fa61c,4.03E-05,0.024449878,0.002148956,0.000227613,0.01996497,0.005,0.141,4.856,1.33E-03,4.48E-03,above,d__Bacteria,Proteobacteria,Alphaproteobacteria,AT-s3-44,AT-s3-44,NA,NA
26c1ca74d6478959c365853a72f3800e,4.16E-05,0.031784841,0.002214009,0.000240214,0.0200804,0.005,0.142,6.280,6.52E-07,1.17E-02,above,d__Bacteria,Planctomycetota,Planctomycetes,Unclassified Planctomycetes,Unclassified Planctomycetes,NA,NA
5dbe406208dbd40458ce26b4063a63e8,4.40E-05,0.02200489,0.002344104,0.000266223,0.020310427,0.005,0.143,4.303,1.62E-02,1.69E-03,above,d__Bacteria,Planctomycetota,Phycisphaerae,MSBL9,4572-13,NA,NA
7909669c8a162497ed23b24fa9249186,4.77E-05,0.026894866,0.002539218,0.000307198,0.020653451,0.005,0.145,5.182,2.69E-04,6.24E-03,above,d__Bacteria,WS2,WS2,WS2,WS2,NA,NA
10d50ad27980c6fcac66927dc0ac8442,4.89E-05,0.02200489,0.002604248,0.000321364,0.020767269,0.005,0.146,4.219,2.32E-02,1.24E-03,above,d__Bacteria,Proteobacteria,Gammaproteobacteria,Thiomicrospirales,Thiomicrospiraceae,NA,NA
54dac6b7e398335f3862ac745b4042a7,4.89E-05,0.029339853,0.002604248,0.000321364,0.020767269,0.005,0.146,5.625,2.67E-05,8.57E-03,above,d__Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Omnitrophales,NA,NA
710ea72ec161eeeeeb5e56950c862024,4.89E-05,0.031784841,0.002604248,0.000321364,0.020767269,0.005,0.146,6.094,1.94E-06,1.10E-02,above,d__Bacteria,Verrucomicrobiota,Omnitrophia,Omnitrophales,Unclassified Omnitrophales,NA,NA
ed8d57d20408c62baf5aac56b7ed5181,4.89E-05,0.02200489,0.002604248,0.000321364,0.020767269,0.005,0.146,4.219,2.32E-02,1.24E-03,above,d__Bacteria,Sumerlaeota,Sumerlaeia,uncultured,uncultured,NA,NA
34d872530a6cd244a0f67e51442615c9,5.13E-05,0.02200489,0.002734297,0.000350433,0.020994145,0.005,0.148,4.178,2.75E-02,1.01E-03,above,d__Bacteria,Myxococcota,Polyangia,Polyangiales,Unclassified Polyangiales,NA,NA
9fbc65ab1e7d5cb4f44cc43ec086d3b0,5.13E-05,0.024449878,0.002734297,0.000350433,0.020994145,0.005,0.148,4.643,3.59E-03,3.46E-03,above,d__Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Criblamydiaceae,NA,NA
8c4117b65e782b5bb676fa309cc173a8,5.38E-05,0.02200489,0.00286433,0.000380462,0.02122003,0.005,0.149,4.139,3.24E-02,7.85E-04,above,d__Bacteria,Proteobacteria,Gammaproteobacteria,EV818SWSAP88,EV818SWSAP88,NA,NA
d46579374849f6a672433fe4149b650b,5.50E-05,0.034229829,0.00292934,0.000395828,0.02133261,0.005,0.150,6.409,3.01E-07,1.29E-02,above,d__Bacteria,Deferrisomatota,Defferrisomatia,Defferrisomatales,Defferrisomataceae,NA,NA
4e60d159b8675e33e17ff4a511da78b2,5.62E-05,0.051344743,0.002994347,0.000411425,0.021444951,0.005,0.150,9.569,2.36E-17,2.99E-02,above,d__Bacteria,Verrucomicrobiota,Lentisphaeria,Victivallales,Arctic95B-14,NA,NA
5d90d3d47ebc94de403f513beac9c9bc,5.62E-05,0.029339853,0.002994347,0.000411425,0.021444951,0.005,0.150,5.468,6.17E-05,7.89E-03,above,d__Archaea,Thermoplasmatota,Thermoplasmata,uncultured,uncultured,NA,NA
2d0121c3aa1edf8fd9ca4444b4e96d46,5.75E-05,0.024449878,0.00305935,0.000427248,0.021557058,0.005,0.151,4.536,5.82E-03,2.89E-03,above,d__Bacteria,Cyanobacteria,Cyanobacteriia,Thermosynechococcales,Acaryochloridaceae,NA,NA
cff69028b203aea363aa714e5600dedb,5.75E-05,0.024449878,0.00305935,0.000427248,0.021557058,0.005,0.151,4.536,5.82E-03,2.89E-03,above,d__Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Unclassified Sphingobacteriales,NA,NA
8461b4201e6755a0102e02b168fa7277,6.23E-05,0.031784841,0.003319322,0.000492747,0.022003204,0.005,0.154,5.792,1.07E-05,9.78E-03,above,d__Bacteria,Cyanobacteria,Sericytochromatia,Sericytochromatia,Sericytochromatia,NA,NA
5818b4aa0e9b465145356f0e1e204f3b,6.48E-05,0.024449878,0.003449285,0.000526779,0.022224948,0.006,0.155,4.417,9.87E-03,2.22E-03,above,d__Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,uncultured,NA,NA
ef77032687f563e83d3bb50e0b972931,6.72E-05,0.04400978,0.003579232,0.000561636,0.022445837,0.006,0.156,7.883,1.63E-11,2.16E-02,above,d__Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Unclassified Chitinophagales,NA,NA
9f19fb845a2d84328d6b47412f756c82,6.85E-05,0.031784841,0.0036442,0.000579368,0.022555967,0.006,0.157,5.670,2.10E-05,9.23E-03,above,d__Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Schleiferiaceae,NA,NA
c2d55d04dfc8cf16ce724067d1e3f0c8,6.85E-05,0.036674817,0.0036442,0.000579368,0.022555967,0.006,0.157,6.542,1.34E-07,1.41E-02,above,d__Bacteria,Desulfobacterota,Desulfuromonadia,Desulfuromonadia,Geopsychrobacteraceae,NA,NA
d0201357bb4755c56e06be46dfc25dac,6.85E-05,0.029339853,0.0036442,0.000579368,0.022555967,0.006,0.157,5.233,2.08E-04,6.78E-03,above,d__Bacteria,Myxococcota,Polyangia,MidBa8,MidBa8,NA,NA
e07672a4b4bc1130d34f7f20189389c1,7.09E-05,0.026894866,0.003774124,0.000615423,0.022775611,0.006,0.158,4.758,2.11E-03,4.12E-03,above,d__Bacteria,Dependentiae,Babeliae,Babeliales,Babeliaceae,NA,NA
10b1cde94993b8649f6b5ed37819cb4e,7.33E-05,0.024449878,0.003904032,0.000652251,0.022994452,0.006,0.160,4.290,1.72E-02,1.46E-03,above,d__Bacteria,Myxococcota,Polyangia,Blfdi19,Blfdi19,NA,NA
47830587dbfc298a3b2b7aaac2af4612,7.58E-05,0.029339853,0.004033925,0.000689834,0.023212507,0.006,0.161,5.107,3.92E-04,6.13E-03,above,d__Bacteria,Cyanobacteria,Vampirivibrionia,Obscuribacterales,Obscuribacteraceae,NA,NA
e1677063b66cb73570f1ce20bf6394a6,7.58E-05,0.024449878,0.004033925,0.000689834,0.023212507,0.006,0.161,4.255,1.99E-02,1.24E-03,above,d__Bacteria,Patescibacteria,ABY1,Candidatus_Falkowbacteria,Candidatus_Falkowbacteria,NA,NA
e8598a9577e05d782bc01e4b05c0cb53,7.70E-05,0.041564792,0.004098865,0.000708903,0.023321246,0.006,0.162,7.206,1.87E-09,1.82E-02,above,d__Bacteria,Sumerlaeota,Sumerlaeia,Sumerlaeales,Sumerlaeaceae,NA,NA
b9970b180a0d4e4a9c9e267f501d405c,7.82E-05,0.026894866,0.004163802,0.000728154,0.023429796,0.006,0.162,4.644,3.57E-03,3.47E-03,above,d__Archaea,Thermoplasmatota,Thermoplasmata,Marine_Benthic_Group_D_and_DHVEG-1,Marine_Benthic_Group_D_and_DHVEG-1,NA,NA
3980108f552d343d6d5c9a5b6db8f56a,8.31E-05,0.029339853,0.00442351,0.00080693,0.023862143,0.006,0.165,4.989,7.01E-04,5.48E-03,above,d__Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,AKAU3564_sediment_group,NA,NA
613aa931b2ef2a59696298685b522f22,8.56E-05,0.031784841,0.00455334,0.000847354,0.024077234,0.006,0.166,5.364,1.06E-04,7.71E-03,above,d__Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Parachlamydiaceae,NA,NA
7d3909d4249f04fc2b602945cdbacde8,8.56E-05,0.029339853,0.00455334,0.000847354,0.024077234,0.006,0.166,4.951,8.40E-04,5.26E-03,above,d__Bacteria,Firmicutes,Bacilli,Izemoplasmatales,Izemoplasmatales,NA,NA
ca60d6d5bcb623873afcdf03f74503d0,8.56E-05,0.034229829,0.00455334,0.000847354,0.024077234,0.006,0.166,5.776,1.17E-05,1.02E-02,above,d__Bacteria,Acidobacteriota,AT-s3-28,AT-s3-28,AT-s3-28,NA,NA
0e69f2bd2c2ea57a347f3482afe8584c,8.80E-05,0.024449878,0.004683155,0.000888447,0.024291626,0.006,0.167,4.095,3.89E-02,1.58E-04,above,d__Bacteria,Proteobacteria,Alphaproteobacteria,Holosporales,Holosporaceae,NA,NA
5ef9c853d818d322bcb82aa9ec48a7bd,8.80E-05,0.036674817,0.004683155,0.000888447,0.024291626,0.006,0.167,6.143,1.46E-06,1.24E-02,above,d__Bacteria,Fibrobacterota,Fibrobacteria,Fibrobacterales,Fibrobacteraceae,NA,NA
f798f8fbcc73baea0eb85d606590d1b5,9.41E-05,0.051344743,0.005007624,0.000994012,0.02482464,0.006,0.170,8.446,2.38E-13,2.65E-02,above,d__Bacteria,Patescibacteria,Gracilibacteria,Absconditabacteriales_(SR1),Absconditabacteriales_(SR1),NA,NA
3a3c90d803dcd220c6bcf39372d54006,9.66E-05,0.039119804,0.005137384,0.001037333,0.025036697,0.006,0.172,6.390,3.38E-07,1.41E-02,above,d__Bacteria,Nitrospirota,Thermodesulfovibrionia,uncultured,uncultured,NA,NA
5bc7bdc028f3f8df7b3ce4d58b5d3033,9.66E-05,0.056234719,0.005137384,0.001037333,0.025036697,0.006,0.172,9.185,6.20E-16,3.12E-02,above,d__Bacteria,Planctomycetota,Phycisphaerae,CCM11a,CCM11a,NA,NA
5f8510f916218b9c167dd8f849053e04,9.66E-05,0.039119804,0.005137384,0.001037333,0.025036697,0.006,0.172,6.390,3.38E-07,1.41E-02,above,d__Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,Unclassified Micavibrionales,NA,NA
4e82b9872fc29f8c445b1a7910d6a94b,9.78E-05,0.026894866,0.005202258,0.001059222,0.025142485,0.006,0.172,4.378,1.17E-02,1.75E-03,above,d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,KF-JG30-B3,NA,NA
7d25791de684209ae513374ba093b8de,9.78E-05,0.026894866,0.005202258,0.001059222,0.025142485,0.006,0.172,4.378,1.17E-02,1.75E-03,above,d__Bacteria,Acidobacteriota,Aminicenantia,Aminicenantales,Aminicenantales,NA,NA
7d460859d8fae6100a1e056788eed3d5,9.78E-05,0.029339853,0.005202258,0.001059222,0.025142485,0.006,0.172,4.776,1.94E-03,4.20E-03,above,d__Bacteria,Zixibacteria,Zixibacteria,Zixibacteria,Zixibacteria,NA,NA
455ba11198e264ef9b5213456ef31791,9.90E-05,0.046454768,0.005267129,0.00108126,0.025248117,0.006,0.173,7.535,1.95E-10,2.12E-02,above,d__Bacteria,Planctomycetota,Phycisphaerae,C86,C86,NA,NA
ebdcbcc80353787e7e2eba4c278f5833,0.000100244,0.034229829,0.005331995,0.001103447,0.025353593,0.006,0.173,5.533,4.37E-05,8.88E-03,above,d__Bacteria,Actinobacteriota,Acidimicrobiia,IMCC26256,IMCC26256,NA,NA
f50f92a2818b2254f3bc8242d823577e,0.000101467,0.04400978,0.005396858,0.00112578,0.025458914,0.006,0.174,7.090,4.03E-09,1.86E-02,above,d__Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Chlamydiaceae,NA,NA
cbef8d3815e694f53f45de61234f6abd,0.000102689,0.031784841,0.005461717,0.001148258,0.025564083,0.006,0.175,5.103,3.99E-04,6.22E-03,above,d__Bacteria,WPS-2,WPS-2,WPS-2,WPS-2,NA,NA
093af077264b17ae6efdb8418a83e056,0.000103912,0.046454768,0.005526572,0.00117088,0.0256691,0.006,0.175,7.433,3.96E-10,2.08E-02,above,d__Bacteria,Margulisbacteria,Margulisbacteria,Margulisbacteria,Margulisbacteria,NA,NA
1664d27a4ba172c33e7707d06f451248,0.000103912,0.046454768,0.005526572,0.00117088,0.0256691,0.006,0.175,7.433,3.96E-10,2.08E-02,above,d__Bacteria,Proteobacteria,Alphaproteobacteria,Puniceispirillales,uncultured,NA,NA
6b4a94c91e930303667e834f314b25aa,0.000103912,0.034229829,0.005526572,0.00117088,0.0256691,0.006,0.175,5.477,5.88E-05,8.56E-03,above,d__Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Sedimenticolaceae,NA,NA
bba82594ca64c9cab62277695a996ab7,0.000111247,0.026894866,0.005915619,0.001309544,0.026296109,0.006,0.179,4.219,2.32E-02,5.99E-04,above,d__Bacteria,Firmicutes,Bacilli,Entomoplasmatales,Entomoplasmatales_Incertae_Sedis,NA,NA
fc9e11165b2da4daa3f1b8f6d0243395,0.000111247,0.031784841,0.005915619,0.001309544,0.026296109,0.006,0.179,4.987,7.08E-04,5.49E-03,above,d__Bacteria,Desulfobacterota,Syntrophobacteria,Syntrophobacterales,uncultured,NA,NA
2d93ebfddfb216640c09ce51973172e2,0.000112469,0.056234719,0.005980447,0.001333131,0.026400108,0.006,0.179,8.794,1.53E-14,2.98E-02,above,d__Bacteria,Cyanobacteria,Vampirivibrionia,Vampirovibrionales,Vampirovibrionales,NA,NA
7ebd90dd08c451bc503bfc1f204a666b,0.000112469,0.04400978,0.005980447,0.001333131,0.026400108,0.006,0.179,6.882,1.56E-08,1.76E-02,above,d__Bacteria,Patescibacteria,Gracilibacteria,Unclassified Gracilibacteria,Unclassified Gracilibacteria,NA,NA
e671fffc7e523fb67ed6965b87a0d4d6,0.000112469,0.034229829,0.005980447,0.001333131,0.026400108,0.006,0.179,5.353,1.13E-04,7.83E-03,above,d__Bacteria,Verrucomicrobiota,Lentisphaeria,Victivallales,PRD18C08,NA,NA
99c709fb3dd63040dbf5b96c4bed3759,0.000114914,0.036674817,0.00611009,0.0013807,0.026607687,0.006,0.180,5.699,1.79E-05,1.01E-02,above,d__Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,NA,NA
21e359dff1d827193bd0186168cdec0a,0.000116137,0.039119804,0.006174906,0.00140468,0.02671127,0.006,0.181,6.060,2.37E-06,1.24E-02,above,d__Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,AB1,NA,NA
7c0f8d8f13ac2083b093b2f93ce76d43,0.000117359,0.04400978,0.006239718,0.001428789,0.026814716,0.006,0.181,6.796,2.72E-08,1.72E-02,above,d__Bacteria,Dependentiae,Babeliae,Babeliales,Vermiphilaceae,NA,NA
8938d6bd5e99aeaae2315546fea4a61e,0.000118582,0.041564792,0.006304527,0.001453025,0.026918028,0.006,0.182,6.398,3.21E-07,1.46E-02,above,d__Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Unclassified Burkholderiales,NA,NA
0a08efb0bf5c0e3e6b4ebdb007f4279a,0.000119804,0.056234719,0.006369331,0.001477387,0.027021205,0.007,0.183,8.630,5.66E-14,2.92E-02,above,d__Bacteria,Cyanobacteria,Cyanobacteriia,Unclassified Cyanobacteriia,Unclassified Cyanobacteriia,NA,NA
a5bfebdb676287959e586198b161917a,0.000119804,0.068459658,0.006369331,0.001477387,0.027021205,0.007,0.183,10.506,4.81E-21,4.14E-02,above,d__Bacteria,Planctomycetota,Pla4_lineage,Pla4_lineage,Pla4_lineage,NA,NA
bf563ba8157a98aed9bf595b45e58972,0.000122249,0.04400978,0.006498928,0.001526484,0.027227164,0.007,0.184,6.713,4.61E-08,1.68E-02,above,d__Bacteria,Patescibacteria,ABY1,Candidatus_Uhrbacteria,Candidatus_Uhrbacteria,NA,NA
830268fa14df08f6e83bc5b6aaddbff7,0.000123472,0.036674817,0.006563721,0.001551217,0.027329948,0.007,0.184,5.577,3.46E-05,9.34E-03,above,d__Bacteria,Chloroflexi,Anaerolineae,SBR1031,Unclassified SBR1031,NA,NA
d56da465d025aa2763a6fa7117fe0338,0.000123472,0.068459658,0.006563721,0.001551217,0.027329948,0.007,0.184,10.410,1.19E-20,4.11E-02,above,d__Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,0319-6G20,NA,NA
b3b67342f0333920f65d25be179b727f,0.000124694,0.041564792,0.006628509,0.001576072,0.027432602,0.007,0.185,6.301,5.74E-07,1.41E-02,above,d__Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Marinilabiliaceae,NA,NA
e4ba1bfbe78819f41325a18706af0835,0.000124694,0.046454768,0.006628509,0.001576072,0.027432602,0.007,0.185,7.043,5.50E-09,1.90E-02,above,d__Bacteria,Verrucomicrobiota,Lentisphaeria,SS1-B-02-17,SS1-B-02-17,NA,NA
210ae7a603c965e876445748ac717592,0.000125917,0.039119804,0.006693294,0.001601047,0.027535129,0.007,0.185,5.913,5.45E-06,1.16E-02,above,d__Bacteria,Proteobacteria,Alphaproteobacteria,Kordiimonadales,uncultured,NA,NA
3a47a355886378f2b28d2df8c17cf646,0.000125917,0.04400978,0.006693294,0.001601047,0.027535129,0.007,0.185,6.652,6.74E-08,1.65E-02,above,d__Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,NA,NA
dfdac70f7f367e96000601cba2d2ae5b,0.000129584,0.034229829,0.006887626,0.001676682,0.027841952,0.007,0.187,5.128,3.52E-04,6.39E-03,above,d__Bacteria,Proteobacteria,Gammaproteobacteria,MBAE14,MBAE14,NA,NA
c06de104b8ca625dfbf8b4fe86dd0347,0.000130807,0.034229829,0.006952395,0.001702127,0.027943978,0.007,0.188,5.113,3.79E-04,6.29E-03,above,d__Bacteria,Acidobacteriota,Acidobacteriae,Unclassified Acidobacteriae,Unclassified Acidobacteriae,NA,NA
0afb606fef4e3626983561132a6a4626,0.000134474,0.048899756,0.00714668,0.001779147,0.028249324,0.007,0.189,7.242,1.46E-09,2.07E-02,above,d__Bacteria,Actinobacteriota,Actinobacteria,Unclassified Actinobacteria,Unclassified Actinobacteria,NA,NA
6667a63734bfa350b97101526b2a5c40,0.000134474,0.056234719,0.00714668,0.001779147,0.028249324,0.007,0.189,8.328,5.91E-13,2.80E-02,above,d__Bacteria,Planctomycetota,vadinHA49,vadinHA49,vadinHA49,NA,NA
4a5f5e0ccf854e4823be101feaac80d9,0.000138142,0.04400978,0.007340929,0.001857174,0.028553595,0.007,0.191,6.462,2.18E-07,1.55E-02,above,d__Bacteria,Desulfobacterota,Desulfuromonadia,Desulfuromonadia,Unclassified Desulfuromonadia,NA,NA
50d39d2b84bb39c10913312179829dbc,0.000138142,0.048899756,0.007340929,0.001857174,0.028553595,0.007,0.191,7.180,2.21E-09,2.03E-02,above,d__Bacteria,Nitrospinota,P9X2b3D02,P9X2b3D02,P9X2b3D02,NA,NA
ba49d5a292ad66925ca45c6162de2afa,0.000139364,0.029339853,0.007405672,0.001883402,0.028654784,0.007,0.191,4.296,1.67E-02,6.85E-04,above,d__Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Sulfurovaceae,NA,NA
6e942bb268b7f7c2566c5c8d002d53a9,0.000141809,0.051344743,0.007535144,0.001936181,0.028856817,0.007,0.192,7.476,2.94E-10,2.25E-02,above,d__Bacteria,MBNT15,MBNT15,MBNT15,MBNT15,NA,NA
f9a2e1aa8d6761f0c9c9681ab7b7240b,0.000144254,0.034229829,0.007664601,0.001989385,0.029058394,0.007,0.193,4.957,8.17E-04,5.17E-03,above,d__Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,NA,NA
11f904ddaa36e79404554e860b284108,0.000145477,0.051344743,0.007729324,0.002016144,0.029159015,0.007,0.194,7.415,4.48E-10,2.22E-02,above,d__Bacteria,Patescibacteria,Parcubacteria,Parcubacteria,Parcubacteria,NA,NA
90f86386782f34e18f4722e0a7070265,0.000147922,0.063569682,0.007858758,0.002069971,0.029359923,0.007,0.195,9.131,9.71E-16,3.42E-02,above,d__Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,uncultured,NA,NA
4ef3515ccfea614b91f7f02fe151fd0d,0.000149144,0.051344743,0.007923469,0.002097037,0.029460212,0.007,0.196,7.356,6.75E-10,2.19E-02,above,d__Bacteria,Chloroflexi,Dehalococcoidia,Unclassified Dehalococcoidia,Unclassified Dehalococcoidia,NA,NA
773875c3f65ad3e06341c5ce513b48a8,0.000150367,0.048899756,0.007988176,0.002124205,0.029560394,0.007,0.196,6.987,7.95E-09,1.93E-02,above,d__Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Unclassified Verrucomicrobiales,NA,NA
bf0ccc24d39554076fbcb6989ce74839,0.000150367,0.031784841,0.007988176,0.002124205,0.029560394,0.007,0.196,4.541,5.69E-03,2.22E-03,above,d__Archaea,Aenigmarchaeota,Aenigmarchaeia,Aenigmarchaeales,Aenigmarchaeales,NA,NA
e8b213673723c583e262986adbd092c9,0.000155257,0.056234719,0.008246966,0.002233866,0.02996005,0.007,0.198,7.951,9.97E-12,2.63E-02,above,d__Archaea,Crenarchaeota,Bathyarchaeia,Bathyarchaeia,Bathyarchaeia,NA,NA
eb3906dd462891ba2137cc7a8e7ec21a,0.000155257,0.041564792,0.008246966,0.002233866,0.02996005,0.007,0.198,5.877,6.70E-06,1.16E-02,above,d__Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,SM2D12,NA,NA
23d0f6d071de7d4b6fa79cfabba64f2e,0.000156479,0.051344743,0.008311654,0.002261526,0.0300597,0.007,0.199,7.240,1.48E-09,2.13E-02,above,d__Bacteria,Acidobacteriota,Subgroup_21,Subgroup_21,Subgroup_21,NA,NA
8e895ba72bbd8d0821fc490706a916e8,0.000157702,0.053789731,0.008376338,0.002289281,0.030159248,0.007,0.199,7.566,1.58E-10,2.36E-02,above,d__Bacteria,Desulfobacterota,Desulfobacteria,Desulfatiglandales,Desulfatiglandaceae,NA,NA
98d2aeba92b38a8aba3d41dd26a19f1e,0.000158924,0.06601467,0.008441018,0.002317132,0.030258692,0.007,0.200,9.261,3.27E-16,3.58E-02,above,d__Bacteria,Patescibacteria,Gracilibacteria,Candidatus_Peribacteria,Candidatus_Peribacteria,NA,NA
8cbcd5998c2357bd8f27eddb53d48af4,0.000160147,0.048899756,0.008505694,0.002345077,0.030358034,0.007,0.200,6.843,2.02E-08,1.85E-02,above,d__Bacteria,Proteobacteria,Gammaproteobacteria,pItb-vmat-80,pItb-vmat-80,NA,NA
a2856f4244693bd0a6d81b9ca12d8b5a,0.000161369,0.073349633,0.008570366,0.002373116,0.030457275,0.007,0.201,10.238,5.88E-20,4.29E-02,above,d__Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Unclassified Woesearchaeales,NA,NA
4b14e3d79265f4d25a2ec86749ded2af,0.000162592,0.046454768,0.008635035,0.002401248,0.030556415,0.007,0.201,6.468,2.10E-07,1.59E-02,above,d__Bacteria,Proteobacteria,Alphaproteobacteria,Kiloniellales,Unclassified Kiloniellales,NA,NA
