,p,freq,freq.pred,pred.lwr,pred.upr,SE ,SD,z statistic,adj pvalue,model,Kingdom,Phylum,Class,Order,Family,Genus,Species
65340c9cdbbb987209e36133808091a8,1.47E-05,0.029411765,0.001458671,1.07E-05,0.165711009,0.042,0.774,0.696,1.66E+02,neutral,d__Bacteria,Proteobacteria,Gammaproteobacteria,PLTA13,PLTA13,NA,NA
673be2f86756d353dcba7b41dc8a897b,1.47E-05,0.029411765,0.001458671,1.07E-05,0.165711009,0.042,0.774,0.696,1.66E+02,neutral,d__Bacteria,Cyanobacteria,Cyanobacteriia,Cyanobacteriales,Nostocaceae,NA,NA
7207617caf7fb622f61ace26f37448c1,1.47E-05,0.029411765,0.001458671,1.07E-05,0.165711009,0.042,0.774,0.696,1.66E+02,neutral,d__Bacteria,Campilobacterota,Campylobacteria,Campylobacterales,Sulfurospirillaceae,NA,NA
7675dcdb8b4bd1de4ffd0af5311cda76,1.47E-05,0.029411765,0.001458671,1.07E-05,0.165711009,0.042,0.774,0.696,1.66E+02,neutral,d__Bacteria,Gemmatimonadota,BD2-11_terrestrial_group,BD2-11_terrestrial_group,BD2-11_terrestrial_group,NA,NA
7a55bb5719a8c3ef65a886a3eacf6561,1.47E-05,0.029411765,0.001458671,1.07E-05,0.165711009,0.042,0.774,0.696,1.66E+02,neutral,d__Bacteria,Patescibacteria,WWE3,WWE3,WWE3,NA,NA
8372cde7ae3084e24c43ac52ef5a0e34,1.47E-05,0.029411765,0.001458671,1.07E-05,0.165711009,0.042,0.774,0.696,1.66E+02,neutral,d__Bacteria,Acidobacteriota,Acidobacteriae,Solibacterales,Solibacteraceae,NA,NA
843807a4cebe494ed5b98cd802916f07,1.47E-05,0.029411765,0.001458671,1.07E-05,0.165711009,0.042,0.774,0.696,1.66E+02,neutral,d__Bacteria,Elusimicrobiota,Lineage_IIb,Lineage_IIb,Lineage_IIb,NA,NA
8dbebe5ebd7aab54d12e6d311470491e,1.47E-05,0.029411765,0.001458671,1.07E-05,0.165711009,0.042,0.774,0.696,1.66E+02,neutral,d__Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,Azospirillaceae,NA,NA
8f3e4d03f08fcaa8e198230ceacf8fdc,1.47E-05,0.029411765,0.001458671,1.07E-05,0.165711009,0.042,0.774,0.696,1.66E+02,neutral,d__Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,37-13,NA,NA
90c3e16bcaf0ac8252c13f906f5cd143,1.47E-05,0.029411765,0.001458671,1.07E-05,0.165711009,0.042,0.774,0.696,1.66E+02,neutral,d__Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,uncultured,NA,NA
9347513df484afb6e9a9c385ec23fd3c,1.47E-05,0.029411765,0.001458671,1.07E-05,0.165711009,0.042,0.774,0.696,1.66E+02,neutral,d__Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,NA,NA
95bda107dfdc9a67c6c9c590a94f7b1c,1.47E-05,0.029411765,0.001458671,1.07E-05,0.165711009,0.042,0.774,0.696,1.66E+02,neutral,d__Bacteria,Myxococcota,bacteriap25,bacteriap25,bacteriap25,NA,NA
9aeccec6978940a42f79762cf384a4c4,1.47E-05,0.029411765,0.001458671,1.07E-05,0.165711009,0.042,0.774,0.696,1.66E+02,neutral,d__Bacteria,Patescibacteria,Parcubacteria,Candidatus_Ryanbacteria,Candidatus_Ryanbacteria,NA,NA
9dbbb0b153dbb650ee3ac77d9b2f64ed,1.47E-05,0.029411765,0.001458671,1.07E-05,0.165711009,0.042,0.774,0.696,1.66E+02,neutral,d__Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,NA,NA
9ecc43766b7be2ca5f2ff20f74f67701,1.47E-05,0.029411765,0.001458671,1.07E-05,0.165711009,0.042,0.774,0.696,1.66E+02,neutral,d__Bacteria,Elusimicrobiota,Elusimicrobia,Lineage_IV,Lineage_IV,NA,NA
aa4f6e3887ddec1fa36fe42fa863eeb0,1.47E-05,0.029411765,0.001458671,1.07E-05,0.165711009,0.042,0.774,0.696,1.66E+02,neutral,d__Bacteria,Acidobacteriota,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,NA,NA
b0b6b27648755163c31115cfd80de67e,1.47E-05,0.029411765,0.001458671,1.07E-05,0.165711009,0.042,0.774,0.696,1.66E+02,neutral,d__Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,NA,NA
b62ac184254cea4148305e4e47e989d5,1.47E-05,0.029411765,0.001458671,1.07E-05,0.165711009,0.042,0.774,0.696,1.66E+02,neutral,d__Bacteria,Nitrospirota,Leptospirillia,Leptospirillales,Leptospirillaceae,NA,NA
c008abb7ce21e8cca344f95171acb335,1.47E-05,0.029411765,0.001458671,1.07E-05,0.165711009,0.042,0.774,0.696,1.66E+02,neutral,d__Bacteria,Cyanobacteria,Vampirivibrionia,Obscuribacterales,Obscuribacteraceae,NA,NA
d5ed58fd231c44adf4f225e598591f32,1.47E-05,0.029411765,0.001458671,1.07E-05,0.165711009,0.042,0.774,0.696,1.66E+02,neutral,d__Bacteria,Myxococcota,Polyangia,mle1-27,mle1-27,NA,NA
e52eca81bb3caea158b2ecf95063974f,1.47E-05,0.029411765,0.001458671,1.07E-05,0.165711009,0.042,0.774,0.696,1.66E+02,neutral,d__Bacteria,Deinococcota,Deinococci,Deinococcales,Deinococcaceae,NA,NA
ebbb9059876822e980711ef0d7e9f137,1.47E-05,0.029411765,0.001458671,1.07E-05,0.165711009,0.042,0.774,0.696,1.66E+02,neutral,d__Bacteria,Patescibacteria,Berkelbacteria,Berkelbacteria,Berkelbacteria,NA,NA
ef01fe6471cad30872a14716218aa9bf,1.47E-05,0.029411765,0.001458671,1.07E-05,0.165711009,0.042,0.774,0.696,1.66E+02,neutral,d__Bacteria,Myxococcota,Polyangia,Polyangiales,Eel-36e1D6,NA,NA
f67ca23d9ba98fd15e0f86e99866eab2,1.47E-05,0.029411765,0.001458671,1.07E-05,0.165711009,0.042,0.774,0.696,1.66E+02,neutral,d__Bacteria,Patescibacteria,ABY1,Candidatus_Komeilibacteria,Candidatus_Komeilibacteria,NA,NA
f78853c397f53b9a736d4c04c9bf7da4,1.47E-05,0.029411765,0.001458671,1.07E-05,0.165711009,0.042,0.774,0.696,1.66E+02,neutral,d__Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,NA,NA
f902e7f77102747bfeadcd2d6b7369de,1.47E-05,0.029411765,0.001458671,1.07E-05,0.165711009,0.042,0.774,0.696,1.66E+02,neutral,d__Bacteria,Cyanobacteria,Cyanobacteriia,Synechococcales,Prochlorotrichaceae,NA,NA
