"","sampleID","variable","value","compartment","model_fit","trait","conditions","TukeyHSD"
"20686","1256-041-C143","S_below",0,"Skeleton","Below","Potentially_Pathogenic","Potentially_Pathogenic_S_below","b"
"20687","1256-044-C144","S_below",0,"Skeleton","Below","Potentially_Pathogenic","Potentially_Pathogenic_S_below","b"
"20688","1256-047-C145","S_below",0,"Skeleton","Below","Potentially_Pathogenic","Potentially_Pathogenic_S_below","b"
"20689","1256-057-C150","S_below",0,"Skeleton","Below","Potentially_Pathogenic","Potentially_Pathogenic_S_below","b"
"20690","1256-060-C151","S_below",0,"Skeleton","Below","Potentially_Pathogenic","Potentially_Pathogenic_S_below","b"
"20691","1256-069-C327","S_below",0,"Skeleton","Below","Potentially_Pathogenic","Potentially_Pathogenic_S_below","b"
"20692","1256-102-PW164","S_below",0,"Skeleton","Below","Potentially_Pathogenic","Potentially_Pathogenic_S_below","b"
"20693","1256-114-PW168","S_below",0,"Skeleton","Below","Potentially_Pathogenic","Potentially_Pathogenic_S_below","b"
"20694","1256-124-PW171","S_below",0,"Skeleton","Below","Potentially_Pathogenic","Potentially_Pathogenic_S_below","b"
"20695","1256-127-PW172","S_below",0,"Skeleton","Below","Potentially_Pathogenic","Potentially_Pathogenic_S_below","b"
"20696","1256-130-PW174","S_below",0,"Skeleton","Below","Potentially_Pathogenic","Potentially_Pathogenic_S_below","b"
"20697","1256-135-PW176","S_below",0,"Skeleton","Below","Potentially_Pathogenic","Potentially_Pathogenic_S_below","b"
"20698","1256-156-PW186","S_below",0,"Skeleton","Below","Potentially_Pathogenic","Potentially_Pathogenic_S_below","b"
"20699","1256-162-PW190","S_below",0,"Skeleton","Below","Potentially_Pathogenic","Potentially_Pathogenic_S_below","b"
"20700","1256-170-PW193","S_below",0,"Skeleton","Below","Potentially_Pathogenic","Potentially_Pathogenic_S_below","b"
"20701","1256-179-PW197","S_below",0,"Skeleton","Below","Potentially_Pathogenic","Potentially_Pathogenic_S_below","b"
"20702","1256-191-PW202","S_below",0,"Skeleton","Below","Potentially_Pathogenic","Potentially_Pathogenic_S_below","b"
"20703","1256-194-PW203","S_below",0,"Skeleton","Below","Potentially_Pathogenic","Potentially_Pathogenic_S_below","b"
"20704","1256-197-PW204","S_below",0,"Skeleton","Below","Potentially_Pathogenic","Potentially_Pathogenic_S_below","b"
"20705","1256-204-HI7","S_below",0,"Skeleton","Below","Potentially_Pathogenic","Potentially_Pathogenic_S_below","b"
"20706","1256-207-HI8","S_below",0,"Skeleton","Below","Potentially_Pathogenic","Potentially_Pathogenic_S_below","b"
"20707","1256-210-HI10","S_below",0,"Skeleton","Below","Potentially_Pathogenic","Potentially_Pathogenic_S_below","b"
"20708","1256-213-HI57","S_below",0,"Skeleton","Below","Potentially_Pathogenic","Potentially_Pathogenic_S_below","b"
"20709","1256-220-HI59","S_below",0,"Skeleton","Below","Potentially_Pathogenic","Potentially_Pathogenic_S_below","b"
"20710","1256-245-HI67","S_below",0,"Skeleton","Below","Potentially_Pathogenic","Potentially_Pathogenic_S_below","b"
"20711","1256-249-HI68","S_below",0,"Skeleton","Below","Potentially_Pathogenic","Potentially_Pathogenic_S_below","b"
"20712","1256-252-HI69","S_below",0,"Skeleton","Below","Potentially_Pathogenic","Potentially_Pathogenic_S_below","b"
"20713","1256-289-P7","S_below",0,"Skeleton","Below","Potentially_Pathogenic","Potentially_Pathogenic_S_below","b"
"20714","1256-292-P8","S_below",0,"Skeleton","Below","Potentially_Pathogenic","Potentially_Pathogenic_S_below","b"
"20715","129-PC5","S_below",0,"Skeleton","Below","Potentially_Pathogenic","Potentially_Pathogenic_S_below","b"
"20716","134-PC7","S_below",0,"Skeleton","Below","Potentially_Pathogenic","Potentially_Pathogenic_S_below","b"
"20717","137-PC8","S_below",0,"Skeleton","Below","Potentially_Pathogenic","Potentially_Pathogenic_S_below","b"
"20718","141-PC9","S_below",0,"Skeleton","Below","Potentially_Pathogenic","Potentially_Pathogenic_S_below","b"
"20719","157-PC17","S_below",0,"Skeleton","Below","Potentially_Pathogenic","Potentially_Pathogenic_S_below","b"
"20720","235-C318","S_below",0,"Skeleton","Below","Potentially_Pathogenic","Potentially_Pathogenic_S_below","b"
"20721","238-C319","S_below",0,"Skeleton","Below","Potentially_Pathogenic","Potentially_Pathogenic_S_below","b"
"20722","242-C320","S_below",0,"Skeleton","Below","Potentially_Pathogenic","Potentially_Pathogenic_S_below","b"
"20723","251-C326","S_below",0,"Skeleton","Below","Potentially_Pathogenic","Potentially_Pathogenic_S_below","b"
"20724","264-C330","S_below",0,"Skeleton","Below","Potentially_Pathogenic","Potentially_Pathogenic_S_below","b"
"20725","273-C333","S_below",0,"Skeleton","Below","Potentially_Pathogenic","Potentially_Pathogenic_S_below","b"
"20726","276-C334","S_below",0,"Skeleton","Below","Potentially_Pathogenic","Potentially_Pathogenic_S_below","b"
"20727","282-C336","S_below",0,"Skeleton","Below","Potentially_Pathogenic","Potentially_Pathogenic_S_below","b"
"20728","290-C337","S_below",0,"Skeleton","Below","Potentially_Pathogenic","Potentially_Pathogenic_S_below","b"
"20729","293-C338","S_below",0,"Skeleton","Below","Potentially_Pathogenic","Potentially_Pathogenic_S_below","b"
"20730","383-C440","S_below",0,"Skeleton","Below","Potentially_Pathogenic","Potentially_Pathogenic_S_below","b"
"20731","386-C441","S_below",0,"Skeleton","Below","Potentially_Pathogenic","Potentially_Pathogenic_S_below","b"
"20732","389-C442","S_below",0,"Skeleton","Below","Potentially_Pathogenic","Potentially_Pathogenic_S_below","b"
"20733","63-C146","S_below",0,"Skeleton","Below","Potentially_Pathogenic","Potentially_Pathogenic_S_below","b"
"20734","67-C147","S_below",0,"Skeleton","Below","Potentially_Pathogenic","Potentially_Pathogenic_S_below","b"
"20735","88-C156","S_below",0,"Skeleton","Below","Potentially_Pathogenic","Potentially_Pathogenic_S_below","b"
"20736","E1.10.Sty.pist.1.20140815","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20737","E1.15.Dip.heli.1.20140905","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20738","E1.17.Ech.lame.1.20140905","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20739","E1.17.Ech.mamm.1.20140728","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20740","E1.17.Fav.sp.2.20140805","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20741","E1.19.Sym.sp.1.20140724","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20742","E1.2.Tur.reni.1.20140730","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20743","E1.2.Tur.reni.1.20140814","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20744","E1.2.Tur.stel.1.20140805","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20745","E1.3.Por.loba.1.20140905","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20746","E1.4.Pac.rugo.1.20140728","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20747","E1.4.Pac.spec.1.20140811","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20748","E1.5.Gal.astr.1.20140728","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20749","E1.5.Gal.astr.1.20140807","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20750","E1.6.Acr.humi.1.20140731","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20751","E1.6.Acr.sp.1.20140905","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20752","E1.6.Iso.pali.1.20140803","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20753","E1.7.Pav.sp.1.20140905","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20754","E1.7.Pav.veno.1.20140809","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20755","E10.17.Gon.favu.1.20150629","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20756","E10.Aca.hill.3.20150629","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20757","E10.Acr.cyth.1.20150627","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20758","E10.Acr.cyth.2.20150627","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20759","E10.Acr.cyth.3.20150627","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20760","E10.Alv.alli.1.20150628","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20761","E10.Alv.alli.3.20150628","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20762","E10.Cyp.micr.1.20150627","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20763","E10.Ser.cali.3.20150627","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20764","E3.10.Sty.pist.2.20150124","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20765","E3.11.Fun.sp.1.20150125","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20766","E3.11.Fun.sp.2.20150125","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20767","E3.14.Phy.lich.1.20150125","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20768","E3.14.Phy.lich.1.20150129","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20769","E3.15.Dip.heli.1.20150106","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20770","E3.15.Dip.heli.1.20150118","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20771","E3.15.Dip.heli.1.20150120","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20772","E3.15.Dip.heli.1.20150121","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20773","E3.15.Dip.heli.2.20150120","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20774","E3.15.Dip.heli.2.20150121","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20775","E3.15.Dip.heli.2.20150123","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20776","E3.15.Dip.heli.3.20150105","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20777","E3.15.Dip.heli.3.20150121","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20778","E3.15.Dip.heli.3.20150123","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20779","E3.17.Ech.mamm.1.20150123","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20780","E3.19.Sym.sp.1.20150125","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20781","E3.19.Sym.sp.1.20150127","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20782","E3.19.Sym.sp.2.20150125","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20783","E3.2.Tur.reni.1.20150124","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20784","E3.2.Tur.reni.2.20150124","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20785","E3.3.Por.cyli.1.20150123","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20786","E3.3.Por.cyli.2.20150123","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20787","E3.4.Pac.rugo.1.20150127","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20788","E3.4.Pac.spec.1.20150128","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20789","E3.4.Pac.spec.1.20150129","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20790","E3.6.Acr.hyac.1.20150106","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20791","E3.6.Acr.hyac.1.20150118","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20792","E3.6.Acr.hyac.1.20150120","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20793","E3.6.Acr.hyac.1.20150121","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20794","E3.6.Acr.hyac.1.20150123","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20795","E3.6.Acr.hyac.2.20150105","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20796","E3.6.Acr.hyac.2.20150121","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20797","E3.6.Acr.hyac.2.20150123","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20798","E3.6.Acr.hyac.3.20150121","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20799","E3.6.Acr.hyac.3.20150123","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20800","E3.7.Pav.vari.1.20150124","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20801","E3.7.Pav.vari.2.20150124","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20802","E7.10.Poc.dami.2.20150621","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20803","E7.10.Ser.cali.3.20150622","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20804","E7.17.Cyp.micr.1.20150621","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20805","E7.17.Cyp.micr.2.20150621","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20806","E7.17.Ech.lame.1.20150620","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20807","E7.17.Ech.lame.3.20150620","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20808","E7.17.Fav.abdi.1.20150623","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20809","E7.17.Fav.spB.1.20150623","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20810","E7.17.Hyd.exce.1.20150620","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20811","E7.17.Hyd.exes.1.20150622","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20812","E7.17.Mer.ampl.1.20150621","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20813","E7.17.Mer.ampl.3.20150621","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20814","E7.17.Myc.elep.1.20150622","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20815","E7.17.Pla.sine.2.20150622","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20816","E7.3.Por.loba.3.20150619","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20817","E7.5.Gal.astr.1.20150622","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20818","E7.5.Gal.fasc.1.20150621","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20819","E7.6.Acr.hyac.1.20150622","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20820","E7.6.Acr.hyac.2.20150622","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20821","E7.6.Acr.hyac.3.20150622","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20822","E7.7.Pav.vari.1.20150622","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20823","E7.7.Pav.vari.2.20150622","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20824","117-PC1","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20825","1256-009-C120","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20826","1256-012-C121","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20827","1256-022-C127","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20828","1256-025-C128","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20829","1256-043-C144","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20830","1256-071-C328","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20831","1256-104-PW165","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20832","1256-110-PW167","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20833","1256-113-PW168","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20834","1256-116-PW169","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20835","1256-120-PW170","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20836","1256-123-PW171","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20837","1256-129-PW174","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20838","1256-134-PW176","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20839","1256-137-PW177","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20840","1256-140-PW178","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20841","1256-143-PW181","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20842","1256-145-PW182","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20843","1256-148-PW183","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20844","1256-152-PW185","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20845","1256-158-PW187","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20846","1256-161-PW190","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20847","1256-165-PW192","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20848","1256-172-PW194","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20849","1256-175-PW195","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20850","1256-185-PW199","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20851","1256-190-PW202","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20852","1256-193-PW203","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20853","1256-196-PW204","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20854","1256-219-HI59","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20855","1256-232-HI63","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20856","1256-274-P5","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20857","1256-291-P8","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
"20858","1256-307-P481","M_above",0,"Mucus","Above","Stress_Tolerant","Stress_Tolerant_M_above","b"
