"Feature ID"	"Taxon"	"Consensus"
"31d783182fb47b8a1bdd8cd55031f89e"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__AT-s2-59; f__AT-s2-59; g__AT-s2-59"	0.7
"32084126c9ee0545fdbd5516d8e07397"	"d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Gaiellales; f__uncultured; g__uncultured; s__uncultured_bacterium"	0.9
"3213f0f8c72e73608262f97029171732"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Nitrosococcales; f__Nitrosococcaceae; g__AqS1; s__uncultured_bacterium"	0.7
"33dfef3a2e3927e9ff0bd3d455f4dc6d"	"d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Geobacterales; f__Geobacteraceae; g__Citrifermentans"	0.7
"341218ace88d00f93e12c630b4e67fde"	"d__Bacteria; p__Entotheonellaeota; c__Entotheonellia; o__Entotheonellales; f__Entotheonellaceae; g__Entotheonellaceae; s__uncultured_bacterium"	0.8
"3485d3f16fad55bc55b3862445667a2d"	"d__Bacteria; p__Firmicutes; c__Bacilli; o__Haloplasmatales; f__Haloplasmataceae; g__Haloplasma; s__uncultured_bacterium"	0.8
"34dab9a6518053fdaf878d7d7559a931"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; g__Thauera"	1
"34e332966ab834ce56dfa3d114a153bc"	"d__Bacteria; p__Chloroflexi; c__Chloroflexia; o__Chloroflexales; f__Roseiflexaceae; g__uncultured; s__uncultured_bacterium"	0.9
"35019a4243f55b48d21ea7437fb5c439"	"d__Bacteria; p__Myxococcota; c__Polyangia; o__Polyangiales; f__Eel-36e1D6; g__Eel-36e1D6"	0.6
"36660fcb7d93fb0864bd6c0907fe5148"	"d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Nitrosococcales; f__Methylophagaceae; g__Methylophaga"	0.7
"3878ea7b32aa82c475841ec015e8630c"	"d__Bacteria; p__Desulfobacterota; c__Desulfobacteria; o__Desulfobacterales; f__Desulfolunaceae; g__Desulfofrigus"	0.8
"3881b4d07b607a556323a67f5cef9d55"	"d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__Oligosphaerales; f__Lenti-02; g__Lenti-02"	0.9
"38a8234d5a0fa8fc6ebe88ecc1fb1ffd"	"d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Planctomycetales"	1
"38fa82fd2e9cce26dc23e67b98ca318f"	"d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae; g__Vicinamibacteraceae"	0.6
"3900f8b698f6a082561aa928354646e1"	"d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Marine_Group_II; f__Marine_Group_II; g__Marine_Group_II"	1
"395c52ea59da6ee9ca5a7f38d559045d"	"d__Bacteria; p__Cyanobacteria; c__Vampirivibrionia; o__Vampirovibrionales; f__Vampirovibrionales; g__Vampirovibrionales; s__uncultured_bacterium"	0.6
"39fff6fd14ba29c104812611774f793a"	"d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Micavibrionales; f__Micavibrionaceae; g__uncultured; s__uncultured_bacterium"	0.7
"3c485cb38c01f598c32327bb55e41bdf"	"d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Rhodothermales; f__Rhodothermaceae; g__uncultured; s__uncultured_bacterium"	0.8
"3c4eaaecf77012c5ad251f07d962f520"	"d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Propionigenium"	0.6
"3c84479246b9d742d4dde5a575ba8328"	"d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Gracilibacteria; f__Gracilibacteria; g__Gracilibacteria; s__uncultured_bacterium"	0.6
"3d2eb4a301c33043083353f9be9e55d7"	"d__Bacteria; p__Verrucomicrobiota; c__Lentisphaeria; o__Victivallales"	0.7
