"id","Kingdom","Phylum","Class","Order","Family","Genus","Species","1256-272-P2-S","1256-282-P1-S","1256-286-P6-S","1256-289-P7-S","1256-292-P8-S","1256-296-P11-S","1256-299-P12-S"
"7a6bbcb669d3155d5920b6f8c6a31405","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,2,0,0
"576e13d41800bf81d4d72977c9583e5c","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","Unclassified Ilumatobacteraceae","Unclassified Ilumatobacteraceae",0,0,0,7,0,0,0
"65ee09ab47e77d19ba9398e9be480e4f","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","Ilumatobacter","Unclassified  Ilumatobacter",0,7,0,0,0,0,0
"f1a6536ebc07557736fa5e491db0b2af","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","Ilumatobacter","Unclassified  Ilumatobacter",8,0,0,0,0,0,0
"40f161739aba8c7e6438806f2e184583","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","Ilumatobacter","Ilumatobacter uncultured_bacterium",0,0,0,0,0,1,0
"872149ca1a70535b19780319a3494d6a","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","Ilumatobacter","Unclassified  Ilumatobacter",0,0,0,0,1,0,0
"a86196442b2ce2b37bd5ea00f159f9ad","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","uncultured","uncultured uncultured_bacterium",0,0,0,6,0,0,0
"1944d15bfb6d248c1d248e6d66c9ea5c","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","Sva0996_marine_group","Sva0996_marine_group uncultured_bacterium",0,0,12,0,0,0,0
"86e6443bb32eae394a10d1ebc7aa7859","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","uncultured","Unclassified  uncultured",0,3,0,0,0,0,0
"c42c54ff64e7d21a94392df3fae9230a","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","uncultured","uncultured uncultured_bacterium",0,0,0,5,0,0,0
"6f40970be4ba6612c0949655f0532282","d__Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Microtrichaceae","Sva0996_marine_group","Sva0996_marine_group uncultured_bacterium",0,0,6,0,0,0,0
"3791c05fa9de6b7bb8deff0ebda2e9f0","d__Bacteria","Proteobacteria","Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria",0,10,0,0,0,0,0
"5b5c1773b03ffd3feaa4152d7a759521","d__Bacteria","Acidobacteriota","Subgroup_26","Subgroup_26","Subgroup_26","Subgroup_26","Subgroup_26 uncultured_bacterium",0,0,4,0,0,0,0
"7c97836d479c6c0eec82784ab6d22425","d__Bacteria","Acidobacteriota","Subgroup_26","Subgroup_26","Subgroup_26","Subgroup_26","Subgroup_26 uncultured_bacterium",0,0,0,0,0,1,0
"1067dfdd5d050f03910154ab2f08b241","d__Bacteria","Acidobacteriota","Subgroup_26","Subgroup_26","Subgroup_26","Subgroup_26","Subgroup_26 uncultured_bacterium",0,0,0,1,0,0,0
"4d4943bd6cf157bd9d1cb349bc2552f2","d__Bacteria","Acidobacteriota","Subgroup_26","Subgroup_26","Subgroup_26","Subgroup_26","Unclassified  Subgroup_26",0,0,1,0,0,0,0
"f1578b76d1c0ab36e8abcb84982e5ca9","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j uncultured_bacterium",0,0,1,0,0,0,0
"12bfe4e2a9d8be98486e92283d97f29d","d__Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41","BIrii41","Unclassified  BIrii41",0,0,0,0,0,0,1
"c7542b0a38a71489968e64ef3cf6819d","d__Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","uncultured","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,3,0
"79aceaff529e8553fa7d311ed7b3f7f1","d__Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","uncultured","uncultured","uncultured uncultured_bacterium",0,0,5,0,0,0,0
"8eeabdad2343acd9527c1f0c16f964bd","d__Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","uncultured","uncultured","uncultured uncultured_bacterium",0,11,0,0,0,0,0
"df4a4427a64e457eea8ca0b4d611b6a0","d__Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","uncultured","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,4
"aa9fb776bb037f0379b6837b1ee0867c","d__Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","uncultured","uncultured","uncultured uncultured_bacterium",0,0,0,0,5,0,0
"9350a2210785c13225a7ba6e6c002abb","d__Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","uncultured","uncultured","uncultured uncultured_bacterium",0,0,0,2,0,0,0
"99730dffebd57eb16cc7e01cba42b114","d__Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","uncultured","uncultured","uncultured uncultured_bacterium",0,0,4,0,0,0,0
"622c20a693d141e954735eef018cae69","d__Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","uncultured","uncultured","uncultured uncultured_bacterium",0,0,9,0,0,0,0
"9dbeb179de1b9bd13df591170577c5c0","d__Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","uncultured","uncultured","uncultured uncultured_bacterium",0,14,0,0,0,0,0
"ee291633c12cc6469e17ecf394416c90","d__Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","uncultured","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,9
"9b7f2a4b0dc1036cb19dc7af5f473586","d__Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","uncultured","uncultured","uncultured uncultured_bacterium",0,0,5,0,0,0,0
"354ed5c773f1b050b950ca3056203a77","d__Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","uncultured","uncultured","uncultured uncultured_bacterium",0,6,0,0,0,0,0
"02f76c51301ccb0896a90bb553b1af4e","d__Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","uncultured","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,10
"d53b382c61f70d92c42a8e825afb16da","d__Bacteria","Cyanobacteria","Cyanobacteriia","Phormidesmiales","Phormidesmiaceae","Acrophormium_PCC-7375","Unclassified  Acrophormium_PCC-7375",0,0,0,1,0,0,0
"a79cdf2b7dc8cf36563d3032d4e3186c","d__Bacteria","Cyanobacteria","Cyanobacteriia","Phormidesmiales","Nodosilineaceae","uncultured","Unclassified  uncultured",0,0,0,2,0,0,0
"334bc201e7901768ce579f8c3d0d52d0","d__Bacteria","Cyanobacteria","Cyanobacteriia","Unclassified Cyanobacteriia","Unclassified Cyanobacteriia","Unclassified Cyanobacteriia","Unclassified Cyanobacteriia",0,1,0,0,0,0,0
"632e5f98a5594f154f67d3c89484f714","d__Bacteria","Cyanobacteria","Cyanobacteriia","Phormidesmiales","Nodosilineaceae","Unclassified Nodosilineaceae","Unclassified Nodosilineaceae",0,0,0,0,0,0,11
"08b40ff10b659b1f112d9009514a69bb","d__Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus_CC9902","Unclassified  Synechococcus_CC9902",0,0,2,0,0,0,0
"cdd88fb19f463ffa7fc91652e949aaa9","d__Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Synechococcus_CC9902","Unclassified  Synechococcus_CC9902",0,0,0,0,0,0,2
"1540478f196f266e7814fdbd33690f8d","d__Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Cyanobacteriaceae","Symphothece_PCC-7002","Unclassified  Symphothece_PCC-7002",7,0,0,0,0,0,0
"834fda5b0336d01be7cd2f664cee49e9","d__Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Coleofasciculaceae","Unclassified Coleofasciculaceae","Unclassified Coleofasciculaceae",31,0,0,0,0,0,0
"2be064a0c49090da080054a2b5bc2f3a","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Rubritalea","Rubritalea uncultured_bacterium",0,0,0,0,0,3,0
"7cf07ca1a3dfd0522271608bf74b12a5","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Rubritalea","Rubritalea uncultured_bacterium",0,0,1,0,0,0,0
"fe06017f81f8cbceda7b09f3075e70bf","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Persicirhabdus","Persicirhabdus uncultured_bacterium",0,0,1,0,0,0,0
"736422452ceaa08cd005a7d4f05cdf51","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Persicirhabdus","Persicirhabdus uncultured_bacterium",3,0,0,0,0,0,0
"2321d6318b590eaa64aa8f72a61bdc25","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","DEV007","DEV007","DEV007 uncultured_bacterium",0,0,0,0,0,1,0
"4688bef637f2bf68a7e984bca2ea600c","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","DEV007","DEV007","Unclassified  DEV007",0,0,3,0,0,0,0
"98be69c006811113b7e124502eb865ca","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Roseibacillus","Unclassified  Roseibacillus",0,0,0,0,0,3,0
"177d6e14af7c1a5ed64a0bbfc5162eb0","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Roseibacillus","Unclassified  Roseibacillus",0,1,0,0,0,0,0
"df480a5ada9663254fab129ad20c27ec","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Roseibacillus","Unclassified  Roseibacillus",0,0,0,1,0,0,0
"72d94972348935ad2ddbd66da9bd55bc","d__Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","DEV007","DEV007","DEV007 uncultured_bacterium",0,0,0,0,0,2,0
"9270a58a9ec046bc8ba4d5f34364b81f","d__Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Unclassified Desulfovibrionaceae","Unclassified Desulfovibrionaceae",0,0,0,0,1,0,0
"eaa274778c0857a3702257b9c2dd9f7c","d__Bacteria","Proteobacteria","Gammaproteobacteria","KI89A_clade","KI89A_clade","KI89A_clade","KI89A_clade uncultured_bacterium",0,0,0,0,0,1,0
"8b63850ce3ec7eddb00863354aba57fb","d__Bacteria","Proteobacteria","Gammaproteobacteria","KI89A_clade","KI89A_clade","KI89A_clade","Unclassified  KI89A_clade",0,1,0,0,0,0,0
"933404de8a4e84cac063f9a2e02fda14","d__Bacteria","Poribacteria","Poribacteria","Poribacteria","Poribacteria","Poribacteria","Unclassified  Poribacteria",0,0,0,0,0,0,1
"ddc15c5e257e46c349edc01d430a97ab","d__Bacteria","Proteobacteria","Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria",0,0,0,0,0,0,8
"2a2c42bddd910b897261efac4d294154","d__Bacteria","Proteobacteria","Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria",0,0,0,0,0,0,13
"bd4ab62a9f50d3b4c7a1d7ea893b5c92","d__Bacteria","Proteobacteria","Gammaproteobacteria","KI89A_clade","KI89A_clade","KI89A_clade","KI89A_clade uncultured_bacterium",0,0,0,0,0,9,0
"035b4088d129bb9224f499d99b8600dd","d__Bacteria","Proteobacteria","Gammaproteobacteria","KI89A_clade","KI89A_clade","KI89A_clade","KI89A_clade uncultured_bacterium",0,7,0,0,0,0,0
"30c1cc34faf70adc45e0aa8d4e4364f6","d__Bacteria","Proteobacteria","Gammaproteobacteria","KI89A_clade","KI89A_clade","KI89A_clade","KI89A_clade uncultured_bacterium",0,1,0,0,0,0,0
"3236be9a4d3b5398db768479f11441aa","d__Bacteria","Proteobacteria","Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria",0,12,0,0,0,0,0
"8c664426748ab33e8b71eaf739d7b3ae","d__Bacteria","Proteobacteria","Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria",0,0,0,0,1,0,0
"4ac1bc7fc1904151c7ad9930a4a0ba36","d__Bacteria","Proteobacteria","Gammaproteobacteria","KI89A_clade","KI89A_clade","KI89A_clade","Unclassified  KI89A_clade",0,0,0,0,0,0,12
"c9c1481f0e9b99a221bd0cbde6b7da61","d__Bacteria","Proteobacteria","Gammaproteobacteria","KI89A_clade","KI89A_clade","KI89A_clade","KI89A_clade uncultured_bacterium",0,15,0,0,0,0,0
"ba147910878d2875e4da54150d1e0ee8","d__Bacteria","Proteobacteria","Gammaproteobacteria","KI89A_clade","KI89A_clade","KI89A_clade","KI89A_clade uncultured_bacterium",0,1,0,0,0,0,0
"0898bfe521945313dbb72d69d01c3602","d__Bacteria","Proteobacteria","Gammaproteobacteria","KI89A_clade","KI89A_clade","KI89A_clade","KI89A_clade uncultured_bacterium",0,0,0,0,0,9,0
"58bb2a95ad589c9aa2946aac05c6ce1d","d__Bacteria","Proteobacteria","Gammaproteobacteria","JTB23","JTB23","JTB23","Unclassified  JTB23",0,1,0,0,0,0,0
"7793a98ca5d920f914d8b56947cca887","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,1,0
"00bea77c69db7aa267bbdac9dab4e7df","d__Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","uncultured","uncultured","Unclassified  uncultured",0,0,1,0,0,0,0
"665ee7410f7b1a8d4532b8d94bc18ca1","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cyclobacteriaceae","Ekhidna","Ekhidna uncultured_bacterium",26,0,0,0,0,0,0
"b197558f1884c4ef9904d84e13e89382","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Unclassified Flavobacteriaceae","Unclassified Flavobacteriaceae",0,0,0,0,0,2,0
"a0eb5247fbca05664de171504fbc69d4","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Zeaxanthinibacter","Unclassified  Zeaxanthinibacter",0,0,1,0,0,0,0
"d4289b0f6784add4369d61e4fe8fab58","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Actibacter","Unclassified  Actibacter",0,0,1,0,0,0,0
"5afcf0b3062c6a596d822420754b0ab7","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Actibacter","Unclassified  Actibacter",0,0,0,0,0,1,0
"3cc0077e71dca7363ebc940ce925c0eb","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Actibacter","Unclassified  Actibacter",28,0,0,0,0,0,0
"3a43edb9675cab6e032f89095e0935a0","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Wenyingzhuangia","Unclassified  Wenyingzhuangia",0,0,0,0,0,1,0
"dde70cd612f445a2965e3e11128e7546","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Unclassified Flavobacteriaceae","Unclassified Flavobacteriaceae",0,0,0,0,0,5,0
"b84f69196fa9c6f3d9050a2411fbde26","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Ulvibacter","Unclassified  Ulvibacter",15,0,0,0,0,0,0
"a35a0bc78843315e8045aec6fcd4e6ae","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Unclassified Flavobacteriaceae","Unclassified Flavobacteriaceae",0,0,5,0,0,0,0
"525746609d677d4d7502af9d9fd3ed0b","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aquibacter","Aquibacter uncultured_bacterium",0,1,0,0,0,0,0
"572c86fab73b1eabbf16770428ba1f8e","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidetes_BD2-2","Bacteroidetes_BD2-2","Unclassified  Bacteroidetes_BD2-2",0,0,0,1,0,0,0
"d665ea323d74a28cac66037dcb9448d8","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","Unclassified Prolixibacteraceae","Unclassified Prolixibacteraceae",0,0,0,0,2,0,0
"454b80d2bdc76476f1d480b8da934b1d","d__Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","Sunxiuqinia","Unclassified  Sunxiuqinia",0,0,0,0,2,0,0
"3662dd6e73b8a1eae7e1a88746157ecb","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Muricauda","Unclassified  Muricauda",0,0,0,0,0,6,0
"5757e2cb639cc49a37f5be9627fd5e1f","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Muricauda","Unclassified  Muricauda",0,0,0,0,0,0,3
"520c3843b65273308c8315c9dd33d47c","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Muricauda","Unclassified  Muricauda",16,0,0,0,0,0,0
"ad15ddd7633348ac0e1197251e57fb44","d__Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Muricauda","Unclassified  Muricauda",15,0,0,0,0,0,0
"036f7f745ff643da5298481f9cdd016f","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Amoebophilaceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,1
"05f0420f2618b3fb3c9d8a3041fb83c4","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Amoebophilaceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,1,0,0
"a27bdd23a5bca02e9f525c31797718b7","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Amoebophilaceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,2,0,0
"8b0f9ee15dcb1ee2aeba94d54cfc5f5e","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","Unclassified  Candidatus_Amoebophilus",0,0,0,0,1,0,0
"3571d0d1993ad218723333bb889fdb4d","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","Unclassified  Candidatus_Amoebophilus",0,2,0,0,0,0,0
"ffdbbf6888c651b1f2e053df8456ce29","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","Unclassified  Candidatus_Amoebophilus",26,0,0,0,0,0,0
"806d4ef6ef9fbf7160937d5a6a5dd4ca","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus","Unclassified  Candidatus_Amoebophilus",0,0,0,0,2,0,0
"0197388cc015d3f210584908729553af","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Amoebophilaceae","Unclassified Amoebophilaceae","Unclassified Amoebophilaceae",0,0,0,0,1,0,0
"971aa34525549823f5b47584c4fc349a","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Amoebophilaceae","Unclassified Amoebophilaceae","Unclassified Amoebophilaceae",0,11,0,0,0,0,0
"c044d712ff7c3bc8cdac0a151e2869ca","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Unclassified Cytophagales","Unclassified Cytophagales","Unclassified Cytophagales",0,0,0,8,0,0,0
"82d044d2f75596b851cded51f4cae702","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Amoebophilaceae","Unclassified Amoebophilaceae","Unclassified Amoebophilaceae",0,0,9,5,0,0,0
"b35510c01b44d5ea784c62147a395cea","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Unclassified Cytophagales","Unclassified Cytophagales","Unclassified Cytophagales",0,0,6,3,0,0,0
"ae58f4e2a83af17597d46646f8b5bc98","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Unclassified Cytophagales","Unclassified Cytophagales","Unclassified Cytophagales",0,0,1,0,0,0,0
"72f3b645762c070abae8b37a18ac0b1a","d__Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Unclassified Cytophagales","Unclassified Cytophagales","Unclassified Cytophagales",0,0,1,0,0,0,0
"5c97456eb798a77e3a1d0ac533a7b46a","d__Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Halodesulfovibrio","Unclassified  Halodesulfovibrio",0,0,0,0,14,0,0
"4aba7315d04a8706e592387c7bafab92","d__Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Halodesulfovibrio","Unclassified  Halodesulfovibrio",0,0,0,2,2,0,0
"c432d2d2a4df4dd34235610447a6f3f3","d__Bacteria","Desulfobacterota","Desulfovibrionia","Desulfovibrionales","Desulfovibrionaceae","Halodesulfovibrio","Unclassified  Halodesulfovibrio",0,0,0,0,9,0,0
"83345fc568b1d5721933443953d40694","d__Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Unclassified Bacteriovoracaceae","Unclassified Bacteriovoracaceae",0,0,0,0,0,0,3
"dc4991d62007150bc709474ee4cd531d","d__Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","Unclassified  Alteromonas",0,0,1,0,0,0,0
"5d91e38b36d6bedd616c11ac8881883a","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","Unclassified  Acinetobacter",0,0,0,0,0,0,1
"f7cc4c67dea10be19571eb53cc6de4ce","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","Unclassified Desulfosarcinaceae","Unclassified Desulfosarcinaceae",0,0,0,0,1,0,0
"01e534d82112af07d52b56a64fc68613","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Unclassified  Pseudomonas",0,0,0,0,0,0,1
"7aac6fc006775f467a3553e489b2b458","d__Bacteria","Proteobacteria","Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria",0,0,1,0,0,0,0
"cca9e8b608d677d71d32982d1eec415e","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Ralstonia","Unclassified  Ralstonia",38,0,0,0,0,0,0
"a67c81178f0ef2fcf6c93a6cb998b79a","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Ralstonia","Unclassified  Ralstonia",25,0,0,0,0,0,0
"c2552d777885edb6b554ff751213bb8e","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Ralstonia","Unclassified  Ralstonia",0,0,1,0,0,0,0
"c4a1df4e08d5ce8ff18254103eef73a1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Unclassified Burkholderiaceae","Unclassified Burkholderiaceae",0,2,0,0,0,0,0
"0f354a39f062f408998fb3993d0e302c","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Unclassified Comamonadaceae","Unclassified Comamonadaceae",0,0,3,12,0,0,0
"04ab152814e30f18d7b8be4178cdc1d2","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Unclassified Comamonadaceae","Unclassified Comamonadaceae",0,0,4,10,0,0,0
"c63e22d906c8e54cc5b1a8ceaeddee95","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax","Unclassified  Acidovorax",0,0,3,0,0,2,0
"5593f22ca11c281afd0b8281db9d9113","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax","Unclassified  Acidovorax",0,11,3,0,0,0,0
"dd335d8267a4d7367521b0e20719f687","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","IS-44","Unclassified  IS-44",0,0,0,0,0,2,0
"3ccebcff56205f0a2993ff129b3e1cd4","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Nitrosomonas","Unclassified  Nitrosomonas",0,0,0,0,0,3,0
"062ba85c92d94b7fd81ddf2e8182ed51","d__Bacteria","Proteobacteria","Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria",0,0,0,0,0,0,1
"56fcaf54d62dd16e3dfdb0413a5f439f","d__Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas","Unclassified  Stenotrophomonas",0,0,0,0,0,1,0
"1601d4b40fdc9a2425400dfbc18cc50e","d__Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas","Unclassified  Stenotrophomonas",0,0,4,8,0,0,0
"873a40560d4b76df50b27d2b093e43d8","d__Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas","Unclassified  Stenotrophomonas",0,8,0,0,0,0,0
"b67985050532a22d71923a6b7d8c2cbd","d__Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Pseudoxanthomonas","Unclassified  Pseudoxanthomonas",0,0,0,1,0,0,0
"4dc803125bfacb461c278855fa568c96","d__Bacteria","Proteobacteria","Gammaproteobacteria","uncultured","uncultured","uncultured","Unclassified  uncultured",0,1,0,0,0,0,0
"91e9cbe3b111ce2df4112a3c0815234e","d__Bacteria","Proteobacteria","Gammaproteobacteria","Arenicellales","Arenicellaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,1,0
"f0f569097fd93573359cad1a42b7f373","d__Bacteria","Proteobacteria","Gammaproteobacteria","UBA10353_marine_group","UBA10353_marine_group","UBA10353_marine_group","Unclassified  UBA10353_marine_group",0,0,6,0,0,0,0
"62445c5e721284342ed80c4e3579cc3e","d__Bacteria","Proteobacteria","Gammaproteobacteria","UBA10353_marine_group","UBA10353_marine_group","UBA10353_marine_group","UBA10353_marine_group uncultured_bacterium",0,0,0,0,0,3,0
"afc234d82db5ece8e04269d49eef2621","d__Bacteria","Proteobacteria","Gammaproteobacteria","UBA10353_marine_group","UBA10353_marine_group","UBA10353_marine_group","UBA10353_marine_group uncultured_bacterium",0,0,0,0,0,1,0
"23b17f6d12482386348a681809b25ef4","d__Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Spongiibacteraceae","Unclassified Spongiibacteraceae","Unclassified Spongiibacteraceae",0,0,0,0,0,3,0
"c9140fda1a35c58e4728c3de23b1f339","d__Bacteria","Proteobacteria","Gammaproteobacteria","AT-s2-59","AT-s2-59","AT-s2-59","AT-s2-59 uncultured_bacterium",0,0,0,0,0,1,0
