"id","Kingdom","Phylum","Class","Order","Family","Genus","Species","E7.17.Ech.lame.1.20150620.T","E7.17.Ech.lame.2.20150620.T","E7.17.Ech.lame.3.20150620.T","E7.17.Fav.abdi.1.20150623.T","E7.17.Fav.spA.1.20150623.T","E7.17.Fav.spA.2.20150623.T","E7.17.Fav.spC.1.20150623.T","E7.17.Gon.edwa.1.20150623.T","E7.17.Gon.edwa.2.20150623.T","E7.17.Hyd.exce.1.20150620.T","E7.17.Hyd.exes.1.20150622.T","E7.17.Hyd.exes.2.20150622.T","E7.17.Mer.ampl.1.20150621.T","E7.17.Mer.ampl.2.20150621.T","E7.17.Mer.ampl.3.20150621.T","E7.17.Myc.elep.1.20150622.T","E7.17.Pla.sine.1.20150622.T","E7.17.Pla.sine.2.20150622.T","E7.17.Pla.sine.3.20150622.T","E7.19.Lob.hemp.1.20150619.T","E7.19.Lob.hemp.1.20150621.T","E7.19.Lob.hemp.2.20150619.T","E7.3.Por.loba.1.20150619.T","E7.3.Por.loba.2.20150619.T","E7.3.Por.loba.4.20150619.T","E7.5.Gal.astr.1.20150622.T","E7.5.Gal.fasc.1.20150621.T","E7.5.Gal.fasc.1.20150622.T","E7.6.Acr.hyac.1.20150622.T","E7.6.Acr.hyac.2.20150622.T","E7.6.Acr.hyac.3.20150622.T","E7.6.Mon.aequ.1.20150620.T","E7.6.Mon.aequ.2.20150620.T","E7.6.Mon.aequ.3.20150620.T","E7.6.Mon.aequ.4.20150620.T","E7.7.Pav.vari.1.20150623.T","E7.7.Pav.vari.2.20150622.T"
"c4302c4c7c07080426ffb89b9435583a","d__Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27_clade","OM27_clade uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4fc968a76fc8471f22a1f2123e9e78ab","d__Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27_clade","OM27_clade uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f42bbb07b9489ef07609009a7b182959","d__Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","OM27_clade","Unclassified  OM27_clade",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9715fb1daba7f26c7e4b113aaaf3f6d5","d__Bacteria","Modulibacteria","Moduliflexia","Moduliflexales","Moduliflexaceae","Moduliflexaceae","Unclassified  Moduliflexaceae",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9f894d4928ad54e6045af4473190307f","d__Bacteria","Modulibacteria","Moduliflexia","Moduliflexales","Moduliflexaceae","Moduliflexaceae","Moduliflexaceae uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
"ceaa9192d92d0d913652ef97b37da539","d__Bacteria","Desulfobacterota","uncultured","uncultured","uncultured","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7ed95c2b9d61d47cc98748f2fcb88a42","d__Bacteria","Myxococcota","bacteriap25","bacteriap25","bacteriap25","bacteriap25","bacteriap25 uncultured_bacterium",0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8d89101f327f75f8e83f250a6ce5cdb3","d__Bacteria","MBNT15","MBNT15","MBNT15","MBNT15","MBNT15","Unclassified  MBNT15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
"1e3a8ea1d8cf3eada93813d2ef99d343","d__Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","uncultured","Unclassified  uncultured",0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f58a1b6038980b6c329bf0e8c943f1e3","d__Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
"ef78b2d26ee9923bea43c4da33116fd5","d__Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Nannocystis","Unclassified  Nannocystis",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bc1e0885f7969459bb72fb443e23d487","d__Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","Nannocystis","Unclassified  Nannocystis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"d8d9550281b6063b6d9b58ebaac3ba14","d__Bacteria","Myxococcota","Polyangia","Nannocystales","Nannocystaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a237a8e8fca7e8379f8c9d37fd647ef8","d__Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","Unclassified  Haliangium",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"df1beb076698770f0ac90047bc75ecff","d__Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","Haliangium uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
"f6df28c4a33dfe4673dd702a9d0a30a2","d__Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium","Haliangium uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8a607f085f69d662fd0eaf0bd7c6e9ed","d__Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","P3OB-42","P3OB-42 uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"0bfda44320442b3773fa03a1021b60f3","d__Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","P3OB-42","Unclassified  P3OB-42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"95b8394a57387617493155de81d4109f","d__Bacteria","Myxococcota","Polyangia","Polyangiales","Polyangiaceae","Pajaroellobacter","Pajaroellobacter uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f79ebd9353a34da1c1a7c3df51964c5c","d__Bacteria","Myxococcota","Polyangia","Polyangiales","Polyangiaceae","Pajaroellobacter","Pajaroellobacter uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
"e0e1aa375e17885ff3244004030715ab","d__Bacteria","Myxococcota","Polyangia","Polyangiales","Polyangiaceae","Pajaroellobacter","Pajaroellobacter uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"9ebc680f0c4d82f7c57ee081292a08e2","d__Bacteria","Myxococcota","Polyangia","Polyangiales","Phaselicystidaceae","Phaselicystis","Unclassified  Phaselicystis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"131eca721497f4f4dbac36680bbdc9b8","d__Bacteria","Myxococcota","Polyangia","Polyangiales","Eel-36e1D6","Eel-36e1D6","Unclassified  Eel-36e1D6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04d5ea5ce178f118498de46b445fdf41","d__Bacteria","Myxococcota","Polyangia","Polyangiales","Eel-36e1D6","Eel-36e1D6","Eel-36e1D6 uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
"13554dc2ef1e7c5ab2cfbaf5ff011289","d__Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41","BIrii41","Unclassified  BIrii41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"864c7eaf7875f60eaaeb92b2bd586b00","d__Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41","BIrii41","Unclassified  BIrii41",0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1dea0fd2abac149c2a754d455d137d7e","d__Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41","BIrii41","BIrii41 uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"af0abbe7afabf9d084a7c5a2bb59ab76","d__Bacteria","Myxococcota","Polyangia","Polyangiales","BIrii41","BIrii41","BIrii41 uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33ce5296d4a7a51b7732d23dd3c810ac","d__Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d7e6600c7ca312f913a7a41261fbdf81","d__Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","Sandaracinus","Unclassified  Sandaracinus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1cc6579d725ec26563a15ccb5020527d","d__Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4a8e8055c986fdda7e33718321c393d6","d__Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","uncultured","Unclassified  uncultured",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bb88be0682b13fd3d8a6d43836fc3b91","d__Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
"a534e6bf3b85da150a70d087f4c6e52c","d__Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"ca0b742bd19d5b1d3ee4abb440e0cf4d","d__Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","uncultured","Unclassified  uncultured",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ebd9c3702ea8b2857be6bbd600d18b60","d__Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"61ca5ba8122ad0e27efe91bb6647fa83","d__Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
"8d3be3feed376a17d272d50f500f73fb","d__Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"a89660a9bd40d2aac015de23056bbd6d","d__Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
"fb0bcd1849e657d79779135730348f0a","d__Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","uncultured","Unclassified  uncultured",0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a5077f2a3ba1bb7c0b86a0156b014dfb","d__Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","uncultured","Unclassified  uncultured",0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ac3ac2832dff737cde9e6096d216a52d","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","Unclassified  NB1-j",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05e83f7651e182ae9feca4e4cbccbbd2","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"540c8267be10685d592f0f8dabf0bd7e","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","Unclassified  NB1-j",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
"14ca86a422faa58452fb5462a95589f5","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e6090db8da9a4259635dee75663e105d","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","Unclassified  NB1-j",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
"ac8f3c75a6fa5df251ab76945fba133d","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j uncultured_bacterium",0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8c28144f170a75da1759fd1102f705b9","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"802f92f4ea30875fa39de095942709c1","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"afd40d0d57bec27f47c6ed628d32d0f2","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3726fb0e5197e4b3c270159c11a8459b","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","Unclassified  NB1-j",0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bb3f8108895ba91aa397bcde88765d18","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"c37bb90d4b54d18fee3e402ee980f254","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"70ac32f3f7aea7a59c1fbd58150d6091","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f577a32df2973547e1d8cb1a51023739","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86628d216e5017a3d0a8dc4910d3952d","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j uncultured_bacterium",0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c3c8ce18c4ad6b126d0497604b9d2085","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"6ff313f98a48110316597b05b16e456c","d__Bacteria","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j","NB1-j uncultured_bacterium",0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ce528ae2e3cfd3da9eaec57497d34636","d__Bacteria","Sva0485","Sva0485","Sva0485","Sva0485","Sva0485","Sva0485 uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"69a83ec414ad5082becfb9b24cdec5a2","d__Bacteria","Sva0485","Sva0485","Sva0485","Sva0485","Sva0485","Unclassified  Sva0485",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
"ea666cc887addc946e8509fd4c9efb01","d__Bacteria","Desulfobacterota","Desulfobulbia","Desulfobulbales","Desulfobulbaceae","Unclassified Desulfobulbaceae","Unclassified Desulfobulbaceae",0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ee1d3a126e7d84e26fe5ea4b781db5df","d__Bacteria","Desulfobacterota","Desulfobacteria","Desulfatiglandales","Desulfatiglandaceae","Desulfatiglans","Unclassified  Desulfatiglans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
"f2be09b489ed774a5f4f7efbb60e27e9","d__Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Peredibacter","Unclassified  Peredibacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0302ae8ab927690b0b3a38a8b6b57f9f","d__Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Peredibacter","Unclassified  Peredibacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0
"1f1fbe4e9b30fedd8cdab0184d84f404","d__Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Peredibacter","Unclassified  Peredibacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"bda33764c168434078df77ab79cb00b6","d__Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"4312acb5b9d69b60a33614e52ae6e5aa","d__Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Unclassified Bacteriovoracaceae","Unclassified Bacteriovoracaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"f0ca056cd82f168256b70b2dd0c7c9b6","d__Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bc3e3f8c6f7440344c91cb3d010c2b53","d__Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Unclassified Bacteriovoracaceae","Unclassified Bacteriovoracaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"acd5259b174ac90357a238cfb1fc26bb","d__Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
"e0f93b447e4833ca72c89f09542f9e79","d__Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Peredibacter","Unclassified  Peredibacter",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0fee196eb80e5705b0b80b88ed4b1edd","d__Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Peredibacter","Peredibacter uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8b39850a28821d5d01845c599328bc7d","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","SM2D12","SM2D12","Unclassified  SM2D12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"95aab96aeb72ed789170604835f1a7a7","d__Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Unclassified  Pseudomonas",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e62dd8ee88768e05973b3d7786127984","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Unclassified Rhizobiales","Unclassified Rhizobiales","Unclassified Rhizobiales",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bb0646738ff80894dd877379ab7e4dab","d__Bacteria","Proteobacteria","Alphaproteobacteria","Unclassified Alphaproteobacteria","Unclassified Alphaproteobacteria","Unclassified Alphaproteobacteria","Unclassified Alphaproteobacteria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4998827d1cb79f0bb811fc0d9624017e","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","SM2D12","SM2D12","Unclassified  SM2D12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"194833da526e15eae25a02bbd50a0a1e","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Unclassified Rhizobiaceae","Unclassified Rhizobiaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"29c6632b4ab47d0d53785ca0a1cb1aed","d__Bacteria","Proteobacteria","Alphaproteobacteria","Unclassified Alphaproteobacteria","Unclassified Alphaproteobacteria","Unclassified Alphaproteobacteria","Unclassified Alphaproteobacteria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b898692347d126992ee563e45445c27b","d__Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Unclassified Hyphomonadaceae","Unclassified Hyphomonadaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a02c018062a916dcba11530e237dd637","d__Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Unclassified Hyphomonadaceae","Unclassified Hyphomonadaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1004bdf48a9d456d40b6ae0bf741e398","d__Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methyloligellaceae","Unclassified Methyloligellaceae","Unclassified Methyloligellaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2248660b234846c3d2b6936ddef8348d","d__Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Unclassified Hyphomonadaceae","Unclassified Hyphomonadaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
