"psuedo_sample_name"	"sample_name_backup"	"host_scientific_name"	"expedition_number"	"political_area"	"ocean_area"	"compartment_neutrality"	"compartment"	"neutrality"
"1256-048-C145-T_above"	"1256-048-C145-T"	"Stephanocoenia intersepta"	"E5"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"1256-052-C148-T_above"	"1256-052-C148-T"	"Diploria labyrinthiformis"	"E5"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"1256-055-C149-T_above"	"1256-055-C149-T"	"Diploria labyrinthiformis"	"E5"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"1256-061-C151-T_above"	"1256-061-C151-T"	"Siderastrea siderea"	"E5"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"1256-066-C153-T_above"	"1256-066-C153-T"	"Siderastrea siderea"	"E5"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"1256-070-C327-T_above"	"1256-070-C327-T"	"Montastraea cavernosa"	"E12"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"1256-073-C328-T_above"	"1256-073-C328-T"	"Montastraea cavernosa"	"E12"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"1256-074-C369-T_above"	"1256-074-C369-T"	"Acropora palmata"	"E12"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"1256-075-C370-T_above"	"1256-075-C370-T"	"Acropora palmata"	"E12"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"1256-076-C371-T_above"	"1256-076-C371-T"	"Acropora palmata"	"E12"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"1256-077-C372-T_above"	"1256-077-C372-T"	"Acropora palmata"	"E12"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"1256-078-C373-T_above"	"1256-078-C373-T"	"Acropora palmata"	"E12"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"1256-079-C386-T_above"	"1256-079-C386-T"	"Diploria labyrinthiformis"	"E12"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"1256-080-C435-T_above"	"1256-080-C435-T"	"Acropora cervicornis"	"E12"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"1256-081-C436-T_above"	"1256-081-C436-T"	"Acropora cervicornis"	"E12"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"1256-082-C437-T_above"	"1256-082-C437-T"	"Acropora cervicornis"	"E12"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"1256-103-PW164-T_above"	"1256-103-PW164-T"	"Pavona clavus"	"E11"	"Panama"	"Eastern Pacific"	"tissue_above"	"tissue"	"above"
"1256-106-PW165-T_above"	"1256-106-PW165-T"	"Pavona clavus"	"E11"	"Panama"	"Eastern Pacific"	"tissue_above"	"tissue"	"above"
"1256-109-PW166-T_above"	"1256-109-PW166-T"	"Tubastraea sp"	"E11"	"Panama"	"Eastern Pacific"	"tissue_above"	"tissue"	"above"
"1256-112-PW167-T_above"	"1256-112-PW167-T"	"Tubastraea sp"	"E11"	"Panama"	"Eastern Pacific"	"tissue_above"	"tissue"	"above"
"1256-115-PW168-T_above"	"1256-115-PW168-T"	"Pavona clavus"	"E11"	"Panama"	"Eastern Pacific"	"tissue_above"	"tissue"	"above"
"1256-119-PW169-T_above"	"1256-119-PW169-T"	"Tubastraea sp"	"E11"	"Panama"	"Eastern Pacific"	"tissue_above"	"tissue"	"above"
"1256-122-PW170-T_above"	"1256-122-PW170-T"	"Pavona clavus"	"E11"	"Panama"	"Eastern Pacific"	"tissue_above"	"tissue"	"above"
"1256-125-PW171-T_above"	"1256-125-PW171-T"	"Gardineroseris planulata"	"E11"	"Panama"	"Eastern Pacific"	"tissue_above"	"tissue"	"above"
"1256-128-PW172-T_above"	"1256-128-PW172-T"	"Gardineroseris planulata"	"E11"	"Panama"	"Eastern Pacific"	"tissue_above"	"tissue"	"above"
"1256-131-PW174-T_above"	"1256-131-PW174-T"	"Pavona gigantea"	"E11"	"Panama"	"Eastern Pacific"	"tissue_above"	"tissue"	"above"
"1256-136-PW176-T_above"	"1256-136-PW176-T"	"Pavona gigantea"	"E11"	"Panama"	"Eastern Pacific"	"tissue_above"	"tissue"	"above"
"1256-139-PW177-T_above"	"1256-139-PW177-T"	"Porites panamensis"	"E11"	"Panama"	"Eastern Pacific"	"tissue_above"	"tissue"	"above"
"1256-142-PW178-T_above"	"1256-142-PW178-T"	"Porites panamensis"	"E11"	"Panama"	"Eastern Pacific"	"tissue_above"	"tissue"	"above"
"1256-147-PW182-T_above"	"1256-147-PW182-T"	"Tubastraea sp"	"E11"	"Panama"	"Eastern Pacific"	"tissue_above"	"tissue"	"above"
"1256-151-PW183-T_above"	"1256-151-PW183-T"	"Pavona gigantea"	"E11"	"Panama"	"Eastern Pacific"	"tissue_above"	"tissue"	"above"
"1256-154-PW185-T_above"	"1256-154-PW185-T"	"Psammocora stellata"	"E11"	"Panama"	"Eastern Pacific"	"tissue_above"	"tissue"	"above"
"1256-157-PW186-T_above"	"1256-157-PW186-T"	"Psammocora stellata"	"E11"	"Panama"	"Eastern Pacific"	"tissue_above"	"tissue"	"above"
"1256-160-PW187-T_above"	"1256-160-PW187-T"	"Psammocora stellata"	"E11"	"Panama"	"Eastern Pacific"	"tissue_above"	"tissue"	"above"
"1256-168-PW192-T_above"	"1256-168-PW192-T"	"Pocillopora damicornis"	"E11"	"Panama"	"Eastern Pacific"	"tissue_above"	"tissue"	"above"
"1256-171-PW193-T_above"	"1256-171-PW193-T"	"Gardineroseris planulata"	"E11"	"Panama"	"Eastern Pacific"	"tissue_above"	"tissue"	"above"
"1256-174-PW194-T_above"	"1256-174-PW194-T"	"Porites lobata"	"E11"	"Panama"	"Eastern Pacific"	"tissue_above"	"tissue"	"above"
"1256-177-PW195-T_above"	"1256-177-PW195-T"	"Pocillopora elegans"	"E11"	"Panama"	"Eastern Pacific"	"tissue_above"	"tissue"	"above"
"1256-180-PW197-T_above"	"1256-180-PW197-T"	"Porites lobata"	"E11"	"Panama"	"Eastern Pacific"	"tissue_above"	"tissue"	"above"
"1256-189-PW201-T_above"	"1256-189-PW201-T"	"Pocillopora elegans"	"E11"	"Panama"	"Eastern Pacific"	"tissue_above"	"tissue"	"above"
"1256-192-PW202-T_above"	"1256-192-PW202-T"	"Pocillopora elegans"	"E11"	"Panama"	"Eastern Pacific"	"tissue_above"	"tissue"	"above"
"1256-195-PW203-T_above"	"1256-195-PW203-T"	"Pavona varians"	"E11"	"Panama"	"Eastern Pacific"	"tissue_above"	"tissue"	"above"
"1256-202-HI6-T_above"	"1256-202-HI6-T"	"Porites lobata"	"E15"	"Hawaii, United States"	"North Pacific"	"tissue_above"	"tissue"	"above"
"1256-205-HI7-T_above"	"1256-205-HI7-T"	"Montipora capitata"	"E15"	"Hawaii, United States"	"North Pacific"	"tissue_above"	"tissue"	"above"
"1256-208-HI8-T_above"	"1256-208-HI8-T"	"Pocillopora meandrina"	"E15"	"Hawaii, United States"	"North Pacific"	"tissue_above"	"tissue"	"above"
"1256-211-HI10-T_above"	"1256-211-HI10-T"	"Pocillopora meandrina"	"E15"	"Hawaii, United States"	"North Pacific"	"tissue_above"	"tissue"	"above"
"1256-214-HI57-T_above"	"1256-214-HI57-T"	"Leptastrea purpurea"	"E15"	"Hawaii, United States"	"North Pacific"	"tissue_above"	"tissue"	"above"
"1256-218-HI58-T_above"	"1256-218-HI58-T"	"Lobactis scutaria"	"E15"	"Hawaii, United States"	"North Pacific"	"tissue_above"	"tissue"	"above"
"1256-221-HI59-T_above"	"1256-221-HI59-T"	"Montipora capitata"	"E15"	"Hawaii, United States"	"North Pacific"	"tissue_above"	"tissue"	"above"
"1256-224-HI60-T_above"	"1256-224-HI60-T"	"Pavona varians"	"E15"	"Hawaii, United States"	"North Pacific"	"tissue_above"	"tissue"	"above"
"1256-227-HI61-T_above"	"1256-227-HI61-T"	"Porites evermanni"	"E15"	"Hawaii, United States"	"North Pacific"	"tissue_above"	"tissue"	"above"
"1256-237-HI64-T_above"	"1256-237-HI64-T"	"Pocillopora damicornis"	"E15"	"Hawaii, United States"	"North Pacific"	"tissue_above"	"tissue"	"above"
"1256-240-HI65-T_above"	"1256-240-HI65-T"	"Porites lobata"	"E15"	"Hawaii, United States"	"North Pacific"	"tissue_above"	"tissue"	"above"
"1256-246-HI67-T_above"	"1256-246-HI67-T"	"Porites evermanni"	"E15"	"Hawaii, United States"	"North Pacific"	"tissue_above"	"tissue"	"above"
"1256-253-HI69-T_above"	"1256-253-HI69-T"	"Gardineroseris planulata"	"E15"	"Hawaii, United States"	"North Pacific"	"tissue_above"	"tissue"	"above"
"1256-258-HIA-T_above"	"1256-258-HIA-T"	"Tubastraea coccinea"	"E15"	"Hawaii, United States"	"North Pacific"	"tissue_above"	"tissue"	"above"
"1256-267-HID-T_above"	"1256-267-HID-T"	"Pocillopora meandrina"	"E15"	"Hawaii, United States"	"North Pacific"	"tissue_above"	"tissue"	"above"
"1256-273-P2-T_above"	"1256-273-P2-T"	"Montastraea cavernosa"	"E2"	"Panama"	"Caribbean"	"tissue_above"	"tissue"	"above"
"1256-276-P5-T_above"	"1256-276-P5-T"	"Orbicella franksi"	"E2"	"Panama"	"Caribbean"	"tissue_above"	"tissue"	"above"
"1256-277-HIE-T_above"	"1256-277-HIE-T"	"Pocillopora damicornis"	"E15"	"Hawaii, United States"	"North Pacific"	"tissue_above"	"tissue"	"above"
"1256-287-P6-T_above"	"1256-287-P6-T"	"Orbicella franksi"	"E2"	"Panama"	"Caribbean"	"tissue_above"	"tissue"	"above"
"1256-290-P7-T_above"	"1256-290-P7-T"	"Orbicella franksi"	"E2"	"Panama"	"Caribbean"	"tissue_above"	"tissue"	"above"
"1256-293-P8-T_above"	"1256-293-P8-T"	"Orbicella faveolata"	"E2"	"Panama"	"Caribbean"	"tissue_above"	"tissue"	"above"
"1256-297-P11-T_above"	"1256-297-P11-T"	"Orbicella annularis"	"E2"	"Panama"	"Caribbean"	"tissue_above"	"tissue"	"above"
"1256-300-P12-T_above"	"1256-300-P12-T"	"Orbicella annularis"	"E2"	"Panama"	"Caribbean"	"tissue_above"	"tissue"	"above"
"1256-304-P479-T_above"	"1256-304-P479-T"	"Porites porites"	"E2"	"Panama"	"Caribbean"	"tissue_above"	"tissue"	"above"
"1256-308-P481-T_above"	"1256-308-P481-T"	"Porites porites"	"E2"	"Panama"	"Caribbean"	"tissue_above"	"tissue"	"above"
"1256-312-P483-T_above"	"1256-312-P483-T"	"Agaricia tenuifolia"	"E2"	"Panama"	"Caribbean"	"tissue_above"	"tissue"	"above"
"1256-322-P489-T_above"	"1256-322-P489-T"	"Stephanocoenia intersepta"	"E2"	"Panama"	"Caribbean"	"tissue_above"	"tissue"	"above"
"1256-325-P493-T_above"	"1256-325-P493-T"	"Eusmilia fastigiata"	"E2"	"Panama"	"Caribbean"	"tissue_above"	"tissue"	"above"
"1256-327-P494-T_above"	"1256-327-P494-T"	"Eusmilia fastigiata"	"E2"	"Panama"	"Caribbean"	"tissue_above"	"tissue"	"above"
"1256-329-P496-T_above"	"1256-329-P496-T"	"Siderastrea siderea"	"E2"	"Panama"	"Caribbean"	"tissue_above"	"tissue"	"above"
"1256-331-P497-T_above"	"1256-331-P497-T"	"Siderastrea siderea"	"E2"	"Panama"	"Caribbean"	"tissue_above"	"tissue"	"above"
"1256-334-P499-T_above"	"1256-334-P499-T"	"Diploria labyrinthiformis"	"E2"	"Panama"	"Caribbean"	"tissue_above"	"tissue"	"above"
"1256-339-P503-T_above"	"1256-339-P503-T"	"Acropora palmata"	"E2"	"Panama"	"Caribbean"	"tissue_above"	"tissue"	"above"
"1256-343-P507-T_above"	"1256-343-P507-T"	"Acropora cervicornis"	"E2"	"Panama"	"Caribbean"	"tissue_above"	"tissue"	"above"
"1256-345-P508-T_above"	"1256-345-P508-T"	"Meandrina meandrites"	"E2"	"Panama"	"Caribbean"	"tissue_above"	"tissue"	"above"
"1256-349-P510-T_above"	"1256-349-P510-T"	"Meandrina meandrites"	"E2"	"Panama"	"Caribbean"	"tissue_above"	"tissue"	"above"
"1256-351-P511-T_above"	"1256-351-P511-T"	"Meandrina meandrites"	"E2"	"Panama"	"Caribbean"	"tissue_above"	"tissue"	"above"
"130-PC5-T_above"	"PC5_T"	"Orbicella franksi"	"E2"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"132-PC6-T_above"	"PC6_T"	"Orbicella franksi"	"E2"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"138-PC8-T_above"	"PC8_T"	"Orbicella faveolata"	"E2"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"142-PC9-T_above"	"PC9_T"	"Orbicella faveolata"	"E2"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"146-PC10-T_above"	"PC10_T"	"Orbicella faveolata"	"E2"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"149-PC11-T_above"	"PC11_T"	"Orbicella annularis"	"E2"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"155-PC13-T_above"	"PC13_T"	"Orbicella annularis"	"E2"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"162-PC18-T_above"	"PC18_T"	"Porites astreoides"	"E2"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"165-PC19-T_above"	"PC19_T"	"Porites astreoides"	"E2"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"170-PC20-T_above"	"PC20_T"	"Porites porites"	"E2"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"171-PC21-T_above"	"PC21_T"	"Porites porites"	"E2"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"173-PC22-T_above"	"PC22_T"	"Porites porites"	"E2"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"175-PC23-T_above"	"PC23_T"	"Agaricia tenuifolia"	"E2"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"178-PC24-T_above"	"PC24_T"	"Agaricia tenuifolia"	"E2"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"179-PC25-T_above"	"PC25_T"	"Agaricia tenuifolia"	"E2"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"201-PC26-T_above"	"PC26_T"	"Agaricia tenuifolia"	"E2"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"203-PC27-T_above"	"PC27_T"	"Agaricia tenuifolia"	"E2"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"205-PC28-T_above"	"PC28_T"	"Stephanocoenia intersepta"	"E2"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"207-PC29-T_above"	"PC29_T"	"Stephanocoenia intersepta"	"E2"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"209-PC30-T_above"	"PC30_T"	"Stephanocoenia intersepta"	"E2"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"210-PC39-T_above"	"PC39_T"	"Siderastrea siderea"	"E2"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"211-PC40-T_above"	"PC40_T"	"Diploria labyrinthiformis"	"E2"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"221-PC41-T_above"	"PC41_T"	"Diploria labyrinthiformis"	"E2"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"222-PC42-T_above"	"PC42_T"	"Diploria labyrinthiformis"	"E2"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"224-PC45-T_above"	"PC45_T"	"Acropora cervicornis"	"E2"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"227-PC50-T_above"	"PC50_T"	"Meandrina meandrites"	"E2"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"229-PC52-T_above"	"PC52_T"	"Meandrina meandrites"	"E2"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"239-C319-T_above"	"C_319_T"	"Orbicella faveolata"	"E12"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"243-C320-T_above"	"C_320_T"	"Orbicella faveolata"	"E12"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"262-C329-T_above"	"C_329_T"	"Siderastrea siderea"	"E12"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"274-C333-T_above"	"C_333_T"	"Orbicella annularis"	"E12"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"277-C334-T_above"	"C_334_T"	"Siderastrea siderea"	"E12"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"280-C335-T_above"	"C_335_T"	"Siderastrea siderea"	"E12"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"283-C336-T_above"	"C_336_T"	"Siderastrea siderea"	"E12"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"297-C339-T_above"	"C_339_T"	"Diploria labyrinthiformis"	"E12"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"299-C342-T_above"	"C_342_T"	"Orbicella faveolata"	"E12"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"302-C345-T_above"	"C_345_T"	"Acropora cervicornis"	"E12"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"304-C347-T_above"	"C_347_T"	"Orbicella annularis"	"E12"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"305-C348-T_above"	"C_348_T"	"Orbicella annularis"	"E12"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"306-C349-T_above"	"C_349_T"	"Orbicella annularis"	"E12"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"307-C350-T_above"	"C_350_T"	"Orbicella annularis"	"E12"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"31-C130-T_above"	"C_130_T"	"Scolymia sp"	"E5"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"310-C363-T_above"	"C_363_T"	"Orbicella annularis"	"E12"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"312-C365-T_above"	"C_365_T"	"Diploria labyrinthiformis"	"E12"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"313-C366-T_above"	"C_366_T"	"Diploria labyrinthiformis"	"E12"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"314-C367-T_above"	"C_367_T"	"Siderastrea siderea"	"E12"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"315-C368-T_above"	"C_368_T"	"Siderastrea siderea"	"E12"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"321-C374-T_above"	"C_374_T"	"Siderastrea siderea"	"E12"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"322-C375-T_above"	"C_375_T"	"Orbicella annularis"	"E12"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"323-C376-T_above"	"C_376_T"	"Orbicella annularis"	"E12"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"327-C380-T_above"	"C_380_T"	"Orbicella faveolata"	"E12"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"330-C383-T_above"	"C_383_T"	"Orbicella faveolata"	"E12"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"331-C384-T_above"	"C_384_T"	"Diploria labyrinthiformis"	"E12"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"334-C387-T_above"	"C_387_T"	"Siderastrea siderea"	"E12"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"335-C388-T_above"	"C_388_T"	"Diploria labyrinthiformis"	"E12"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"336-C389-T_above"	"C_389_T"	"Diploria labyrinthiformis"	"E12"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"338-C390-T_above"	"C_390_T"	"Diploria labyrinthiformis"	"E12"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"339-C391-T_above"	"C_391_T"	"Diploria labyrinthiformis"	"E12"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"342-C394-T_above"	"C_394_T"	"Siderastrea siderea"	"E12"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"345-C397-T_above"	"C_397_T"	"Siderastrea siderea"	"E12"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"346-C398-T_above"	"C_398_T"	"Acropora palmata"	"E12"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"347-C399-T_above"	"C_399_T"	"Acropora palmata"	"E12"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"348-C400-T_above"	"C_400_T"	"Acropora palmata"	"E12"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"349-C401-T_above"	"C_401_T"	"Acropora palmata"	"E12"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"350-C402-T_above"	"C_402_T"	"Acropora palmata"	"E12"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"351-C403-T_above"	"C_403_T"	"Acropora palmata"	"E12"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"352-C404-T_above"	"C_404_T"	"Acropora cervicornis"	"E12"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"353-C405-T_above"	"C_405_T"	"Acropora cervicornis"	"E12"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"354-C406-T_above"	"C_406_T"	"Acropora cervicornis"	"E12"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"355-C407-T_above"	"C_407_T"	"Acropora cervicornis"	"E12"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"356-C408-T_above"	"C_408_T"	"Acropora cervicornis"	"E12"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"359-C426-T_above"	"C_426_T"	"Diploria labyrinthiformis"	"E12"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"360-C427-T_above"	"C_427_T"	"Diploria labyrinthiformis"	"E12"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"369-C428-T_above"	"C_428_T"	"Diploria labyrinthiformis"	"E12"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"370-C429-T_above"	"C_429_T"	"Diploria labyrinthiformis"	"E12"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"371-C430-T_above"	"C_430_T"	"Siderastrea siderea"	"E12"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"372-C431-T_above"	"C_431_T"	"Siderastrea siderea"	"E12"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"373-C432-T_above"	"C_432_T"	"Siderastrea siderea"	"E12"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"374-C433-T_above"	"C_433_T"	"Siderastrea siderea"	"E12"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"375-C434-T_above"	"C_434_T"	"Acropora cervicornis"	"E12"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"381-C439-T_above"	"C_439_T"	"Stephanocoenia intersepta"	"E12"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"384-C440-T_above"	"C_440_T"	"Stephanocoenia intersepta"	"E12"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"387-C441-T_above"	"C_441_T"	"Stephanocoenia intersepta"	"E12"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"390-C442-T_above"	"C_442_T"	"Stephanocoenia intersepta"	"E12"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"61-C145-T_above"	"C_145_T"	"Stephanocoenia intersepta"	"E5"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"64-C146-T_above"	"C_146_T"	"Stephanocoenia intersepta"	"E5"	"Colombia"	"Caribbean"	"tissue_above"	"tissue"	"above"
"E1.10.Poc.dami.1.20140728.T_below"	"E1.10.Poc.dami.1.20140728.T"	"Pocillopora damicornis"	"E1"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E1.10.Poc.dami.1.20140731.T_below"	"E1.10.Poc.dami.1.20140731.T"	"Pocillopora damicornis"	"E1"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E1.10.Sty.pist.1.20140807.T_below"	"E1.10.Sty.pist.1.20140807.T"	"Stylophora pistillata"	"E1"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E1.10.Sty.pist.1.20140815.T_below"	"E1.10.Sty.pist.1.20140815.T"	"Stylophora pistillata"	"E1"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E1.11.Fun.sp.1.20140730.T_below"	"E1.11.Fun.sp.1.20140730.T"	"Fungia sp"	"E1"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E1.11.Fun.sp.1.20140811.T_below"	"E1.11.Fun.sp.1.20140811.T"	"Fungia sp"	"E1"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E1.11.Lep.tran.1.20140731.T_below"	"E1.11.Lep.tran.1.20140731.T"	"Leptastrea transversa"	"E1"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E1.11.Psa.digi.1.20140807.T_below"	"E1.11.Psa.digi.1.20140807.T"	"Psammocora digitata"	"E1"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E1.14.Phy.lich.1.20140811.T_below"	"E1.14.Phy.lich.1.20140811.T"	"Physogyra lichtensteini"	"E1"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E1.15.Dip.heli.1.20140726.T_below"	"E1.15.Dip.heli.1.20140726.T"	"Diploastrea heliopora"	"E1"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E1.15.Dip.heli.1.20140809.T_below"	"E1.15.Dip.heli.1.20140809.T"	"Diploastrea heliopora"	"E1"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E1.15.Dip.heli.1.20140815.T_below"	"E1.15.Dip.heli.1.20140815.T"	"Diploastrea heliopora"	"E1"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E1.15.Dip.heli.1.20140905.T_below"	"E1.15.Dip.heli.1.20140905.T"	"Diploastrea heliopora"	"E1"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E1.17.Cau.furc.1.20140801.T_below"	"E1.17.Cau.furc.1.20140801.T"	"Caulastrea furcata"	"E1"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E1.17.Ech.lame.1.20140905.T_below"	"E1.17.Ech.lame.1.20140905.T"	"Echinopora lamellosa"	"E1"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E1.17.Ech.mamm.1.20140815.T_below"	"E1.17.Ech.mamm.1.20140815.T"	"Echinopora mammiformis"	"E1"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E1.17.Fav.sp.1.20140805.T_below"	"E1.17.Fav.sp.1.20140805.T"	"Favites sp1"	"E1"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
"E1.17.Fav.sp.1.20140811.T_below"	"E1.17.Fav.sp.1.20140811.T"	"Echinophyllia orpheensis"	"E1"	"Australia"	"Coral Sea"	"tissue_below"	"tissue"	"below"
