"psuedo_sample_name"	"sample_name_backup"	"host_scientific_name"	"expedition_number"	"political_area"	"ocean_area"	"compartment_neutrality"	"compartment"	"neutrality"
"382-C440-M_below"	"C_440_M"	"Stephanocoenia intersepta"	"E12"	"Colombia"	"Caribbean"	"mucus_below"	"mucus"	"below"
"385-C441-M_below"	"C_441_M"	"Stephanocoenia intersepta"	"E12"	"Colombia"	"Caribbean"	"mucus_below"	"mucus"	"below"
"388-C442-M_below"	"C_442_M"	"Stephanocoenia intersepta"	"E12"	"Colombia"	"Caribbean"	"mucus_below"	"mucus"	"below"
"391-C443-M_below"	"C_443_M"	"Scolymia sp"	"E12"	"Colombia"	"Caribbean"	"mucus_below"	"mucus"	"below"
"62-C146-M_below"	"C_146_M"	"Stephanocoenia intersepta"	"E5"	"Colombia"	"Caribbean"	"mucus_below"	"mucus"	"below"
"66-C147-M_below"	"C_147_M"	"Stephanocoenia intersepta"	"E5"	"Colombia"	"Caribbean"	"mucus_below"	"mucus"	"below"
"87-C156-M_below"	"C_156_M"	"Orbicella faveolata"	"E5"	"Colombia"	"Caribbean"	"mucus_below"	"mucus"	"below"
"E1.10.Poc.dami.1.20140731.M_neutral"	"E1.10.Poc.dami.1.20140731.M"	"Pocillopora damicornis"	"E1"	"Australia"	"Coral Sea"	"mucus_neutral"	"mucus"	"neutral"
"E1.10.Sty.pist.1.20140807.M_neutral"	"E1.10.Sty.pist.1.20140807.M"	"Stylophora pistillata"	"E1"	"Australia"	"Coral Sea"	"mucus_neutral"	"mucus"	"neutral"
"E1.10.Sty.pist.1.20140815.M_neutral"	"E1.10.Sty.pist.1.20140815.M"	"Stylophora pistillata"	"E1"	"Australia"	"Coral Sea"	"mucus_neutral"	"mucus"	"neutral"
"E1.11.Fun.sp.1.20140730.M_neutral"	"E1.11.Fun.sp.1.20140730.M"	"Fungia sp"	"E1"	"Australia"	"Coral Sea"	"mucus_neutral"	"mucus"	"neutral"
"E1.11.Fun.sp.1.20140811.M_neutral"	"E1.11.Fun.sp.1.20140811.M"	"Fungia sp"	"E1"	"Australia"	"Coral Sea"	"mucus_neutral"	"mucus"	"neutral"
"E1.11.Lep.tran.1.20140731.M_neutral"	"E1.11.Lep.tran.1.20140731.M"	"Leptastrea transversa"	"E1"	"Australia"	"Coral Sea"	"mucus_neutral"	"mucus"	"neutral"
"E1.11.Psa.digi.1.20140807.M_neutral"	"E1.11.Psa.digi.1.20140807.M"	"Psammocora digitata"	"E1"	"Australia"	"Coral Sea"	"mucus_neutral"	"mucus"	"neutral"
"E1.14.Phy.lich.1.20140811.M_neutral"	"E1.14.Phy.lich.1.20140811.M"	"Physogyra lichtensteini"	"E1"	"Australia"	"Coral Sea"	"mucus_neutral"	"mucus"	"neutral"
"E1.15.Dip.heli.1.20140726.M_neutral"	"E1.15.Dip.heli.1.20140726.M"	"Diploastrea heliopora"	"E1"	"Australia"	"Coral Sea"	"mucus_neutral"	"mucus"	"neutral"
"E1.15.Dip.heli.1.20140809.M_neutral"	"E1.15.Dip.heli.1.20140809.M"	"Diploastrea heliopora"	"E1"	"Australia"	"Coral Sea"	"mucus_neutral"	"mucus"	"neutral"
"E1.15.Dip.heli.1.20140905.M_neutral"	"E1.15.Dip.heli.1.20140905.M"	"Diploastrea heliopora"	"E1"	"Australia"	"Coral Sea"	"mucus_neutral"	"mucus"	"neutral"
"E1.17.Ech.lame.1.20140905.M_neutral"	"E1.17.Ech.lame.1.20140905.M"	"Echinopora lamellosa"	"E1"	"Australia"	"Coral Sea"	"mucus_neutral"	"mucus"	"neutral"
"E1.17.Ech.mamm.1.20140815.M_neutral"	"E1.17.Ech.mamm.1.20140815.M"	"Echinopora mammiformis"	"E1"	"Australia"	"Coral Sea"	"mucus_neutral"	"mucus"	"neutral"
"E1.17.Fav.sp.1.20140811.M_neutral"	"E1.17.Fav.sp.1.20140811.M"	"Echinophyllia orpheensis"	"E1"	"Australia"	"Coral Sea"	"mucus_neutral"	"mucus"	"neutral"
"E1.17.Fav.sp.2.20140805.M_neutral"	"E1.17.Fav.sp.2.20140805.M"	"Favites sp2"	"E1"	"Australia"	"Coral Sea"	"mucus_neutral"	"mucus"	"neutral"
"E1.19.Lob.sp.1.20140730.M_neutral"	"E1.19.Lob.sp.1.20140730.M"	"Lobophyllia sp"	"E1"	"Australia"	"Coral Sea"	"mucus_neutral"	"mucus"	"neutral"
"E1.19.Lob.sp.1.20140809.M_neutral"	"E1.19.Lob.sp.1.20140809.M"	"Lobophyllia sp"	"E1"	"Australia"	"Coral Sea"	"mucus_neutral"	"mucus"	"neutral"
"E1.19.Sym.sp.1.20140814.M_neutral"	"E1.19.Sym.sp.1.20140814.M"	"Symphyllia sp"	"E1"	"Australia"	"Coral Sea"	"mucus_neutral"	"mucus"	"neutral"
"E1.19.Sym.sp.1.20140815.M_neutral"	"E1.19.Sym.sp.1.20140815.M"	"Symphyllia sp"	"E1"	"Australia"	"Coral Sea"	"mucus_neutral"	"mucus"	"neutral"
"E1.19.Sym.sp.1.20140905.M_neutral"	"E1.19.Sym.sp.1.20140905.M"	"Symphyllia sp"	"E1"	"Australia"	"Coral Sea"	"mucus_neutral"	"mucus"	"neutral"
"E1.2.Tur.pelt.1.20140814.M_neutral"	"E1.2.Tur.pelt.1.20140814.M"	"Turbinaria peltata"	"E1"	"Australia"	"Coral Sea"	"mucus_neutral"	"mucus"	"neutral"
"E1.2.Tur.reni.1.20140730.M_neutral"	"E1.2.Tur.reni.1.20140730.M"	"Turbinaria reniformis"	"E1"	"Australia"	"Coral Sea"	"mucus_neutral"	"mucus"	"neutral"
"E1.2.Tur.reni.1.20140814.M_neutral"	"E1.2.Tur.reni.1.20140814.M"	"Turbinaria reniformis"	"E1"	"Australia"	"Coral Sea"	"mucus_neutral"	"mucus"	"neutral"
"E1.3.Por.loba.1.20140724.M_neutral"	"E1.3.Por.loba.1.20140724.M"	"Porites lobata"	"E1"	"Australia"	"Coral Sea"	"mucus_neutral"	"mucus"	"neutral"
"E1.3.Por.loba.1.20140905.M_neutral"	"E1.3.Por.loba.1.20140905.M"	"Porites lobata"	"E1"	"Australia"	"Coral Sea"	"mucus_neutral"	"mucus"	"neutral"
"E1.4.Pac.rugo.1.20140728.M_neutral"	"E1.4.Pac.rugo.1.20140728.M"	"Pachyseris rugosa"	"E1"	"Australia"	"Coral Sea"	"mucus_neutral"	"mucus"	"neutral"
"E1.4.Pac.rugo.1.20140814.M_neutral"	"E1.4.Pac.rugo.1.20140814.M"	"Pachyseris rugosa"	"E1"	"Australia"	"Coral Sea"	"mucus_neutral"	"mucus"	"neutral"
"E1.4.Pac.spec.1.20140811.M_neutral"	"E1.4.Pac.spec.1.20140811.M"	"Pachyseris speciosa"	"E1"	"Australia"	"Coral Sea"	"mucus_neutral"	"mucus"	"neutral"
"E1.5.Gal.astr.1.20140728.M_neutral"	"E1.5.Gal.astr.1.20140728.M"	"Galaxea astreata"	"E1"	"Australia"	"Coral Sea"	"mucus_neutral"	"mucus"	"neutral"
"E1.5.Gal.astr.1.20140807.M_neutral"	"E1.5.Gal.astr.1.20140807.M"	"Galaxea astreata"	"E1"	"Australia"	"Coral Sea"	"mucus_neutral"	"mucus"	"neutral"
"E1.5.Gal.astr.1.20140814.M_neutral"	"E1.5.Gal.astr.1.20140814.M"	"Galaxea astreata"	"E1"	"Australia"	"Coral Sea"	"mucus_neutral"	"mucus"	"neutral"
"E1.5.Gal.astr.1.20140905.M_neutral"	"E1.5.Gal.astr.1.20140905.M"	"Galaxea astreata"	"E1"	"Australia"	"Coral Sea"	"mucus_neutral"	"mucus"	"neutral"
"E1.6.Acr.humi.1.20140731.M_neutral"	"E1.6.Acr.humi.1.20140731.M"	"Acropora humilis"	"E1"	"Australia"	"Coral Sea"	"mucus_neutral"	"mucus"	"neutral"
"E1.6.Acr.sp.1.20140905.M_neutral"	"E1.6.Acr.sp.1.20140905.M"	"Acropora sp_bushy"	"E1"	"Australia"	"Coral Sea"	"mucus_neutral"	"mucus"	"neutral"
"E1.6.Iso.pali.1.20140803.M_neutral"	"E1.6.Iso.pali.1.20140803.M"	"Isopora palifera"	"E1"	"Australia"	"Coral Sea"	"mucus_neutral"	"mucus"	"neutral"
"E1.6.Iso.pali.1.20140815.M_neutral"	"E1.6.Iso.pali.1.20140815.M"	"Isopora palifera"	"E1"	"Australia"	"Coral Sea"	"mucus_neutral"	"mucus"	"neutral"
"E1.7.Pav.sp.1.20140905.M_neutral"	"E1.7.Pav.sp.1.20140905.M"	"Pavona sp"	"E1"	"Australia"	"Coral Sea"	"mucus_neutral"	"mucus"	"neutral"
"E1.7.Pav.vari.1.20140815.M_neutral"	"E1.7.Pav.vari.1.20140815.M"	"Pavona varians"	"E1"	"Australia"	"Coral Sea"	"mucus_neutral"	"mucus"	"neutral"
"E1.7.Pav.veno.1.20140809.M_neutral"	"E1.7.Pav.veno.1.20140809.M"	"Pavona venosa"	"E1"	"Australia"	"Coral Sea"	"mucus_neutral"	"mucus"	"neutral"
"E10.10.Poc.dami.1.20150630.M_neutral"	"E10.10.Poc.dami.1.20150630.M"	"Pocillopora damicornis"	"E10"	"Australia"	"Tasman Sea"	"mucus_neutral"	"mucus"	"neutral"
"E10.10.Sty.pist.1.20150630.M_neutral"	"E10.10.Sty.pist.1.20150630.M"	"Stylophora pistillata"	"E10"	"Australia"	"Tasman Sea"	"mucus_neutral"	"mucus"	"neutral"
"E10.10.Sty.pist.2.20150630.M_neutral"	"E10.10.Sty.pist.2.20150630.M"	"Stylophora pistillata"	"E10"	"Australia"	"Tasman Sea"	"mucus_neutral"	"mucus"	"neutral"
"E10.17.Fav.abdi.1.20150630.M_neutral"	"E10.17.Fav.abdi.1.20150630.M"	"Favites abdita"	"E10"	"Australia"	"Tasman Sea"	"mucus_neutral"	"mucus"	"neutral"
"E10.17.Fav.abdi.2.20150630.M_neutral"	"E10.17.Fav.abdi.2.20150630.M"	"Favites abdita"	"E10"	"Australia"	"Tasman Sea"	"mucus_neutral"	"mucus"	"neutral"
"E10.17.Gon.favu.1.20150629.M_neutral"	"E10.17.Gon.favu.1.20150629.M"	"Goniastrea favulus"	"E10"	"Australia"	"Tasman Sea"	"mucus_neutral"	"mucus"	"neutral"
"E10.17.Gon.favu.1.20150630.M_neutral"	"E10.17.Gon.favu.1.20150630.M"	"Goniastrea favulus"	"E10"	"Australia"	"Tasman Sea"	"mucus_neutral"	"mucus"	"neutral"
"E10.17.Gon.favu.2.20150630.M_neutral"	"E10.17.Gon.favu.2.20150630.M"	"Goniastrea favulus"	"E10"	"Australia"	"Tasman Sea"	"mucus_neutral"	"mucus"	"neutral"
"E10.17.Mon.curt.3.20150629.M_neutral"	"E10.17.Mon.curt.3.20150629.M"	"Astrea curta"	"E10"	"Australia"	"Tasman Sea"	"mucus_neutral"	"mucus"	"neutral"
"E10.Aca.hill.1.20150629.M_neutral"	"E10.Aca.hill.1.20150629.M"	"Acanthastrea hillae"	"E10"	"Australia"	"Tasman Sea"	"mucus_neutral"	"mucus"	"neutral"
"E10.Aca.hill.2.20150629.M_neutral"	"E10.Aca.hill.2.20150629.M"	"Acanthastrea hillae"	"E10"	"Australia"	"Tasman Sea"	"mucus_neutral"	"mucus"	"neutral"
