"id","E1.10.Poc.dami.1.20140731.M","E1.10.Sty.pist.1.20140807.M","E1.10.Sty.pist.1.20140815.M","E1.11.Fun.sp.1.20140730.M","E1.11.Fun.sp.1.20140811.M","E1.11.Lep.tran.1.20140731.M","E1.11.Psa.cont.1.20140730.M","E1.11.Psa.digi.1.20140807.M","E1.14.Phy.lich.1.20140811.M","E1.15.Dip.heli.1.20140726.M","E1.15.Dip.heli.1.20140809.M","E1.15.Dip.heli.1.20140815.M","E1.15.Dip.heli.1.20140905.M","E1.17.Cau.furc.1.20140801.M","E1.17.Ech.lame.1.20140905.M","E1.17.Ech.mamm.1.20140728.M","E1.17.Ech.mamm.1.20140815.M","E1.17.Fav.sp.1.20140805.M","E1.17.Fav.sp.1.20140811.M","E1.17.Fav.sp.2.20140805.M","E1.17.Hyd.exes.1.20140803.M","E1.19.Lob.sp.1.20140730.M","E1.19.Lob.sp.1.20140809.M","E1.19.Sym.sp.1.20140724.M","E1.19.Sym.sp.1.20140814.M","E1.19.Sym.sp.1.20140815.M","E1.19.Sym.sp.1.20140905.M","E1.2.Tur.pelt.1.20140814.M","E1.2.Tur.reni.1.20140730.M","E1.2.Tur.reni.1.20140814.M","E1.2.Tur.stel.1.20140805.M","E1.3.Por.cyli.1.20140801.M","E1.3.Por.cyli.1.20140815.M","E1.3.Por.loba.1.20140724.M","E1.3.Por.loba.1.20140726.M","E1.3.Por.loba.1.20140905.M","E1.4.Pac.rugo.1.20140728.M","E1.4.Pac.rugo.1.20140814.M","E1.4.Pac.spec.1.20140811.M","E1.5.Gal.astr.1.20140728.M","E1.5.Gal.astr.1.20140807.M","E1.5.Gal.astr.1.20140814.M","E1.5.Gal.astr.1.20140905.M","E1.6.Acr.humi.1.20140731.M","E1.6.Acr.sp.1.20140905.M","E1.6.Iso.pali.1.20140803.M","E1.6.Iso.pali.1.20140815.M","E1.6.Mon.hisp.1.20140807.M","E1.7.Pav.sp.1.20140905.M","E1.7.Pav.vari.1.20140805.M","E1.7.Pav.vari.1.20140815.M","E1.7.Pav.veno.1.20140809.M","E1.7.Pav.veno.1.20140811.M"
"4d7decc273fa3f13116d05047a676a6b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"db9768f3cb70e4bc4c0c09c4b455f7a3",0,0,2,0,0,0,15,0,0,19,4,4,0,7,17,0,0,0,23,0,0,0,0,0,8,0,1,0,0,27,37,0,25,0,15,36,0,15,0,0,37,3,20,0,0,0,14,0,0,10,41,1,0
"9f726ddfaf1942cf274d965df8377185",0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,6,0,0,3,18,0,0,0,0,0,0,0,0,0,16,0,1,0,0,0,0,0,0,20,0,0,0,0,0,5,10,0,0,0,0,0,0
"b39dc703679b75a1faec815dc8a87b66",0,24,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f31c6a5b90a26c26f10688a28944f0bb",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93685736d1d71f0d1807dac58a9c210c",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f1c2771e06f955a84a161b40e788eaea",0,0,5,64,106,0,0,51,0,7,36,0,43,9,47,0,14,8,31,11,5,67,12,0,11,2,24,13,20,26,33,0,3,31,0,18,0,16,22,27,12,1,38,0,35,8,8,0,65,71,4,14,2
"5afb03f6e45ff89b0e2617d92b307496",0,0,0,0,0,0,0,0,0,0,0,8,0,0,14,0,23,0,7,7,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,41,0,0,0,4,7,0,18,0,0,8,0,0,17,0,0,0,5
"ff2c6e2b306925bc4e996b8e0527a5e6",0,0,1,25,0,0,0,3,0,0,11,0,0,2,0,0,16,11,7,29,0,17,24,0,0,0,0,0,7,8,10,0,0,0,0,0,0,8,47,8,6,7,0,0,0,3,0,0,0,12,20,8,8
"e775ccde41f7311f6fbee9efd0e60ba9",0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,2,1
"36c9ba9e5559cdbdf57b01a878c700a4",0,0,0,4,0,0,0,5,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0cd951b70f6d743db39d0a57e8b49da3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ec32024e75dcd9a46065f4daeb3ffb03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
"fa1092af6c321a442aa9125bf9b62e33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
"e342a84f28deca4d35c047cbf9659f1f",0,0,0,11,0,0,0,8,0,0,9,0,0,0,0,0,9,0,0,5,0,0,15,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,0,11,3,0,0,0,0,0,0,0,0,6,0,25,0
"b415fc30329e395a74f2836035668e5f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"8386227f7f540c9ade641eed974249ec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
"2d410551e3af61144cd8609af63695e7",0,0,0,23,0,0,0,6,0,0,0,0,0,0,0,0,0,12,0,3,0,0,0,0,12,0,0,0,12,0,0,0,0,0,0,0,0,10,0,8,0,0,0,0,0,0,0,0,0,0,6,0,31
"33e500c16a4914748177202973eee64f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4a2586d748e0fc93ecf9cc14d29040c0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"21cd6ca705e3222ec914459dcc43026c",0,0,0,6,12,0,0,9,0,0,27,0,0,6,0,0,4,5,3,0,0,0,2,0,0,0,8,0,0,6,4,0,3,0,0,6,0,7,0,0,0,11,0,0,0,0,2,0,0,10,0,1,0
"dedca979935f978f2f80013badd3fe81",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0
"fad05afa319cb6bb661b8af0cc96f416",0,0,5,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"34162fc5eb3da03b1e6b5fad9d6b71e9",0,0,0,0,0,0,0,0,0,0,11,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"489755982be6b25500a91762d81daa53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
"c8ef23357c44ec22b22f3ddd126c0aaa",0,0,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,10,0,0,0,0,0,0,9,0,0,3,0,0,3
"61540413b2a67a2df972b7613b9ca915",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,0,7,0,0,0,2,0,0,0,0,2,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"881740d4222e254d2c10b8741395c1d7",0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f3879abf758f86d1e0175f5bd73abae2",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4666904df5455daa96da74d1c394eeb7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"609258032fab20f6a416a82357243632",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8031c15439c38b6633e82a2843648536",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4e77263592cccb84d69fdd1c29b50e62",0,0,0,0,14,0,0,0,0,0,24,17,0,12,0,0,3,10,0,14,8,0,3,0,6,6,0,0,20,1,3,0,0,7,0,0,0,3,0,3,0,6,0,0,0,1,4,0,0,4,4,6,28
"afb37d318cd6865274f4fea7d338d36b",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46c1934c906af8fea06c63fa181dbfe4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e06f780a800f42f5a10c418467a6f747",0,0,24,0,0,0,0,0,0,34,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,7,0,0,0,2,0,0
"0b8b1cdfc9f8b5b08a03a682d3afb6b7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0
"7051497be569868600ddc91fe2cb4504",23,0,45,0,0,0,0,0,0,54,0,0,7,31,11,0,0,19,0,19,60,0,4,74,0,0,32,0,0,28,0,0,31,0,0,0,0,0,23,0,0,26,8,127,0,0,0,0,0,31,80,0,66
"0982e5399f3eac5e2b6f61ec957f3745",0,113,127,0,22,0,40,25,0,122,3,0,45,0,34,60,24,0,0,5,81,0,0,192,0,0,96,74,0,0,0,41,78,0,0,0,81,24,48,78,0,78,0,74,0,0,13,0,0,34,164,48,123
"0e5e0696ab4d1375068765aebe507b59",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,7,0,1,0,0,0,2,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"09c0016339f3558a7309aa9cb55b349b",7,0,13,0,0,0,0,0,0,18,4,0,5,0,0,0,0,0,0,0,0,0,0,7,0,0,13,0,0,0,3,0,4,0,0,0,10,2,0,0,6,0,0,0,0,0,0,0,0,2,11,3,7
"11a84f91189949c7ef89b75b2ac83463",821,587,68,0,44,500,0,289,0,21,54,0,0,0,168,59,59,51,33,53,313,19,56,0,72,557,36,0,0,53,57,913,525,112,779,172,43,31,31,46,63,54,0,56,0,387,0,0,0,0,0,66,103
"760c2a6a4a4aeaf6216308e15e460422",0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,28,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
"39dbab8aa806746d4a67099e5d2f721f",1,0,0,9,0,0,0,2,0,0,14,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,8,0,0,0,0,0,0,30,0,2,16,2,1,0,56,10,0,0,0,0,0,0,0,0,0
"a41b59678c783cb76ac1941c6ae20e4e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"65b1be2299fa6f3c3d16b95f154c48f4",0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,23,0,0,0,0,0,0,34,0,3,0
"4c22cd599ea583bfbbad1104314d193c",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"164eb6f8efa3822f70011dd49f0a8088",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
"f1f8be2e7ee37b66212ec92414dd1d39",0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0
"3f9ea9d68dda7077babb85bb36ff8ba0",0,7,0,0,0,0,0,2,0,0,8,0,0,0,0,29,0,0,0,1,0,0,14,0,0,0,4,8,0,0,0,2,0,0,0,3,0,0,17,2,0,0,0,30,0,0,0,0,0,0,0,3,9
"4f1c32a7c473c5453b4cee70cbe77572",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0
"cbd31f6197cc0c8a33581e0e63640a13",0,20,9,1,0,0,0,4,0,0,10,0,24,0,0,0,11,0,7,0,3,0,13,62,0,0,46,7,0,22,0,0,3,2,0,3,0,47,55,17,0,20,0,58,0,1,0,0,0,0,0,0,0
"c0ffacad32a6d2e37f32796ad1ddcb27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
"7ac0dcdc34a4a05e58be9f85ce4adb22",0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,4,0,0,14,13,0,0,0,0,0,0,0,0,3,0,0,0,0,23,0,0,0,0,0,0,3,0,0
"f91902a1cf52536fbfe7ac1bc129758e",0,0,3,2,0,0,0,5,0,0,0,16,16,0,22,0,0,5,0,0,0,8,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,2,7,12,0,0,0,0,27,0,0,0,51,21,0,0,5
"12c3598d29d94f9c78166848a26f642d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,14,0,0,0,0
"4f1dde65d46e121ae48329081f6112e1",0,0,15,0,0,0,138,6,0,48,13,5,0,8,0,120,0,0,0,0,0,0,4,137,18,0,0,0,7,25,0,4,11,8,0,0,123,37,22,17,0,54,0,13,0,0,0,0,0,0,0,0,0
"b84a718b1ed839f59723a07a3fa70adc",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"da4ac5df963b042b9fc4064688bf5515",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
"9aa46547703fb2c1c7666c1d9e551764",0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59094e6cb36ccaa09060d8f67fd5c7f9",0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,27,39,5,0,0,0,0,4,0,0,0,3,0,0,0,3,0,0,0,0,0,0,9,0,5,18,0,4,0,0,31,122,0,0,0,0,6,0
"371ff3f6af66ba2c07137267c7948686",0,0,0,5,0,0,0,12,0,18,0,0,0,141,0,0,18,202,4,114,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,26,0,0,0,0,41,0,0,0,0,0
"2f7eceac769be5cf712cb12ed58adf5d",0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,0,41,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
"85243a78ff5fad8d039d37c22157394e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7ab511fb923dbc52eb55bcfccc82345a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0
"3ec487f75f09cb9b18300e15112c2e84",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"33e579f95184d03b5a7f86e55c2ecc8c",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,18,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1be6f85bf16cb6868141805ead2ba94f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a3b66a59716b9b3095f41b6b05b205ac",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b42266c7a513bb7fbf6278c14d699577",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"b365e66c0877d46da62a0da4df818b0f",0,40,46,83,549,0,0,29,0,9,20,45,69,10,5,78,61,17,63,38,22,48,67,189,89,22,65,35,38,76,170,0,29,22,0,68,0,63,35,71,71,39,38,21,0,27,28,0,70,20,64,142,26
