sequence	16S_rRNA_Count	metadata_NSTI
01502c131c9336081d1979c7577a7562	10	3.9799660000000006
01538101663f92fc8e1db0eedea62163	1	1.390482
0153ddf197cb1d83b521446c4746fce8	1	0.21800999999999998
0153e234d2372e114dbc99f8a86bce4e	1	0.5865560000000001
0155a02f8ff52fe06549696928939ded	1	1.017634
015797406071a18eb1f66ce19ab31124	10	3.4159300000000004
01586b1c5d92a73c288952edb7f0ba6a	1	0.37077899999999997
01592538346a6aaa0f3c58d7a1094b9c	1	0.5496310000000001
015ac3a002ff9ad79a461a0a01457145	1	0.30703
015cf07ec6c9a04c622750094c068f4f	1	0.269412
015e1a68d03527339fbcd87a52e51711	1	0.635328
01602d24b54339a5509080695a5fc037	1	0.58386
0161575f0ef137d269d0717ab6c8b7e1	1	1.05857
0161d28598159126ab665fbda7e06682	1	0.139193
0163c3e6ea895f4d25d10b2f7befde75	1	1.060431
016504224bbdb42dee326a58412f0fc7	1	0.532353
0165eb03130232e906df5063142fc69c	1	0.866553
0165f98aa267f0caa665788332135b2b	10	22.231901
0166c0ecc74f51f1bebf19b6d60e1e20	10	5.445713
0167cc5bb19437e25e62b45b8467e865	1	0.13436099999999998
01690392a08dc7a431475466fedfcbe7	1	0.198663
01699e6160c9cacec6d4eeeddad55824	1	0.413328
016a956ebe1a915da5966b9c646ae7af	1	0.06628200000000001
016c47bba615735a6399cd2817bcfb9e	1	2.466628
016c6e41222ff36278d73298ee3362c6	1	0.06474500000000001
016cbff89a33c41d0bc89824437e25bf	1	1.029778
0170ae5647c20f67428ac177e8c6440c	3	0.115435
0170c4c4053f89f1863c4d945e783992	1	0.48596999999999996
017250bf6fc4a236a8eb555d44e38cbb	2	1.541018
0175bb8a3574f116adac603b94923a5b	1	0.924717
017635f3ebc40e79feb904c38e681913	1	0.032744999999999996
0176bbc1bd961d416385ba516d13ec10	2	0.53104
017700d99a83438fca3bf6d32ed9b6b4	1	0.714879
01793af5d5ab9805449eccc876f1bc94	1	1.009766
0179887b605ff3238cecbd69aded2071	1	0.295076
0179b64da669b0706f50183e5c4ef813	1	0.381769
017a411555bbe049cac03a8761c6f7bb	1	0.42609300000000006
017aac548443715b008b12bd938eaaaa	1	0.183673
017c29ee91079c6cca5c167e3566762b	1	0.141941
017dd0db530e5ec93742fa8266e04c55	1	0.405681
017e6f062bef0c677a8bb7fb0e4ee0d4	2	0.071756
017f1c1cb2ef4739d86f415e78a12366	1	0.6748649999999999
017f347fd871afd540990dcf51c00bab	1	0.109635
01801090af54be9faf5a9b5499a6d3e6	1	0.096843
01805dec445f2e3586e9ca7d79c3e0e6	10	5.592268
0181705d7aab7c2c6235290173bcac61	1	0.443967
0181c976c1993c8b51da79d886c7480f	1	0.231686
0181d12cad1da219cb76e459f9d35e9a	2	0.147756
0181d51020eba3fa7c7d832df2eb63b7	2	1.38961
01832aa2f07d23f4cd445c4533fc8e39	1	1.605675
01837855c3c025042727a7f00196101d	1	0.382856
0183a2350edc8321e48c8ce9ece946ed	1	0.6646529999999999
0183e0ae818510b6caeabc6461fe2cc3	2	0.392387
0183f3f2272ee2e3b815c4158cb98258	1	0.35804400000000003
0184366b16fd67fca7a713f56c369c9a	1	0.700132
018467363b3bf9e89c32e9b7c7ec4cd9	3	0.106597
0184a18bbe063b0e667c59309733edf6	1	0.638822
0184bf78ad93731dcaaa3d59619903b2	1	0.48490900000000003
01850e15dffe6b51a5d5f7a567a9c470	1	0.387102
0185c5e549b2e0bb75aeb13d814aab2e	2	0.511636
018704528efbedd537620682c623c719	1	0.9209139999999999
01883cb817f979a274fd32e296260e49	1	0.574521
01891e3d3d81fb408819672d1cdc5791	1	0.48166099999999995
018a07b61e480bab8d949047bf325c85	2	0.471825
018aca4d789af61c1a3f9b4e8159752f	1	0.212902
018af3769624be34d4f21224ce63d093	3	0.199446
018d4473bfc3492fb25df5ff361ed2eb	1	0.152305
018d6735754b6f28e87c5521ec3ebf5f	1	0.46277700000000005
018d6c33b471478c14017d08b39beb1b	1	0.671241
018e339f6cd19f9c5682737676ffe7e9	1	0.793867
01908cc6cd24a301e420045d9db379c2	1	1.136366
0190f78124e2fd61f15ccb7b312863ea	1	0.070844
0191007033d01bbc5c01bb7149e27a78	2	0.234877
0191e058327a0d5a8242168f484344ee	1	0.021693
0191e3b8511756847901fd55ae9bcbc9	1	0.509004
0192d716184dea290e0c2d0e371cacd7	1	0.20890999999999998
0192ed55b963cc9054d7a9cdce465d6f	1	0.889086
019420876853361ac7d39b6045b98d9a	1	0.6042109999999999
0194315dde74370920e38ffc9d79c86a	1	0.535628
0194608d2923f39ee2a5569157b91c84	1	0.387906
01949ca2fcc172160d78f3dd6de31e9d	1	0.397524
0196d0f21f8cca4b09348357c0db8a2a	1	0.163975
0197388cc015d3f210584908729553af	1	0.938873
01978421998e0a30af58f946d09d9b7b	1	0.217038
0197e35114552dd8abc5513fd3339034	1	0.598999
019819d2292df0f2b23208c0cb847816	1	0.38471
019882aa7dfed6759b91794f7bf68da2	1	0.753663
0199310a9d23be302f55987ac260cc06	1	1.125476
019941a45505f663497c28ebdc3378b1	1	0.42272
01994a6c0cac98912a5ad93e1b4c254d	1	0.529692
01998f049344bfa4c346cfaae1953320	1	1.3461290000000001
019a36ec5408a65180af642cfec0f5e2	1	0.248871
019abfa3d5063951a1f04e8594acf4e3	1	0.9157850000000001
019b07f3b3be128d948508d729dbe004	1	0.87536
019b0a70e76c0cd3eb7fb0b9027d97a5	1	1.04043
019b471866a96d641aeaeeec0e16ae1b	1	0.29181599999999996
019cfaec095da03c3d46e06f36f31c06	1	0.313999
019dc3ec05ce4ba1c31904d91d3df070	1	0.29796999999999996
019e1fb792633e75243f4a6803ce69a7	1	0.6887310000000001
019fb2173f95f623f9f2e044f7604a23	1	0.241679
01a051527e9b4a09ad80876bb96f7db6	10	1.296625
01a08f4a17a5bb2256511ee38a81e252	1	1.209519
01a1c6abeec69b7c7b14c70663d1c617	10	6.553103
01a26c4629f7a06842b1e23b7f194c8e	1	0.031675999999999996
01a2ddf33f0cd0ef7ba12730f00d6494	1	0.612638
01a3e42bd5decdfc83fde7918d7c38de	2	0.166421
01a52c887b26bd7b86a0413c4e97c52d	1	0.068226
01a5a018935d80e5d8e8f68cedb308e8	2	0.339167
01a5e1b601447a5a9af82b35efdf9e1e	1	0.529868
01a5e9803e1da350503d8be99c66fb02	1	0.096009
01a659126508a3ae5c5a518960d7bdfb	1	0.7471369999999999
01a6b9fb93b5a912effd6061be10d222	1	0.279519
01a89e666da0d7bf75ae3de0167db0ac	1	0.091571
01aaff8a0669bace4b820a28f257b00c	1	1.133076
01ab75353d5ce9ef4e70ed6813413d18	1	0.372514
01ac0a25d8bd742139322fd6853352db	1	0.67879
01ac913559564087846f68b52e054415	2	0.109195
01acfa19e0e91940e8321058869617b7	1	0.104209
01ad5441dae6f57c025dcb2bfa7cad4b	2	0.588792
01ad8989eb060be8fa869dd56aa3b51d	1	0.230819
01afcf2c5b8114d8a32a1e3cc4b9af0b	1	1.0704790000000002
01b0b4b805a9eb7a838185a3435e10e1	10	6.024527
01b190e31ce332872a74ee1c5da4bcb2	1	0.211646
01b3f853183c9f1d3bd424bf66b02782	2	0.158673
01b42a4a3b359e6af8db9cbbb17bf8e5	1	0.36752399999999996
01b4f7ec606373673d9267e094e0044b	2	0.324791
01b4fb408680c49a40bc83b3ecbe1963	2	0.42861800000000005
01b56545cdb7060a6783c19a352a5bb2	1	0.377836
01b656dd6e93f78f2702ae4f609ba966	1	0.717326
01b6c276eb06043550a8c1cd857ceb7c	1	0.24600999999999998
01b7258dee70bc8ffc731fbfe1e207dd	2	0.21575300000000003
01b7a6868544ace58852b0d3c7e3c719	1	1.1589180000000001
01b8eb20a32c41ae49f8b8f1fc12dff3	1	0.43728100000000003
01b96327d6960c08a6d9d6aa2ad70811	1	0.500629
01b9c41615333dcd62b04391b113cec4	1	0.022378
01ba71f98eb87dc8c5e87ab6c3dd1e99	1	1.506415
01bb4dffee6885d85564b33320ab3b26	1	0.132116
01bd69f2f09ef2346536d8f62621f0c5	1	0.23171399999999998
01be087788d2dd9ff6421ea55157c3bb	1	0.9752209999999999
01be1538671b3d13a25a4ea0aba18162	2	0.056208
01beec026b453ae0f0b46eff81a5cbde	1	0.5261140000000001
01c0384dec04fa1189cba1e9c73177dc	2	0.093926
01c0bffee89c35d01961d1ef14f48109	1	0.42945500000000003
01c12a18c56acb2980782749ad2c00f2	1	0.340065
01c210f016b49655e7c127a6fccfc57b	1	0.010505
01c254ae3343b88e729d3002e72215f6	1	0.20372300000000002
01c292998da1d82eba92632adae0f7a1	1	0.146146
01c67bd4e4f615e1f614f690672f4ed4	1	1.2829030000000001
01c73e2349d928e36198173bc6462f8f	2	0.198215
01c7a3321048714ed484b3992046efe9	2	0.19926
01cb606f559678031bbaeba8513d1034	1	1.4557149999999999
01cb9170ce536981e437dd6ec1ed6978	1	0.123984
01cbebcf049bf5a1262e6cd6af5e5595	1	0.46456499999999995
01ce0404ffb2b4c3553aded52391e915	1	0.324035
01cf09b1d27a0a53c956f86d9ac8dafd	1	0.6722100000000001
01cf4067270637eaad2d157ecd3e2000	1	0.206932
01cfcd780d55dadca0b9c09bdd3db43f	1	2.270766
01d0888ce04a0c9341b7e96affb19580	1	0.734101
01d105b0ba91bd709fca11384f3cd3c1	1	0.46765500000000004
01d14b63fc00a4ddbfbb7d9fa6a6046b	1	1.161354
01d32d66a84b4d89910eb0971328ba33	1	0.045451
01d3584b6197ed359ffaf5e839fb556b	1	0.057821000000000004
01d3c3182538841f1b85893515a69943	4	0.399891
01d44ead885080b364b258a2f102553c	1	0.19963399999999998
01d5e05ed66e8302b63e69cae214cafa	1	0.194689
01d626abe739bdacfb8b15f3cd881e7c	1	0.042941
01d64e5557fe20ae1111985dbd6f5f23	1	0.177465
01d88a641e6b00d8da2417bbbd3a1a8b	1	0.25450500000000004
01d8968d873dbdc4a661c8ef363c6fc4	1	0.268321
01d96d2b65d9e46a455ed78388ffd591	1	0.34058299999999997
01dad775e85ffa9be9e14b96e1ff642c	1	0.21433000000000002
01ddb4423409e3d42f4befade8e068f8	1	0.255911
01ddd03aacadbb9ff68b5c01de9b97ee	1	0.504915
01deabfb2dc68745ecf662ca9f0ddff5	1	0.113569
01ded7a045eaa43f2495f0cef8a75c6a	1	0.173492
01df2701268b595413152c4fe55060be	1	0.588555
01df85965cb09e9fec8b17b661e365e5	1	0.44144300000000003
01e119cffdc7672aa2458ff75c7849f6	1	0.30551
01e18504d656c23a0b0139d1bbde6301	2	0.617935
01e395324258a8e2eb645be2efc6c80d	1	1.0022389999999999
01e4632891b97616dbff76aa4b5f896b	1	1.02853
01e534d82112af07d52b56a64fc68613	1	0.709969
01e54022bab5ded46988febf382f1404	1	0.30498400000000003
01e57d1856165aec2b24eeea4cdcf656	1	0.45305
01e6a0cd9edf9b0d31c2bc15c5c6afbc	1	0.275013
01e7e8295c357d78ffd0754fc71810d1	1	0.6297699999999999
01e84c60f385424b6cd2133b8b6a2964	1	0.07774
01e8a6f7b97aa605b2f786456be1d7d6	1	0.585978
01e9124be3ab0f79533554ab0289f6e9	2	0.15146400000000002
01e93dbe7933067374ff405554857ea0	1	0.519257
01eb74ce7292ccabee4a154824ccf84c	2	0.425541999999999
01ec2fd489ffe5f03fc224ba49fe4af3	10	8.145802
01ecd874a7c01185fbf1821f0a6155fe	1	2.681762
01ecda8dd23620a10580392528af0e82	1	0.208275
01edd8402cbb7148d8c9b043cf75ac9b	1	0.176477
01f009113e16cc65da7856176330c27b	1	0.483534
01f02239eb6dd53938663a4233260841	1	0.910378
01f05f94aa33c059bf702a685fad9c78	3	0.284657
01f0bfc7635dd5ac7f2834fb610cd051	1	0.910827999999999
01f1c73e507b522104c6afdb337bc0d3	10	10.108185
01f26d691064ae0e4c0fd4f1584f98f3	1	1.3490440000000001
01f2ee0d77bc2efd535f8f82a70a6e26	1	0.49013599999999996
01f35de270576a3f2c6f88c7627cc416	2	0.258227
01f4c3f937f53ee26a67d7e8bb5542ce	1	1.013994
01f4f24169774477f2705b9b5846aa67	1	0.623826
01f543d6cff2faf47146ba02c51be93e	1	0.36235100000000003
01f5607259141012c88838c12d976753	1	0.26497800000000005
01f58c540a7a527fb8521bfd1915f68f	1	0.69313
01f5de738805e0b4e5ca5aa2c4cf88ed	1	1.01505
01f606e29246592886e1c6240fb633e7	2	0.366717
01f75da59e6ab7967b31ce6e19227b10	1	0.11383
01f98ff1e7282c57f60e10c7b0dc5bc5	1	0.473438
01f9d0ee19deca36d60b6eaf3438b114	1	0.191128
01fc180616dd90db03614d3b4a93c26e	1	1.7332740000000002
01fc6512be77365ceff2139014c988cd	1	0.201294
01fca75079368dc54ea50ea990486ef0	1	0.9754219999999999
01fd8b5600572b0cb413141d01107f2d	1	0.226462
01fe45f439c3786ef62474f406aa3cbd	1	0.517573
020151f65b00eb98edba3db81e53c411	1	1.8482
0201e8addf36f83f0f46be966e27e4fe	1	0.36545300000000003
02022722786cbb5caebe2205e3052817	1	0.268558
02022d16c02c2e5b19dad303963007e5	1	0.079941
0203bf80de0b7ce439d6e36cdd5853cc	1	0.700583
0205e5c58794696419ac3c7234916ef6	1	0.37718
0206376e00be86b9a05c39a592639a7d	1	0.044175
02070cdde2314a63f55bedd27a7b0398	1	0.499721
0207889c991a254285fbcbaad48db414	1	0.06964
0207d51fba004efbb4380cf7b91cda7b	10	8.689222000000001
02087ca71282a746c7cffd09f989e08f	1	0.175765
0208bfc7ec1ed8bd64dfa4fabbf5317f	1	0.45623
02093b43400bb10ac9fb05e205e94c00	1	0.368787
020972a32b24ae9f133a976f26ea7096	1	0.383427
020aeed1248d772789556179282d6446	1	2.27142
020ce2388f6a654117d34a3c0b25943d	1	0.472645
020d02ca8b64575fb1ffe51d3edd4f7f	1	0.28868699999999997
020e86552295fb24a6c804ea56ed0bc2	1	0.665261
020ea1555c9489a4458753f68bb6ab5d	1	0.305657
021067454ad6eb85572b33a73c5168c0	1	0.043567
0211703b9bc7e9618e1286fc4e0aecc5	1	0.217971
0211c4fb410a0485ab8429636a8bae6b	1	0.185672
021228a63061b59b287c7acc7620f128	1	0.9894360000000001
0213b888348210732b70d6bd9209a7a4	1	0.730413
0213e207ea8b3ab2ba0a1ae2cd86e4da	1	0.238249
02141bd19627d7a97c08f1b72a2df7fd	2	0.49034799999999995
02146dceb64230fc79795382f286e05d	1	0.536872
021517034f447dec40cec08c9ed1908e	1	0.445513
021543319c97f1a37738d6938a25c060	1	0.7484310000000001
0215a3bc258aed1d82e7b72ebd8e4f82	1	0.161846
0216867764d36bb4a82924bca3b55412	2	0.338077
0216ce085d9afff847d1fc5aa60715f2	1	0.32249099999999997
0217d90dc12e05c1b084ed92a20e0aa1	4	0.287798
02180053856a8570613ddb6270e3656c	1	0.379556
021824b0b5afcb5d37b97a1377e29a91	1	0.17741800000000002
02190040571752e60a595ce341130e68	1	0.49382299999999996
0219e876f4b549d5267038ed3af0ee40	1	0.324077
021a1a6b6f76e48e8b583bd3256a1771	1	0.192698
021a90a8d0756436f4eaf6bdc1d41e21	10	9.425473
021a915f0e8bd0366ca88be082c2206c	2	0.331369
021be8e048d8199e58460cc341b3e1a6	1	0.52717
021cf2e1f2b0fe2d624a1ccc30dfd2d8	1	0.276355
021ef027c3748d8dbd31171ac4924f23	1	0.393059
021f973a474feb9c07f55b415a70b25d	1	0.293941
021fde8cf3b3a3fd6b26010e2c92b572	1	0.824127
022287b28f3ff8787b5eb418e56f017b	1	0.033526
02230c1a10cfe4862e0b786687352498	1	0.17102
02235c48e8ac06061b426633cc26ecf1	1	1.363652
0224177ebd658b5c64326635d9a57ece	1	0.62598
0224807235e5b7098e6f09b6c4260b05	1	0.291597
0224a237b0ff0aee5672258142a9d4fe	1	0.5197609999999999
0224dafd7d758608b5ef3acbac589503	1	0.424126
0225b0b5ab5ee8c010cd0b11c264e258	1	0.643818
0227f01985cabb9696f0fdbba9f3de41	2	0.24131799999999998
022975c9abb936a5da6f99b4e0109629	1	0.612279
022a1da316305b922fe2a49117e54076	2	0.425541999999999
022a250cc0f6633245776d048b402fcc	1	0.295053
022cc84c23c643bc4d02ab2d91073f41	2	0.489734
022d932893d05de7db637abfccf050a5	1	0.537465
022f77cad42a212af2002cec738a3490	1	0.182073
022f9362aae7a7b0b9b012d065bbaabe	1	0.12546400000000002
0230aca7484603296ef2110651444f56	1	0.208668
0232b400e3c70e78dfcd75e95817a321	1	0.47451099999999996
0232bf2cbe5ef96c53a7280a66a2d162	1	0.328413
0232d4fe2aa2003f12c410c938c0ce7f	1	0.200811
02330fb9bb8d05202e1f8841c224379a	2	0.308172
0233855d1eecdf3bc75af1bccbbfccb3	1	0.7461479999999999
0234280b5e6ee503d9e2a9a727a2efa9	1	0.35536100000000004
0234e1679e68777df72858d73ff1f801	1	0.789406
02351553c1c5c79766c6fc1f09b0d66b	1	2.4505310000000002
02359a386ca113fdde7ac0facd603b17	1	0.815091
023775391ab0b5f8b84e026d254b0b03	1	0.47521899999999995
0237ad941160db6a4f9e5c9748b0afe5	1	0.22174499999999997
023a75cd01ee3b211b1f43d430700954	1	0.354956
023c089160fb5959661b94d9c49250b0	1	0.24485700000000002
023c27fae79e1075c9b64b05f50a3684	1	0.462182
023c886ec526a5f3fc332d26fda5de70	1	0.254229
023d8c75e112066514232f24a6ebb2a4	1	0.775706
023daedde91095aa24dcb5eaee175481	10	5.566446
023e24c37f80d8d419a146fced2403b8	1	1.0810950000000001
023e3cdcd052cc49537404d9499b28d9	1	1.762046
023f862d0bd1f0b6e8fed93c59600705	1	0.607831
023fac1ba0ff5ee4a8b8ff3ea5e1569e	1	0.24621700000000002
023fc95edd9a98a1757286a054533e1a	1	0.091071
02402a44ad25969fa8ad7fa43754b06d	1	0.45253699999999997
0241e14a3a2e67418a832374683a9d8b	1	0.55808
02426123b6262e39117c506611d36305	7	0.11985799999999999
0243b6b185e5cdb5e420f44747c32ab6	1	0.45584399999999997
02443c0de0e616dd37519d0c76bbd11b	1	0.41126999999999997
0245056fa041d0179d0a656977381e75	1	0.703738
0245ee1457ba815151c616f1e49f990f	3	0.466291
0246103752ce7ffaac456f71b4290b05	1	0.22753400000000001
0247c6e686db44a784546de81e55a39a	10	3.062377
0248b509f8c169d4d125d900849ac048	2	0.32423
0248f283ec5eb599537e8add44f685e2	10	7.9537580000000005
024a5b69c9e7259dfcd47f83440b76dc	1	0.163102
024a82c63f1fb831f657cd7ab8e6abf5	1	0.802649
024aa2c45bfc6c3effb75ca52eefe280	1	0.7852439999999999
024ada92ccedc025248e4db5982e83aa	1	0.373357
024b248e607e625fd84cd6375e479f1b	1	1.215447
024b34588a6073fe802f24055fe4ee88	1	0.277372
024b7bbc7d5a17b82649c17b5d54c5de	1	0.15775999999999998
024b825ac1f6128aa023b6bc53e29184	10	6.148067
024c2616f28d008908894a0938c2ac30	5	0.055415
024c552bfea1cee3810cb8bd2b12ea18	2	0.211376
024d6f66af9fe86c345f78457ae85b77	1	0.424029
024ede6ad063808b1a23d25ea9e3463d	1	0.253108
024f2259c7b3b52ade385c513ae8fd47	1	0.887437
024f7eefa12ebf9438cd9fa7a616af3d	1	0.5228659999999999
024f8dfdfc6b22a104734e9949f3b786	1	0.29233200000000004
024fce685f1b15fdef1d3cdf0675d0dc	1	1.128664
0250362aa71825b6296f2a38e89815e3	1	0.558234
0250bc6c2488ebb0048a4cca5b642261	1	0.429904
0251471f14fb72a8d54ecd8f8eb6a91d	10	10.922482
02518bfba42d01c1a29d5c134916d1ce	1	0.287042
0252542d1112cf8c4d04c72196341700	2	0.15146400000000002
0254aedd26993b295458a7f165949bf4	10	5.099705
0254e778d3577a27774da5badf34f207	1	0.17673
0254f649f939fc4d20d69807188de58f	1	0.23821199999999998
0255203339abcb8f73864d776021a7de	2	1.129135
0255cb3c15fd1d2ade1a0ba7882e10ab	1	0.297181
0255f79d99b822e23a541333d0ea2af1	2	0.5286569999999999
0256493c99ce61262daba12c3cda559d	1	0.208375
0256620211743b6f730e5ff21b4ee358	2	0.266513
0258118b7e258271d5b7f07b204a13da	2	0.203906
025b34ad39ef6abb115e9aa726130f28	3	0.122564
025b423245f44e232fb108273863f31a	1	0.386997
025ba98db62eb3f4ef3dac2f54f44d81	1	0.10346400000000001
025d9c1a0afe7307c5f42279886c2f6f	2	0.186749
025de959295484611a4a1936f67ba2af	1	0.203594
025deea3ccca0f0e903ba07b379ff871	1	0.062606
025e467b34e5a280465c7edca03e9d92	2	0.47834899999999997
025e8b185cdf822d786cfde6dc823db4	1	0.7865840000000001
025f14dd8d7d25936f95999328cda2f6	1	0.489836
025f3279d3373432cf7312f2decdf25e	1	1.058335
025f555bba8e09c6434cce43a7be2058	1	0.773329
025fdfef433105b105a144982b6d58db	1	0.473538
026027079e654fde14473b43a96cefdb	2	0.158356
02605a52d73cd0f3f684b5f543967da0	1	0.458035
02609291615398da735bf71c6275b928	1	0.5582520000000001
0260d14dc0f81b1230d90486ca51dd5f	10	4.194319
0262a6e37e2922af21e1c1f0e112114d	1	0.6040810000000001
0263258c00c7890af19374c95c99807b	1	0.650792
026403f6cc5bd67a762e6201b1789f75	1	0.153299
026765dd5b69e2bf6888adaed6d30017	1	0.36362
02679b76f766883dc7b3c46a2916fdea	1	0.04938
0268708f2a6993b4142fc3c8db1afadb	1	0.40578800000000004
0268d63d2378fdc5682dc102ab106185	1	0.47271199999999997
02696934fc3173ce109dc7109b57672b	1	1.139463
026b3f63310f3272a3ecb5e3dc3ad261	1	0.636734
026b77b9a02416f264d56ee1b48ba016	1	0.29897199999999996
026b8286698cd01328a9f51311aef8c2	2	0.9076780000000001
026c1dd32c61e12186f35a2a63249efa	1	0.23581999999999997
026d04b59cccd1c8ddf38bb7dbd1186b	1	0.219333
026ea6aa75f6789b3b848d345bc633a5	1	0.376336
0270eded0b77641157f625805f67a9e9	1	0.060861
0271c2a8c6057ecb8f11861c0aba5ca9	1	0.383698
02723ae049aaa2b3b8e551104e7db798	1	0.114196
0272c82947398b48fdf16e0961950d7e	1	0.568049
02731354163686e56c37ad5e46138f41	1	0.19546
02734b197e30d39bf9084a6e1a640f23	2	0.11663599999999999
027378db4f18af3c68693add54c4eed7	1	0.200281
0273bc364ac6c9c46ff1775e650b4292	1	1.298727
0274d97b30c6c6a07596aa004ec461af	1	0.653094
0275bb3c77d6a26aea4a39474c369ce4	1	0.344263
027790767167b4ae8b95148064a40e16	1	0.42224399999999995
0278b355f881315a8c5081e0dc2f81bc	1	0.45791899999999996
0278cedb13e54360b6d49c02d93d1169	1	0.387627
0279e9992fe77d26844300adc40263a0	1	0.374569
027a5e203e08d57c698a91c7b5f9f486	1	1.44872
027cc98abc2bcfcea07e0d8e4145d0b1	1	0.10607
027cd3208040e63d344c9dbba6f512cf	1	1.114565
027d4076756ee1de0bef0aff76a665ad	1	1.665805
027dcadc5a3859be1f26d6e77b7f82e9	1	0.9057290000000001
02825cff5b999dedabea62032a4e1ed3	1	0.255911
028266ac4984af6e53cff00e45074ba4	1	0.311792
02836655553636623fffe4a8e82bb555	2	0.275283
028373c8fd9a9934eb69c654e77d0db0	1	0.068963
0283e95d77534bde15cd81a4dc41d72b	1	0.33853099999999997
0283ff8e1c368c9cc869c8621219c9e8	2	0.128643
028406ce61554c0e12fa9d0e2a9115e6	1	0.322412
02852ca4549f2de5ea0f28e2db7dca00	3	0.09599400000000001
02866698eed571ddedf589d328a31aa3	1	0.366183
0287275ad5b8aeb1a96e7077c144bcd8	1	1.872927
028ab6e581ae959bdbd67e81bd5e3f48	1	0.456849
028ad5de79c209437bfef4239d941a78	1	0.617475
028adea5da30d415f1e72e896cbfd4bc	4	0.17088499999999998
028b8e7f465a209cb80ca4e2b938c94d	1	0.6994079999999989
028c869d3b66c3fa30bc9e7f22fe70fd	1	0.455513
028ca2617c3bca6f159c7d5bbd4f984a	1	2.213129
028df4f5f604b04d7ded0b680ddd5367	1	0.074847
028e1d426076698a7abb3d7d9af5d840	1	0.286771
028e32e947b2378129a649dd4985286d	1	0.640727
028e6793cacd6cc15bd4e0a42deb6792	1	0.30705
028f5103a3f38a773e7e0b2f252a3934	1	1.058904
02909ab1bb3e9db1be7ee13c2a54b53c	1	0.17289100000000002
0290d0cdc5c91beda651c23545787094	1	0.351722
029205db15a584301d7a305c6b3264b3	1	0.033201
02946492db2332dd5133ed0cfdaff667	1	2.518538
02946da54ae1c7181337c190703e1d67	1	0.24884099999999998
0297e0a6e63d949f4038f0c69ae43f9d	1	0.358193
029826a24839d1781cfdc496b140d813	1	0.19217599999999999
02989d4b4f1324c6938a64aae382f5e3	2	0.19959200000000002
029980b7c5e1be6464e5b86c2d5ff77b	1	0.124259
0299a48ddf4d845e3d2dfec580085310	1	0.110036
029b37a0e296d1b3ecd9d2af7dda65e2	1	0.476131
029c661e98ac6e3ebf7fa0f090ad193c	1	0.6038640000000001
029c6ce97d792a9ca6ef6b75d5473856	1	0.758971
029c937863332e8cb8ca6de546e4afb7	2	0.3173
029d08244d79dd51cd15f399204f0555	1	1.0257479999999999
029dee93272ba504385fa4de7fd5ad86	1	0.37401999999999996
029f4749b494cc5cf59d89423098b1a5	1	0.604858
029f51a42a93dfb453aa50d965f992e4	2	0.342084
029fa0662834fcea7ab37894fd823d35	1	0.343453
029ff132604304748af9df94d861b04a	1	0.088219
02a1776f1eece3e0ae5f7e71b13872d8	2	0.422537
02a33ca0c4626a7a4d3039ca8c5d7078	1	0.536047
02a3925490196d6474ba505b13dee744	2	0.054067
02a39f496ae7772e85c21e3b700d3b7d	1	0.64076
02a49b54e8de5c203c4729ac2a7a5d45	1	0.447374
02a4ec7e7a9e1a7eee9b17f3727605b9	10	7.792413000000001
02a58371358b1c899f3a65ffbcabfd1b	1	0.604496
02a59c72a6a1f74c57a961045654a72a	10	7.863152
02a66c8730fce684d805fda4d7120b0b	1	0.14840599999999998
02a69dede2dc25fb60ff760d737b5032	1	0.8306319999999989
02a72838ecb6d34343d84a240abb11c6	2	0.8282309999999999
02a8d9d5fd8d17fe2c57189d2683faeb	1	1.131941
02aa250e71e098575b59ceed7530505e	1	0.8677819999999999
02aaf6a4360c1d89cb7cc523e5e23c98	1	0.438567
02ab22d59d82eca8bf6fc2f126be738e	1	0.6312939999999999
02ab5677c17a059deca110dd11b27423	2	0.358969
02abc6d2ac64b0113583d913f04fe994	5	0.582357
02abce017b189a2c6c4a2852d1daeb5e	1	1.14026
02ac4fcf507a7796d6753264761e7911	1	1.0780290000000001
02aca2c9aa2c1b004575c52a09bdcdbb	1	0.224012
02acabcbf1df6d6c69587420f1d08f45	1	0.16638599999999998
02ada2c000f21aee83700efdb6a28e90	1	0.57467
02addd346a05031d828ff5b7d65e2853	1	0.733431
02b1c8b6b7f70134f6cb09045b714fb3	1	0.28749
02b1c8c27678f73b998e3ccb25402fa8	2	0.485595
02b233c9dd276b1eee033280a273c09f	1	0.076653
02b2c152d693b298e7a39e3d79497f14	1	0.510305
02b2db020ebf6f31b9b8850153843298	1	0.138747
02b3dba02e41bb483bbdcc36bb43150c	1	0.055625
02b886be693b6c0c13ac471c3cff1b90	1	0.786986
02ba145418a4694245b235d35b784dbe	2	0.058799000000000004
02ba7a32d04639d84da20236db0bc267	1	0.32816100000000004
02bab620fd88e86ae53f94a2d0efa649	1	0.65373
02bb00f234983680736e9655b5477153	2	0.175611
02bb40ce76eccce54319c7bc363f494f	1	0.039251999999999995
02bc77f76424a6959fed528052b0c8de	1	0.069469
02bc8dfaf6fd7dc9d681be9e18267d9e	2	0.190563
02bf854cf4d3b32c0b97d6979aace301	1	0.235221
02c0f7b9cc99bc95ce5ac88567e7b05e	1	0.031546
02c109594fbee0dbcb0f63effca85958	1	0.899403999999999
02c110d7bcb7823205be1d754247c48b	1	0.378716
