"function.","genome_path_count","mean_path_abun","genome_path_sd","unique_family_count"
"K01745",207,1.0507614213198,0.220069397528556,18
"K01746",1,1,NA,1
"K01749",452,1.00221729490022,0.0470881609348011,37
"K01750",209,2.90277777777778,2.17644057665827,7
"K01751",11,1,0,2
"K01752",194,1.07182320441989,0.258911163899699,16
"K01753",1,1,NA,1
"K01754",591,1.63259668508287,1.32327906232045,24
"K01755",454,1,0,39
"K01756",471,1,0,40
"K01758",34,1.03030303030303,0.174077655955698,9
"K01759",284,1.13147410358566,0.338593293387056,17
"K01760",199,1.28387096774194,0.70023037683691,7
"K01761",96,1.06666666666667,0.250841281121363,12
"K01762",2,1,0,1
"K01766",2,1,0,1
"K01768",309,1.5765306122449,1.15880584160819,23
"K01770",322,1,0,32
"K01772",354,1.00854700854701,0.119215998139739,25
"K01775",463,1.00433839479393,0.0657948592284836,37
"K01776",330,1,0,34
"K01778",438,1,0,36
"K01779",70,1.06060606060606,0.24043472671155,6
"K01782",183,1.14375,0.351937583802983,10
"K01783",517,1.10234541577825,0.441170306579397,38
"K01784",945,2.01063829787234,1.05594752618729,40
"K01785",260,1.23222748815166,0.434362439622821,8
"K01787",10,1.66666666666667,0.516397779494322,1
"K01788",18,1,0,4
"K01790",464,1.04035874439462,0.238315920061637,38
"K01791",258,1.032,0.19781943817654,34
"K01792",25,1,0,2
"K01796",102,1.14606741573034,0.355174790444239,2
"K01799",74,1.42307692307692,0.498867495714586,1
"K01800",6,1,0,2
"K01801",50,1.02040816326531,0.142857142857143,3
"K01802",382,1.47490347490347,0.758892687276555,26
"K01803",487,1.03177966101695,0.175599096360922,40
"K01804",10,1,0,4
"K01805",159,1.16058394160584,0.368494086518434,6
"K01807",196,1,0,14
"K01808",299,1.03103448275862,0.173710669593725,35
"K01809",173,1,0,19
"K01810",459,1.01101321585903,0.155438097107694,36
"K01811",14,1,0,4
"K01812",131,1,0,6
"K01813",12,1,0,3
"K01814",466,1.02643171806167,0.160592304495785,39
"K01815",99,1,0,3
"K01816",126,1.22330097087379,0.418494941870983,7
"K01817",455,1.00886917960089,0.0938618758436087,38
"K01818",9,1,0,3
"K01820",4,1,0,2
"K01821",55,1.0377358490566,0.192380247561097,6
"K01822",6,1.2,0.447213595499958,2
"K01823",132,1,0,15
"K01825",26,1,0,1
"K01826",4,1,0,1
"K01829",4,1,0,1
"K01834",100,1,0,11
"K01835",240,1.00418410041841,0.0646846227353151,22
"K01838",23,1,0,6
"K01839",78,1,0,11
"K01840",344,1.16610169491525,0.37280430636925,19
"K01841",2,1,0,2
"K01843",141,1.27027027027027,0.446113437386949,17
"K01844",6,1,0,2
"K01845",580,1.35831381733021,0.753984697962555,39
"K01846",2,1,0,2
"K01847",306,1.51485148514851,0.510854544751542,8
"K01848",117,1.36046511627907,0.482951482100353,17
"K01849",97,1.1547619047619,0.478301402657655,17
"K01851",2,1,0,1
"K01852",1,1,NA,1
"K01854",8,1,0,3
"K01856",6,1,0,1
"K01857",47,1,0,1
"K01858",63,1.0327868852459,0.179556222834158,11
"K01866",480,1.02345415778252,0.151502477091765,39
"K01867",473,1.00424628450106,0.0650941614370058,40
"K01868",472,1.00212314225053,0.0460775677584091,40
"K01869",472,1,0,40
"K01870",471,1,0,40
"K01872",497,1.05296610169492,0.224203461289985,40
"K01873",470,1.00213219616205,0.046175709653961,39
"K01874",472,1.00212314225053,0.0460775677584091,40
"K01875",472,1,0,40
"K01876",476,1.00847457627119,0.0917638168254587,40
"K01878",269,1,0,22
"K01879",273,1,0,21
"K01880",180,1,0,23
"K01881",475,1.01279317697228,0.112501101021833,39
"K01883",483,1.02330508474576,0.151030740728513,40
"K01884",2,1,0,1
"K01885",556,1.1931330472103,0.395180714754826,39
"K01886",279,1,0,23
"K01887",471,1,0,40
"K01889",471,1,0,40
"K01890",471,1,0,40
"K01892",474,1.00423728813559,0.0650253163785065,40
"K01893",256,1,0,26
"K01894",181,1,0,4
"K01895",591,1.3046357615894,0.59115954920147,38
"K01896",2,1,0,1
"K01897",1028,2.28444444444444,1.34445252277407,38
"K01902",458,1.00218818380744,0.0467780269724988,38
"K01903",457,1,0,38
"K01905",6,1,0,3
"K01907",123,1,0,8
"K01908",115,1.23655913978495,0.427272682059168,5
"K01909",5,1,0,2
"K01910",1,1,NA,1
"K01911",82,1,0,9
"K01912",299,2.00671140939597,0.947946887377065,13
"K01914",11,1,0,2
"K01915",878,1.86016949152542,1.13688514232439,40
"K01916",153,1.02684563758389,0.162177277244654,20
"K01918",418,1,0,36
"K01919",204,1.02,0.140351317992784,7
"K01920",198,1.00507614213198,0.0712470499879096,6
"K01921",552,1.17697228144989,0.43439539631671,38
"K01922",4,1,0,1
"K01923",472,1.0328227571116,0.178367712561682,39
"K01924",460,1.00217864923747,0.0466760028009337,37
"K01925",464,1.00215982721382,0.0464739412340173,36
"K01926",121,1.07079646017699,0.257627019964772,24
"K01928",451,1.00669642857143,0.10554970323496,37
"K01929",449,1.00898876404494,0.0944882487547962,36
"K01933",458,1,0,40
"K01934",389,1.01566579634465,0.124341250815136,33
"K01935",189,1,0,19
"K01937",467,1,0,39
"K01938",171,1,0,16
"K01939",473,1.00424628450106,0.0650941614370058,40
"K01940",456,1,0,39
"K01941",17,1,0,2
"K01945",463,1.00871459694989,0.093045765283106,40
"K01950",351,1,0,31
"K01951",534,1.14346895074946,0.374588702342032,40
"K01952",888,1.9304347826087,0.855297363269302,40
"K01953",507,1.34126984126984,0.661515402131953,35
"K01955",517,1.11182795698925,0.315494091959818,40
"K01956",458,1,0,39
"K01958",65,1,0,9
"K01959",17,1,0,3
"K01960",86,1.06172839506173,0.242161052418926,9
"K01961",470,1.14077669902913,0.39410174269089,34
"K01962",371,1,0,31
"K01963",406,1.00246913580247,0.0496903994999953,35
"K01965",86,1,0,4
"K01966",237,1.08219178082192,0.275285905966648,14
"K01968",158,1.03267973856209,0.178380899880106,7
"K01969",159,1,0,9
"K01971",65,1.015625,0.125,6
"K01972",468,1.00214132762313,0.0462744813382748,37
"K01974",14,1,0,6
"K01975",308,1.00653594771242,0.0807125664048435,36
"K01989",71,1.07575757575758,0.266637527545488,5
"K01990",2058,4.36942675159236,2.01680163120304,40
"K01991",461,1.32853025936599,0.505883164194885,16
"K01992",1733,3.68723404255319,1.5125793811697,40
"K01993",226,1.0462962962963,0.21061413010568,21
"K01995",712,3.68911917098446,3.11861610455652,22
"K01996",743,3.8298969072165,3.31223716168144,22
"K01997",738,3.80412371134021,3.35511109676905,22
"K01998",733,3.77835051546392,3.32790764382498,22
"K01999",828,4.05882352941176,3.42066605276908,22
"K02000",144,1.8,0.847931212877644,3
"K02001",148,1.76190476190476,0.84481476716522,4
"K02002",148,1.85,0.828297017601228,3
"K02003",1527,3.26980728051392,1.6087237248407,39
"K02004",1755,3.76609442060086,2.03385554294306,38
"K02005",615,1.62698412698413,1.09786960557022,28
"K02006",62,1.06896551724138,0.255608593705383,13
"K02007",70,1.01449275362319,0.120385853085769,16
"K02008",57,1,0,13
"K02009",43,1.075,0.266746782836918,11
"K02010",239,1.11682242990654,0.321961704575012,17
"K02011",278,1.25225225225225,0.520502167350554,12
"K02012",300,1.35135135135135,0.654239894682788,15
"K02013",610,1.50990099009901,1.05077118795116,39
"K02014",1583,4.96238244514107,3.4283082490873,19
"K02015",609,1.57772020725389,1.26713542750669,37
"K02016",699,1.73019801980198,1.2177263768717,39
"K02017",273,1.01111111111111,0.105016668294032,21
"K02018",320,1.02564102564103,0.210609831081412,26
"K02019",85,1.11842105263158,0.36394524361623,11
"K02020",285,1.01423487544484,0.118669115283702,24
"K02021",18,1,0,3
"K02022",106,1.26190476190476,0.678748806722821,3
"K02024",3,1,0,1
"K02025",335,2.5968992248062,1.75676985119779,19
"K02026",343,2.78861788617886,1.78909278466391,17
"K02027",362,2.94308943089431,2.04979332428038,19
"K02028",345,2.76,2.33279563697101,16
"K02029",595,4.76,3.46270451824079,17
"K02030",713,3.52970297029703,2.95599717765757,20
"K02031",484,1.81954887218045,1.69275743101131,36
"K02032",828,2.34560906515581,2.7837983443015,38
"K02033",878,2.78730158730159,2.96408932016689,39
"K02034",872,2.79487179487179,2.95783432706096,39
"K02035",907,3.00331125827815,3.09591773261425,39
"K02036",455,1.11246943765281,0.338778102328907,39
"K02037",395,1.09418282548476,0.292488290048213,39
"K02038",445,1.0880195599022,0.300454295909042,39
"K02039",407,1.00992555831266,0.121764573501791,39
"K02040",564,1.24778761061947,0.520633648578745,39
"K02041",94,1,0,7
"K02042",141,1.54945054945055,0.500305157184343,7
"K02043",72,1.44,0.501426536422407,1
"K02044",215,1.31901840490798,0.70013686027516,12
"K02045",34,1,0,5
"K02046",33,1,0,4
"K02047",33,1,0,4
"K02048",40,1.21212121212121,0.415148750267281,4
"K02049",493,2.19111111111111,1.92351777608647,26
"K02050",471,2.1705069124424,1.8467830441664,26
"K02051",454,1.83064516129032,1.53090576345368,27
"K02052",240,2.5531914893617,1.68240113404645,7
"K02053",192,2.82352941176471,1.86836329100679,3
"K02054",144,2.11764705882353,1.29901698499467,3
"K02055",190,2.15909090909091,1.47692102557262,4
"K02056",475,3.02547770700637,2.80098207270508,18
"K02057",608,5.06666666666667,3.27386732823937,14
"K02058",193,2.53947368421053,1.38987567284449,5
"K02062",33,1,0,2
"K02063",41,1,0,5
"K02064",41,1,0,5
"K02065",566,1.44387755102041,0.560337188681111,31
"K02066",588,1.43414634146341,0.689994775536566,33
"K02067",408,1.25538461538462,0.656879728837513,29
"K02068",17,1,0,4
"K02069",44,1,0,7
"K02071",20,1.05263157894737,0.229415733870562,4
"K02072",18,1.05882352941176,0.242535625036333,5
"K02073",23,1.0952380952381,0.300792603759119,6
"K02074",16,1,0,4
"K02075",18,1,0,5
"K02077",54,1,0,12
"K02078",684,1.47413793103448,0.807215911246938,36
"K02081",5,1,0,2
"K02082",5,1,0,2
"K02083",1,1,NA,1
"K02092",2,1,0,1
"K02093",2,1,0,1
"K02094",2,1,0,1
"K02095",2,1,0,1
"K02096",2,1,0,1
"K02097",2,1,0,1
"K02103",1,1,NA,1
"K02106",2,1,0,1
"K02107",4,1,0,4
"K02108",490,1.06986899563319,0.255204865317459,36
"K02109",627,1.375,0.609223970436034,36
"K02110",489,1.07002188183807,0.255463544027622,35
"K02111",484,1.05676855895197,0.231652882380525,36
"K02112",484,1.05676855895197,0.231652882380525,36
"K02113",445,1,0,34
"K02114",483,1.05689277899344,0.231891477502071,36
"K02115",484,1.05676855895197,0.231652882380525,36
"K02116",174,1.1523178807947,0.360524513653111,7
"K02117",32,1.03225806451613,0.179605302026775,10
"K02118",32,1.03225806451613,0.179605302026775,10
"K02119",13,1,0,5
"K02120",32,1.03225806451613,0.179605302026775,10
"K02121",24,1,0,8
"K02122",12,1,0,4
"K02123",31,1.03333333333333,0.182574185835055,10
"K02124",31,1.03333333333333,0.182574185835055,10
"K02160",432,1.09644670050761,0.295578207579147,33
"K02164",3,1,0,2
"K02167",91,1.93617021276596,1.00874987892136,1
"K02168",79,1,0,4
"K02169",83,1.01219512195122,0.110431526074847,7
"K02170",111,1,0,3
"K02182",48,1.92,0.276887462097269,2
"K02188",79,1,0,10
"K02189",39,1,0,6
"K02190",47,1.74074074074074,0.446576084704722,4
"K02191",4,1,0,4
"K02192",114,1,0,5
"K02193",248,1,0,16
"K02194",278,1,0,13
"K02195",282,1,0,16
"K02196",152,1,0,1
"K02197",267,1,0,15
"K02198",289,1.0140350877193,0.117842393689336,16
"K02199",231,1.11594202898551,0.320931527224636,9
"K02200",358,1.79899497487437,0.401762524679999,8
"K02201",2,1,0,2
"K02203",32,1,0,6
"K02204",89,1,0,3
"K02217",112,1,0,13
"K02221",319,1.00630914826498,0.0793043668779836,26
"K02224",158,1.18796992481203,0.392165239212002,16
"K02225",56,1,0,1
"K02226",88,1,0,10
"K02227",157,1.00641025641026,0.0800640769025436,18
"K02228",7,1,0,2
"K02229",13,1,0,2
"K02230",81,1.10958904109589,0.45830738822373,5
"K02231",160,1,0,17
"K02232",156,1,0,16
"K02233",196,1,0,22
"K02234",62,1,0,2
"K02237",232,1.02202643171806,0.147093791062266,20
"K02238",422,1.01199040767386,0.146596384361164,35
"K02241",1,1,NA,1
"K02242",2,1,0,2
"K02258",161,1,0,1
"K02259",297,1.00337837837838,0.0581238193719096,17
"K02274",380,1.11764705882353,0.373511273625372,21
"K02275",470,1.38235294117647,0.795069833572379,21
"K02276",392,1.21362229102167,0.425360869515793,19
"K02277",64,1.12280701754386,0.331133089266261,13
"K02278",90,1.04651162790698,0.211825496670424,4
"K02279",121,1.13084112149533,0.338813472074396,6
"K02280",116,1.14851485148515,0.357383228869554,5
"K02281",58,1,0,1
"K02282",113,1.09708737864078,0.297524528789302,5
"K02283",161,1.18382352941176,0.425174576473362,10
"K02284",2,1,0,1
"K02285",2,1,0,1
"K02286",1,1,NA,1
"K02287",1,1,NA,1
"K02288",2,1,0,1
"K02289",2,1,0,1
"K02290",4,2,0,1
"K02291",230,1.21693121693122,0.413250092390486,12
"K02293",2,1,0,1
"K02294",3,1,0,2
"K02297",19,1,0,2
"K02298",20,1,0,3
"K02299",25,1,0,5
"K02300",19,1,0,2
"K02302",204,1.12087912087912,0.326886022177999,4
"K02303",99,1.01020408163265,0.101015254455221,10
"K02304",81,1,0,17
"K02305",12,1,0,1
"K02313",500,1.06837606837607,0.252660218263304,37
"K02314",469,1.00213675213675,0.0462250163521024,37
"K02315",44,1.02325581395349,0.152498570332605,6
"K02316",466,1,0,37
"K02319",7,1.75,0.5,3
"K02322",3,1,0,3
"K02323",3,1,0,3
"K02334",353,1.14239482200647,0.350021464238476,39
"K02335",474,1.01282051282051,0.130253228273005,37
"K02336",7,1,0,3
"K02337",479,1.02350427350427,0.151660706852867,37
"K02338",489,1.04710920770878,0.21209964776084,37
"K02339",188,1,0,3
"K02340",452,1,0,33
"K02341",463,1.01312910284464,0.113952373312815,34
"K02342",613,1.72676056338028,0.767444535340855,24
"K02343",491,1.05139186295503,0.221032474305462,37
"K02346",422,1.04714640198511,0.223630260560852,33
"K02347",133,1,0,18
"K02348",63,1,0,4
"K02351",52,1.73333333333333,0.449776445108804,2
"K02355",791,1.69017094017094,0.585467814421349,37
"K02356",489,1.04487179487179,0.207244036330675,37
"K02357",468,1,0,37
"K02358",780,1.66666666666667,0.722830505750018,37
"K02361",58,1,0,4
"K02362",2,1,0,1
"K02363",4,1,0,2
"K02364",1,1,NA,1
"K02371",58,1.18367346938776,0.391230398217976,7
"K02372",427,1.27462686567164,0.606191429316411,30
"K02377",213,1.03398058252427,0.181620562958645,16
"K02379",203,1.03571428571429,0.186052101883813,14
"K02380",7,1,0,3
"K02383",2,1,0,1
"K02385",15,1,0,6
"K02386",204,1.05154639175258,0.221681469686704,4
"K02387",276,1.03759398496241,0.190570743070982,23
"K02388",345,1.12377850162866,0.329866366971817,26
"K02389",280,1.03703703703704,0.189203276039424,21
"K02390",314,1.04318936877076,0.203621693392265,27
"K02391",215,1.04878048780488,0.215936118934617,4
"K02392",399,1.33444816053512,0.493430614810746,27
"K02393",265,1.03921568627451,0.194489470367115,15
"K02394",271,1.03831417624521,0.192322427964762,17
"K02395",122,1,0,6
"K02396",243,1.04741379310345,0.212981801916161,17
"K02397",203,1.0049504950495,0.0703597544730292,13
"K02398",119,1,0,4
"K02399",14,1,0,1
"K02400",328,1.0314465408805,0.174796272502423,28
"K02401",344,1.02994011976048,0.170677846642498,29
"K02402",1,1,NA,1
"K02403",1,1,NA,1
"K02404",124,1,0,15
"K02405",289,1.05090909090909,0.236205347437203,30
"K02406",519,1.92222222222222,2.23969483671015,22
"K02407",169,1.00595238095238,0.077151674981046,15
"K02408",280,1.03703703703704,0.189203276039424,23
"K02409",281,1.03690036900369,0.188865975505296,24
"K02410",275,1.08267716535433,0.275937349877732,23
"K02411",191,1,0,16
"K02412",320,1.03896103896104,0.193817029237293,27
"K02413",78,1,0,7
"K02414",15,1,0,2
"K02415",217,1.17297297297297,0.379250296386236,19
"K02416",228,1.04587155963303,0.209687988572244,26
"K02417",301,1.13157894736842,0.436083499197224,22
"K02418",141,1,0,6
"K02419",330,1.0377358490566,0.190857022900092,28
"K02420",339,1.03039513677812,0.171933486786943,26
"K02421",341,1.03647416413374,0.187752350756573,26
"K02422",188,1.06818181818182,0.252776786703415,20
"K02424",6,1,0,1
"K02426",233,1.00865800865801,0.0928459215157256,11
"K02427",226,1,0,9
"K02428",567,1.21413276231263,0.410659272548832,39
"K02429",123,1.61842105263158,0.48900184766271,2
"K02431",46,1,0,3
"K02433",606,1.34966592427617,0.925943594356591,39
"K02434",453,1.00890868596882,0.0940692807964646,39
"K02435",445,1,0,38
"K02437",476,1.02586206896552,0.158895045113386,39
"K02438",141,1.42424242424242,0.496742636335202,14
"K02439",6,1,0,2
"K02440",22,1,0,6
"K02441",84,1,0,6
"K02443",1,1,NA,1
"K02444",130,2.32142857142857,0.855084107657739,1
"K02445",5,1,0,4
"K02446",63,1,0,9
"K02448",17,1,0,2
"K02450",111,1.05714285714286,0.233228652604272,8
"K02451",5,1,0,1
"K02452",104,1,0,5
"K02453",219,1.04784688995215,0.213954649001192,16
"K02454",357,1.71634615384615,0.638023908343556,15
"K02455",213,1.1151832460733,0.320081968008422,13
"K02456",305,1.28691983122363,0.766041584802959,21
"K02457",54,1,0,5
"K02458",121,1.00833333333333,0.0912870929175277,6
"K02459",128,1.00787401574803,0.0887356509416114,7
"K02460",143,1,0,8
"K02461",54,1,0,4
"K02462",47,1,0,3
"K02463",14,1,0,1
"K02469",499,1.06396588486141,0.261819012706998,38
"K02470",494,1.05330490405117,0.224880677756084,38
"K02471",28,1,0,4
"K02472",14,1.07692307692308,0.277350098112615,7
"K02473",65,1,0,3
"K02474",121,1.00833333333333,0.0912870929175277,4
"K02475",2,1,0,2
"K02476",4,1,0,2
"K02477",243,2.73033707865169,1.44414212458328,8
"K02478",7,1,0,2
"K02479",3,1,0,2
"K02480",4,1,0,3
"K02481",234,1.88709677419355,1.57835809212656,19
"K02482",72,1.8,1.15913318630334,7
"K02483",411,2.36206896551724,1.40228891165411,10
"K02484",67,1.13559322033898,0.918349852924819,5
"K02485",1,1,NA,1
"K02488",106,1.02912621359223,0.168982577104666,5
"K02490",7,1.16666666666667,0.408248290463863,3
"K02492",378,1,0,38
"K02493",478,1.01486199575372,0.121129138312583,40
"K02494",47,1,0,1
"K02495",741,1.58672376873662,0.501580522049123,37
"K02496",41,1,0,1
"K02498",151,1.17054263565891,0.377575137550295,1
"K02499",190,1,0,32
"K02500",460,1.05504587155963,0.22833177656606,40
"K02501",457,1.05299539170507,0.224282824126401,39
"K02502",192,1.01052631578947,0.102326052386168,9
"K02503",479,1.06919642857143,0.262729225426591,38
"K02510",132,1.48314606741573,0.502547138235939,7
"K02517",526,1.3019801980198,0.520446496230087,29
"K02518",470,1.0042735042735,0.0653020160542986,37
"K02519",468,1,0,37
"K02520",467,1,0,37
"K02521",36,1,0,2
"K02523",428,1.00469483568075,0.0684382130725311,34
"K02527",429,1.06982543640898,0.255170961222808,30
"K02528",472,1,0,40
"K02529",661,2.75416666666667,1.7193165827895,19
"K02533",134,1,0,12
"K02535",282,1,0,22
"K02536",429,1.06188118811881,0.241238380180339,31
"K02548",143,1.1,0.370417740295442,13
"K02549",43,1.02380952380952,0.154303349962092,10
"K02551",91,1,0,9
"K02552",29,1,0,9
"K02553",73,1.04285714285714,0.203997320649802,3
"K02554",11,1,0,2
"K02556",379,1.24262295081967,0.473112251755332,28
"K02557",573,1.51187335092348,0.601357744904588,33
"K02558",224,1,0,11
"K02560",9,1,0,1
"K02563",468,1,0,38
"K02564",142,1.136,0.446202615628313,9
"K02566",13,1.18181818181818,0.404519917477945,5
"K02567",8,1,0,3
"K02568",4,1,0,2
"K02569",28,1.07692307692308,0.271746488194703,3
"K02570",4,1,0,2
"K02571",1,1,NA,1
"K02572",3,1,0,2
"K02573",13,1.44444444444444,0.52704627669473,5
"K02574",14,2.33333333333333,1.03279555898864,3
"K02575",118,2.10714285714286,1.09009710040514,8
"K02584",142,1.42,0.698916911002194,16
"K02585",40,1.6,0.5,5
"K02586",24,1,0,4
"K02587",24,1,0,4
"K02588",25,1,0,5
"K02589",15,1,0,1
"K02590",15,1,0,1
"K02591",24,1,0,4
"K02592",21,1,0,3
"K02593",3,1,0,2
"K02594",7,1,0,4
"K02595",3,1,0,2
"K02596",4,1.33333333333333,0.577350269189626,2
"K02597",4,1.33333333333333,0.577350269189626,2
"K02598",1,1,NA,1
"K02600",472,1,0,40
"K02601",472,1,0,40
"K02609",43,1,0,5
"K02610",42,1,0,4
"K02611",42,1,0,4
"K02612",42,1,0,4
"K02613",79,1.02597402597403,0.160100788487652,3
"K02614",103,1,0,8
"K02615",1,1,NA,1
"K02616",44,1,0,3
"K02617",3,1,0,3
"K02618",34,1,0,5
"K02619",112,1,0,5
"K02621",279,1,0,6
"K02622",292,1,0,10
"K02623",38,1,0,1
"K02624",7,1,0,2
"K02626",16,1,0,6
"K02634",2,1,0,1
"K02635",9,1,0,4
"K02636",21,1.10526315789474,0.315301767642306,9
"K02637",2,1,0,1
"K02638",4,1.33333333333333,0.577350269189626,2
"K02639",8,4,0,1
"K02640",2,1,0,1
"K02641",6,1,0,4
"K02643",1,1,NA,1
"K02647",5,1.25,0.5,2
"K02650",142,1.04411764705882,0.294835724726776,9
"K02651",206,1.85585585585586,0.795976779547641,10
"K02652",492,1.6510067114094,1.43513475943292,33
"K02653",420,1.37704918032787,0.972718897469558,34
"K02654",339,1.0210843373494,0.143882396154375,36
"K02655",159,1.45871559633028,0.500594278162042,4
"K02656",103,1,0,1
"K02657",52,1.01960784313725,0.140028008402801,3
"K02658",56,1.01818181818182,0.134839972492648,5
"K02659",44,1.02325581395349,0.152498570332605,2
"K02660",51,1.02,0.14142135623731,3
"K02661",12,1,0,1
"K02662",231,1.00434782608696,0.0659380473395787,19
"K02663",151,1,0,10
"K02664",153,1,0,11
"K02665",115,1,0,4
"K02666",189,1.02717391304348,0.163033578538449,17
"K02667",190,1.06145251396648,0.320848789566232,11
"K02668",146,1,0,10
"K02669",502,1.69023569023569,0.812698382229632,32
"K02670",126,1.22330097087379,0.441300192056215,2
"K02671",121,1.01680672268908,0.129090250738692,5
"K02672",59,1,0,2
"K02673",19,1,0,1
"K02674",79,1.01282051282051,0.11322770341446,4
"K02676",110,1.00917431192661,0.0957826285221151,2
"K02683",4,1,0,3
"K02686",3,1,0,1
"K02687",425,1.02905569007264,0.206985598902977,32
"K02689",2,1,0,1
"K02690",2,1,0,1
"K02691",2,1,0,1
"K02692",2,1,0,1
"K02693",2,1,0,1
"K02694",2,1,0,1
"K02696",1,1,NA,1
"K02697",2,1,0,1
"K02698",2,1,0,1
"K02699",2,1,0,1
"K02703",7,3.5,0.707106781186548,1
"K02704",2,1,0,1
"K02705",2,1,0,1
"K02706",4,2,0,1
"K02707",2,1,0,1
"K02708",2,1,0,1
"K02709",2,1,0,1
"K02710",2,1,0,1
"K02711",2,1,0,1
"K02712",2,1,0,1
"K02713",2,1,0,1
"K02714",2,1,0,1
"K02715",2,1,0,1
"K02716",2,1,0,1
"K02717",2,1,0,1
"K02718",2,1,0,1
"K02719",2,1,0,1
"K02720",2,1,0,1
"K02722",2,1,0,1
"K02723",2,1,0,1
"K02724",2,1,0,1
"K02742",2,1,0,1
"K02744",1,1,NA,1
"K02747",4,1,0,1
"K02757",3,1.5,0.707106781186548,1
"K02759",3,1.5,0.707106781186548,1
"K02760",3,1.5,0.707106781186548,1
"K02761",3,1.5,0.707106781186548,1
"K02763",1,1,NA,1
"K02765",1,1,NA,1
"K02768",53,1.12765957446809,0.337318149178239,9
"K02770",12,1.5,0.534522483824849,4
"K02777",2,1,0,2
"K02779",1,1,NA,1
"K02793",122,1,0,8
"K02794",9,1,0,3
"K02795",5,1,0,2
"K02796",5,1,0,2
"K02804",1,1,NA,1
"K02805",1,1,NA,1
"K02806",317,1.12811387900356,0.355507184756972,20
"K02810",2,1,0,1
"K02819",1,1,NA,1
"K02821",19,1,0,2
"K02822",1,1,NA,1
"K02823",184,1.01098901098901,0.104538501142478,30
"K02824",35,1,0,6
"K02825",287,1.19087136929461,0.393805773893511,32
"K02826",22,1,0,1
"K02834",469,1.00213675213675,0.0462250163521024,37
"K02835",465,1,0,36
"K02836",468,1.00214132762313,0.0462744813382748,37
"K02837",300,1,0,14
"K02838",468,1,0,37
"K02839",4,1,0,2
"K02841",163,1.01242236024845,0.111106797707856,13
"K02843",185,1.25850340136054,0.454632703988942,26
"K02844",10,1,0,3
"K02847",27,1,0,4
"K02848",2,1,0,1
"K02849",14,1.07692307692308,0.277350098112615,6
"K02851",141,1.13709677419355,0.345344824008098,24
"K02854",2,2,NA,1
"K02855",2,2,NA,1
"K02856",4,1,0,1
"K02858",8,1,0,4
"K02860",418,1,0,33
"K02862",5,1,0,3
"K02863",472,1,0,40
"K02864",471,1,0,39
"K02866",4,1,0,3
"K02867",472,1,0,40
"K02869",4,1,0,3
"K02871",472,1,0,40
"K02874",472,1,0,40
"K02875",2,1,0,2
"K02876",472,1,0,40
"K02877",4,1,0,3
"K02878",468,1,0,37
"K02879",468,1,0,37
"K02881",472,1,0,40
"K02883",4,1,0,3
"K02884",468,1,0,37
"K02885",4,1,0,3
"K02886",472,1,0,40
"K02887",467,1,0,37
"K02888",467,1,0,37
"K02889",3,1,0,3
"K02890",466,1,0,40
"K02892",472,1,0,40
"K02895",472,1,0,40
"K02896",4,1,0,3
"K02897",467,1.00214592274678,0.0463241054612079,37
"K02899",467,1,0,36
"K02902",471,1.01072961373391,0.103137364622894,37
"K02904",471,1,0,40
"K02906",472,1,0,40
"K02907",417,1,0,34
"K02908",4,1,0,3
"K02909",465,1,0,36
"K02910",4,1,0,3
"K02911",455,1,0,35
"K02912",4,1,0,3
"K02913",448,1.00674157303371,0.081921948143401,35
"K02914",307,1,0,33
"K02915",1,1,NA,1
"K02916",467,1,0,37
"K02919",275,1,0,28
"K02921",4,1,0,3
"K02922",4,1,0,3
"K02924",4,1,0,3
"K02926",468,1,0,37
"K02927",4,1,0,3
"K02929",4,1,0,3
"K02930",4,1,0,3
"K02931",472,1,0,40
"K02933",472,1,0,40
"K02935",468,1,0,37
"K02936",4,1,0,3
"K02939",468,1,0,37
"K02944",3,1,0,3
"K02945",510,1.09442060085837,0.299983847458463,37
"K02946",472,1,0,40
"K02948",472,1,0,40
"K02950",472,1,0,40
"K02952",472,1,0,40
"K02954",450,1.0022271714922,0.0471929178183009,38
"K02956",471,1,0,40
"K02959",463,1,0,37
"K02961",470,1,0,40
"K02962",4,1,0,3
"K02963",467,1.00214592274678,0.0463241054612079,37
"K02965",472,1,0,40
"K02966",4,1,0,3
"K02967",472,1,0,40
"K02968",464,1,0,36
"K02970",426,1,0,33
"K02974",3,1,0,3
"K02975",2,1,0,2
"K02976",2,1,0,2
"K02977",4,1,0,3
"K02978",4,1,0,3
"K02979",4,1,0,3
"K02982",472,1,0,40
"K02983",1,1,NA,1
"K02984",4,1,0,3
"K02986",475,1.00635593220339,0.0795546548417173,40
"K02987",4,1,0,3
"K02988",472,1,0,40
"K02990",439,1,0,37
"K02991",4,1,0,3
"K02992",472,1,0,40
"K02994",472,1,0,40
"K02995",4,1,0,3
"K02996",472,1,0,40
"K03040",496,1.05982905982906,0.237423655371918,37
"K03041",4,1,0,3
"K03042",2,1,0,2
"K03043",468,1,0,37
"K03046",473,1.01068376068376,0.102918661846512,37
"K03047",4,1,0,3
"K03049",4,1,0,3
"K03050",4,1,0,3
"K03051",4,1,0,3
"K03053",4,1,0,3
"K03055",3,1,0,3
"K03056",4,1,0,3
"K03057",4,1,0,3
"K03058",4,1,0,3
"K03059",4,1,0,3
"K03060",297,1,0,22
