"id","E3.10.Sty.pist.1.20150124.M","E3.10.Sty.pist.1.20150127.M","E3.10.Sty.pist.2.20150124.M","E3.11.Fun.sp.1.20150125.M","E3.11.Fun.sp.1.20150127.M","E3.11.Fun.sp.2.20150125.M","E3.14.Phy.lich.1.20150125.M","E3.14.Phy.lich.1.20150129.M","E3.14.Phy.lich.2.20150125.M","E3.15.Dip.heli.1.20150105.M","E3.15.Dip.heli.1.20150106.M","E3.15.Dip.heli.1.20150118.M","E3.15.Dip.heli.1.20150119.M","E3.15.Dip.heli.1.20150120.M","E3.15.Dip.heli.1.20150121.M","E3.15.Dip.heli.1.20150123.M","E3.15.Dip.heli.2.20150105.M","E3.15.Dip.heli.2.20150106.M","E3.15.Dip.heli.2.20150119.M","E3.15.Dip.heli.2.20150120.M","E3.15.Dip.heli.2.20150121.M","E3.15.Dip.heli.2.20150123.M","E3.15.Dip.heli.3.20150105.M","E3.15.Dip.heli.3.20150120.M","E3.15.Dip.heli.3.20150121.M","E3.15.Dip.heli.3.20150123.M","E3.15.Dip.heli.4.20150105.M","E3.17.Ech.mamm.1.20150123.M","E3.17.Ech.mamm.1.20150127.M","E3.17.Ech.mamm.1.20150129.M","E3.19.Sym.sp.1.20150125.M","E3.19.Sym.sp.1.20150127.M","E3.19.Sym.sp.2.20150125.M","E3.2.Tur.reni.1.20150124.M","E3.2.Tur.reni.1.20150127.M","E3.2.Tur.reni.2.20150124.M","E3.3.Por.cyli.1.20150123.M","E3.3.Por.cyli.1.20150127.M","E3.3.Por.cyli.2.20150123.M","E3.4.Pac.rugo.1.20150127.M","E3.4.Pac.rugo.1.20150128.M","E3.4.Pac.spec.1.20150128.M","E3.4.Pac.spec.1.20150129.M","E3.5.Gal.astr.1.20150124.M","E3.5.Gal.astr.2.20150124.M","E3.5.Gal.astr.2.20150127.M","E3.6.Acr.hyac.1.20150105.M","E3.6.Acr.hyac.1.20150106.M","E3.6.Acr.hyac.1.20150118.M","E3.6.Acr.hyac.1.20150120.M","E3.6.Acr.hyac.1.20150121.M","E3.6.Acr.hyac.1.20150123.M","E3.6.Acr.hyac.2.20150105.M","E3.6.Acr.hyac.2.20150106.M","E3.6.Acr.hyac.2.20150120.M","E3.6.Acr.hyac.2.20150121.M","E3.6.Acr.hyac.2.20150123.M","E3.6.Acr.hyac.3.20150105.M","E3.6.Acr.hyac.3.20150120.M","E3.6.Acr.hyac.3.20150121.M","E3.6.Acr.hyac.3.20150123.M","E3.6.Acr.hyac.4.20150105.M","E3.7.Pav.vari.1.20150124.M","E3.7.Pav.vari.1.20150127.M","E3.7.Pav.vari.2.20150124.M"
"b84b1f158fb5570d083dc2d731a2d645",0,0,0,4,24,35,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,21,0,0,0,9,0,8,0,0,14,1,0,0,0,0,0,0,0,16,0,3,13,0,0,0,0,0,3,8,0,0,0,0,0,0,6,0,0,0,6,0,0,0,4
"a9a333cf72a34d71ebc8c42644591b4d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20571981e2155d9dd98ceb89b05da045",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,6,0,0
"8168e17fa4e441abb2872119a5970e21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"df2ed6896b9d0b9e1eabef8645d0b5d6",0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"a150b4c05d5e1e04ba8aedf83cf31fa8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d3c2981f60b5a5aaf4b8920d3ce45d74",0,0,0,3,0,0,6,15,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,28,0,0,18,0,0,2,0,0,0,0
"0392c0ffe6ca36971401b31fcf7592a8",0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0c15f2de923bdc5bb8508d5424415c61",0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,7,0,0,0,0,13,0,0,0,0,6,0,4,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,22,0,0,6,0,0,0,0
"c54daf404d90526df2a2f24402d4fe15",182,90,96,60,96,80,73,67,62,0,110,80,223,51,96,151,259,197,139,148,95,61,17,273,129,63,0,72,0,95,75,35,83,91,0,69,164,46,0,73,55,73,101,0,0,140,0,0,0,109,0,84,98,44,153,106,79,57,64,0,87,0,53,58,86
"7051497be569868600ddc91fe2cb4504",0,53,0,39,63,45,36,23,0,0,18,60,114,74,190,0,17,98,51,36,0,48,0,0,13,57,0,44,0,43,32,31,34,0,0,43,89,41,301,39,0,56,55,0,0,0,0,0,28,82,0,0,0,0,103,78,38,114,36,480,37,0,35,25,37
"c68ac31b9a740905499cf7154c890231",0,7,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,24,0,0,0,17,11,0,8,0,13,6,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,110,0,0,0,0,0,0,0,0,12,3,0,0,4,0,2,0,1
"93e6dd7f5cff61b10508023b656f0428",0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,14,1,0,0,19,0,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29d775c0c78c0c73c62221d931001cad",0,116,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,14,0,0,0,0,10,0,0,0,32,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,69,0,0,0,28,51,0,0,0,0,0,0
"6957fdcbf8ab5c953690cf814b513033",0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ad73f993d7c13815bf27ce04cd53934f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8d15f2ddb73b507ff81a110503d9ecb9",0,0,0,19,0,0,9,0,0,0,0,12,0,0,0,0,0,0,0,0,17,0,0,0,0,19,0,8,0,0,0,0,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,7,0,14,0,36
"3dffddd8950c59ad6294dfec7eb7239c",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
"e68bda269a17907e2396adcd79cb49e3",0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
"9dd5dd7c41f4ca3084b596a21a7fe8f1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"bafed0534f9082a3d34454354783ba85",0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,11,18,0,0,0,0,0,0,0,3,6,0,6,0,0,0,0,4,0,0,32,0,0,0,0,0,0,0,0,13,0,0,0,35,0,0,0,7,0,0,0,0,0,15,11
"0b7fcb6f9e47fc5202840ca5ec476931",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2ddd6f5f88fc6e327d1de09a2752b115",74,48,0,62,0,93,35,37,41,0,33,0,0,0,71,0,0,0,34,0,55,39,44,0,49,51,0,70,0,94,50,51,30,78,0,81,39,11,0,14,44,12,45,0,0,80,28,0,0,73,0,68,0,0,0,0,27,47,0,0,72,0,57,28,51
"941eb51e8db472342c2753346d7f0f73",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,8,0,65,0,0,60,0,0,0,0,70,0,0,0,0,0,0
"b2195b313fabc9b223fb053359558f25",0,0,0,0,0,0,29,0,32,27,0,0,0,0,0,50,0,0,50,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
"16e702bb6d2281d5ad579067a697af0b",0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8a263edd72dde0f82b657457688d1be2",0,0,0,0,9,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,13,29,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0
"b6f7f277ffa4b611347c6a4b6ce0f53b",0,0,0,0,125,0,0,0,0,297,0,0,0,0,0,0,58,84,0,0,0,12,156,0,0,0,575,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,394,220,0,0,0,43,190,0,0,0,0,85,19,0,0,437,0,0,0
"b2ca3d68af5972fd2175604a9503e705",0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4e863eed31d051619beb581cd29d8f55",0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7543299604a6d3208139cec9182466fc",0,0,0,0,0,0,15,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"44b4ddfe86fc90936944f5bc193e08ad",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72f566f713cbec5fb5e7d753c6cee91c",0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
"1b23cc6850b5fed0bf2bc4b5630fe122",0,23,34,36,0,17,24,0,0,0,0,0,0,19,0,0,0,0,0,0,0,10,0,0,0,0,0,20,0,17,6,14,24,0,0,26,17,0,0,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,11,0,0,0,10,0,0,0,0
"214364607cef994f71c2f86b208a50fd",79,77,88,63,79,83,82,137,79,0,69,54,35,0,26,0,0,0,96,31,84,26,18,0,62,47,74,43,0,44,53,59,50,57,0,72,45,54,298,39,60,52,54,0,0,82,75,0,34,19,0,80,47,99,101,169,55,5,0,0,44,0,55,75,49
