"id","E3.11.Fun.sp.1.20150125.T","E3.11.Fun.sp.1.20150127.T","E3.11.Fun.sp.2.20150125.T","E3.14.Phy.lich.1.20150129.T","E3.15.Dip.heli.1.20150105.T","E3.15.Dip.heli.1.20150106.T","E3.15.Dip.heli.1.20150118.T","E3.15.Dip.heli.1.20150120.T","E3.15.Dip.heli.1.20150121.T","E3.15.Dip.heli.1.20150123.T","E3.15.Dip.heli.2.20150105.T","E3.15.Dip.heli.2.20150106.T","E3.15.Dip.heli.2.20150119.T","E3.15.Dip.heli.2.20150121.T","E3.15.Dip.heli.3.20150105.T","E3.15.Dip.heli.3.20150106.T","E3.15.Dip.heli.3.20150120.T","E3.15.Dip.heli.3.20150121.T","E3.15.Dip.heli.3.20150123.T","E3.15.Dip.heli.4.20150105.T","E3.15.Dip.heli.4.20150106.T","E3.17.Ech.horr.1.20150123.T","E3.17.Ech.mamm.1.20150123.T","E3.17.Ech.mamm.1.20150127.T","E3.2.Tur.reni.1.20150127.T","E3.3.Por.cyli.1.20150123.T","E3.3.Por.cyli.1.20150127.T","E3.3.Por.cyli.2.20150123.T","E3.4.Pac.rugo.1.20150127.T","E3.4.Pac.rugo.1.20150128.T","E3.4.Pac.spec.1.20150128.T","E3.4.Pac.spec.1.20150129.T","E3.5.Gal.astr.1.20150124.T","E3.5.Gal.astr.2.20150124.T","E3.6.Acr.hyac.1.20150106.T","E3.6.Acr.hyac.1.20150118.T","E3.6.Acr.hyac.1.20150121.T","E3.6.Acr.hyac.1.20150123.T","E3.6.Acr.hyac.2.20150105.T","E3.6.Acr.hyac.2.20150106.T","E3.6.Acr.hyac.2.20150120.T","E3.6.Acr.hyac.2.20150123.T","E3.6.Acr.hyac.3.20150105.T","E3.6.Acr.hyac.3.20150106.T","E3.6.Acr.hyac.3.20150120.T","E3.6.Acr.hyac.3.20150121.T","E3.6.Acr.hyac.3.20150123.T","E3.6.Acr.hyac.4.20150105.T","E3.6.Acr.hyac.4.20150106.T","E3.7.Pav.vari.1.20150124.T","E3.7.Pav.vari.1.20150127.T","E3.7.Pav.vari.2.20150124.T"
"5ea644138e483ad5b1723b1d548b2ee8",8,9,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"627dce7b10dbd472be7d74180c83d92b",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0790f94bae07449a33a98537e2bc2c80",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
"3fa5c277febd995b26ff0ba1af03ff72",7,16,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,20,0,0,0,0,0,0,13,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"430b8163ac67d64879e3ce9db3e5a058",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02d479164d623dee8db60aad2d5e50d8",3,19,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,6,0,27,25,0,0,4,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1bccda6ea93275ab29874cbf8fbf95e1",0,0,10,0,7,0,0,6,0,0,5,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"a900ed30eeb99281245c9927119a1e58",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,35,0,1,0,0,0,0,17,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b31eb9a6198e7ec5f554d04c87aea1a9",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a8464228d3237461cb34ddfb88c7cffb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0
"fe4da2a2271833c561c8e840051355e8",0,0,0,0,0,7,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4fe03e4907f00bf458f3186441a6f543",0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9cebfed3e1f558c8f1d0dffed98711a6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e14ab6a7aee7ce143a95824cb2ef984d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e9090820e0e6560ffda92b4763cd6841",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55eb788db31ae98b7557f1d3cb1a97fb",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b9c2ebd1e0912e773d6805c3bde9f830",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,1,0,21,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0
"9f6cc5264b532d31b3976014196f6461",21,0,13,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,52,0,0,14,7,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"18dbdea3179ecf5988bd45457580b1ec",0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d8669fa4f2cd83257639edeafac84c2d",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dfd1432948c499fba0c656393c4e3259",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4845f3195981fd623911c8d590176312",0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1b8dba8f3564428bdb1116fa3dc8ec97",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"556dfecc457f213b8113d210cbe7c928",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7dfa5429e838e550d26550741af781c6",0,0,0,0,0,35,0,0,0,0,41,15,14,4,19,42,0,0,0,29,46,0,0,0,0,0,18,0,0,0,0,32,60,34,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,98
"fdb59790f90957b5482f85ed49196ecb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"124043a68f354c7032d69ea970cf151a",0,12,0,0,1,0,20,12,0,0,0,0,0,0,0,1,0,16,2,0,0,0,0,0,0,0,10,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6bffbe133f53e69b023cc26de1e27521",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a9522bdd6442f22e89e89ad500f3ae05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5bff0f03e617fa61eb22e05f703b0fa9",0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,36,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6d9324ef13a9f414aaf7306f0abed381",35,68,9,0,1,0,9,21,12,0,2,0,20,24,0,19,76,32,7,7,1,12,32,0,0,8,0,0,42,0,24,22,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5,0
"ce2310b102eebe0970417c34ac4ecbb7",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,44,32,1,4,0,29,0,0,0,8,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"c1dbc66edba035fde1400702973b81e3",0,12,0,0,2,0,0,9,0,0,1,0,0,17,0,11,12,0,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84355e5cb3964a64c788cc146f8aab52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fb6865241024ebc350c895c380ca1186",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"732eae77008ab2fb0ca6e2d7ec6ecea2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ece5fd461326a2305f8d096aebe339b4",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8d077951bd9728b52faa29ba7660a733",0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4933e870e9f1d2925a88a8a349c46c52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e18a8b0ab65e161192fc59d09640f867",57,6,0,0,0,15,0,0,0,0,4,4,0,36,7,16,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,37,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"8e5f8a910274b570151f33684910b759",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"024fce685f1b15fdef1d3cdf0675d0dc",0,0,0,0,6,7,0,0,0,0,9,7,0,0,14,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,36
"198a05451637c7eb3c324606c9ab0ddf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f416058f1191ed3e8e2a0390281b1cce",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7fe5a9fe569cc0e367307ac4c7f135e9",0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d5db52ed9b62a400c646b59fcb23c20b",0,0,0,0,0,8,0,0,0,0,0,22,0,0,0,10,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
"bd8655a09bb99ab5500622397ccba919",0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bf09cd11a0aa3e9ea08f89dc8455cccc",3,2,10,0,0,0,18,0,0,0,0,0,29,0,0,0,34,39,0,0,0,38,0,0,43,0,0,0,112,0,14,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,4,0
"a326c8a475306b070f701688eca49340",0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39fff6fd14ba29c104812611774f793a",0,7,0,0,0,3,0,0,0,0,2,0,0,43,0,3,13,0,31,0,0,0,0,0,0,5,0,0,0,0,0,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13edc181295be4d7edd686f3bb798dd6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0
"91565cb2e4c701a714577126047c2a75",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,29,0,0,11,0,0
"5020bed51613906db43d8ec39338f63c",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,23,2,0,43,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,15,0,0
"1d64ebb1ab548bd5700931f6221c85b8",0,0,0,0,10,9,0,3,0,0,24,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
"7f2ce8c8d28695ad441aca7fdb683156",0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8be00a679189ba234ab7dbd2ec5a909a",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38fa82fd2e9cce26dc23e67b98ca318f",0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8df5b18f12765e094f24af70031c1d47",0,0,0,0,0,0,0,0,0,0,11,0,0,0,53,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30
"4e530ff132f1f1df8732a6cc0ed96abe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f56b1fd0a23005d7bdac3f93a668c02c",0,0,0,0,7,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3197a523889c03a27752a747762bba6a",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,12,0,2,0,0,0,0,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cab41d8a8aa2d41b66aef48fe1de62e0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"926f475bef82b5d762a00d2cb36741c3",51,37,42,0,0,4,24,13,31,0,1,0,0,6,0,1,18,11,0,0,2,0,0,0,72,0,12,3,41,0,85,9,0,31,0,52,0,0,0,0,75,0,0,0,0,0,0,0,0,0,6,0
"035d26e3be9317a0139fa09b036ae9b3",10,21,13,0,8,13,0,10,0,0,18,25,0,0,0,32,0,0,33,4,35,0,0,0,59,0,0,0,0,0,0,23,0,18,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,42,0,0
"8e149f62a4f9cecfc0faf83dfb95e366",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cf9875a0238b9241cb07ff5ba59df5b3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c52a3a48c26d290ccbcb3b3742d6d421",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,23,0,0,0,0,0,0,0,0,23,0,47,0,0,0,0,163,28,0,0,0,0,0
"25247827633bc221c96ac452115696c4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"834b5f02af86efe2330198f02f86340a",0,0,0,0,4,3,0,0,0,0,14,3,0,33,0,0,8,0,0,0,17,44,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
"21be97ce52e191ad667c3e28748c3eb3",0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2bd23f45accf060860e227b1832bce97",0,0,0,0,0,0,0,0,0,0,0,9,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c943a6233dbc6a8da8f55ab75873c0fd",0,0,0,0,14,18,0,0,0,0,30,24,8,22,0,45,0,0,4,20,59,0,0,0,0,0,0,0,0,0,0,22,35,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,39,0
"45b7df2d9c8e1f58feffe6d511b7c713",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c3d4feea3ef9143e3ea815081cea2c9c",0,0,0,0,0,0,3,0,0,0,4,0,0,0,50,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5d872e47e25db038027670b011193662",0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,17,16,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"03b3fcb1a0367e6ed12027d6604a62c5",0,0,0,0,4,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0
"304a2ed0e6ea08d911d58e07fee93eb6",0,0,0,0,16,0,0,0,0,0,3,0,0,0,0,21,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,22,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b8c39826b0f803d83f0a90eb2e006e0e",0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b8f034487a27dd20f944cda7182580da",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,10,0,0,0,0,0
"9c213f5222f6c2bf6f64b33f40e58e38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d848411ecb223514f20fe3f9e0f8f1f1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1db948f97b0c455b54584940911114a9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
"769593636aad0c52dfffb1ca23b4a9c1",0,0,12,0,0,0,0,0,0,47,0,10,0,0,0,0,0,0,8,4,0,5,33,0,20,0,0,20,0,0,0,0,0,0,68,0,0,64,0,266,79,10,0,142,0,0,0,116,184,0,0,0
"eb5430b052130eb736b1ad9d1b949f8b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
"8c364ad41b95ba52198b841ee523ad66",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0
"7e3febb36e6e7514bb1b0739126e6861",0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3eb859f313e7175799398b127e3a49cd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0
"4356adcdc1585492b1e14373f5b728e2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0505f9c8b5a15bbf46d4bcf1fb0221b8",8,0,16,0,0,0,0,0,0,118,0,4,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,36,0,0,0,0,0,0,0,149,0,96,100,0,0,100,0,93,0,34,0,0,0,0,0
"a786eb4c9abc3b9481539fb17090d4e7",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0
"02d34d2103a4e41e8f39b9eed90a78f8",0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5807700c9254c7eaba9163e88e051732",3,0,0,0,2,11,0,0,0,0,25,39,0,0,87,2,0,0,0,21,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,17,38
"2d833921caa306bb843f457799352fea",0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5a3ff9f00424beab6cd9ad7241c70d5f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0d858f28876ede9dbfb1f99bc4835414",0,0,0,0,19,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1c4f84c8f9e1e6729292e716660157b1",0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93b89b7ef7800b0201cc2ae3e94690a9",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a047543df67e5f6c19f375fff4ef9c31",0,19,0,0,0,0,9,30,0,0,0,0,12,0,0,0,9,0,17,0,0,0,10,0,16,4,0,0,11,0,0,9,0,3,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0
"97cc9f232da16e5531ebe8c1573630a3",0,0,0,0,0,13,0,0,0,0,23,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0
"22bdf5fd716ca62520cc1fd99da23b37",0,0,0,0,0,17,0,0,0,0,9,18,0,0,9,8,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"618ec7efe76af3aca7e42ff2c5b13100",0,0,0,0,0,6,0,0,0,0,0,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e8441e346ea486d5af505b715900e1a3",0,0,0,0,0,0,0,0,0,0,0,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
