"id","Kingdom","Phylum","Class","Order","Family","Genus","Species","1256-012-C121-M","1256-019-C123-M","1256-022-C127-M","1256-025-C128-M","1256-028-C129-M","1256-040-C143-M","1256-043-C144-M","1256-046-C145-M","1256-049-C148-M","1256-056-C150-M","1256-059-C151-M","1256-062-C152-M","1256-064-C153-M"
"4ed5c38db80a2f787b96840e5ae00394","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia-Caballeronia-Paraburkholderia","Unclassified  Burkholderia-Caballeronia-Paraburkholderia",0,0,0,0,0,0,0,5,0,0,0,0,0
"8ee7055676ffce56989dbc27ba4cba0a","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","IS-44","Unclassified  IS-44",0,0,0,0,0,0,0,0,0,0,0,1,0
"7e8298e9960b41352f977e2533a1c809","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","IS-44","Unclassified  IS-44",0,0,0,0,0,0,0,0,0,0,0,0,4
"ec46108eabe3ef7c50ebdc23d61d57c0","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","IS-44","Unclassified  IS-44",0,0,0,0,0,4,0,0,0,0,0,0,0
"b1bdd2c756da43c9f6f18ff03b9809d5","d__Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Unclassified Alteromonadaceae","Unclassified Alteromonadaceae",0,0,0,0,0,1,0,0,0,0,0,0,0
"14cb698d20a141eedf3ed34af767d0e0","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Hydrogenophilaceae","Tepidiphilus","Tepidiphilus uncultured_bacterium",0,0,0,2,0,0,0,0,0,0,0,0,0
"0eb0ba71bb069ea43a18aa67963fd827","d__Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","MND1","Unclassified  MND1",0,0,0,0,0,0,0,4,0,0,0,0,0
"94f3b24c24f2eb71ff74ea6692134d89","d__Bacteria","Proteobacteria","Gammaproteobacteria","Ectothiorhodospirales","Ectothiorhodospiraceae","uncultured","uncultured uncultured_bacterium",0,0,0,5,0,0,0,0,0,0,0,0,0
"c4d4bc078224693134b73bb21d45b220","d__Bacteria","Proteobacteria","Gammaproteobacteria","Ectothiorhodospirales","Ectothiorhodospiraceae","uncultured","uncultured uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,1
"65d9b4c9a493bcef464e0d6686306972","d__Bacteria","Proteobacteria","Gammaproteobacteria","Ectothiorhodospirales","Ectothiorhodospiraceae","uncultured","Unclassified  uncultured",0,0,2,0,0,0,0,0,0,0,0,0,0
"2d8339f8bdfbc78df89b46215688a1c5","d__Bacteria","Proteobacteria","Gammaproteobacteria","Ectothiorhodospirales","Ectothiorhodospiraceae","uncultured","Unclassified  uncultured",0,0,0,0,6,0,0,0,0,0,0,0,0
"6caa2f0afcc16cc11e08d35b9af1da04","d__Bacteria","Proteobacteria","Gammaproteobacteria","Francisellales","Francisellaceae","[Caedibacter]_taeniospiralis_group","Unclassified  [Caedibacter]_taeniospiralis_group",0,0,0,0,0,0,0,5,0,0,0,0,0
"0c47fe1a880059c6746b89e7e29e0e63","d__Bacteria","Proteobacteria","Gammaproteobacteria","Francisellales","Francisellaceae","[Caedibacter]_taeniospiralis_group","Unclassified  [Caedibacter]_taeniospiralis_group",0,0,11,0,0,0,0,0,0,0,0,0,0
"30198b081fab0f434677ca1272b91c3a","d__Bacteria","Proteobacteria","Gammaproteobacteria","Francisellales","Francisellaceae","[Caedibacter]_taeniospiralis_group","Unclassified  [Caedibacter]_taeniospiralis_group",0,0,0,0,0,0,0,0,0,0,0,9,0
"f25a544b84a7c8bdfa206fe27a05ae81","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","Endozoicomonas uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,6,0
"c25aaf44ad22e4feaf40340a98f7cd56","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","Endozoicomonas uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,20
"47700dfed5c6b597d7f41b7bc9e1fb26","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","Endozoicomonas uncultured_bacterium",0,0,0,0,34,0,0,0,0,0,0,0,0
"0b23ab60754df1cb35e3c2f0db7cff79","d__Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas","Unclassified  Stenotrophomonas",0,0,0,0,0,0,0,0,0,6,0,0,0
"294c42bcc52c286ada341a30f41cfdaa","d__Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas","Unclassified  Stenotrophomonas",0,0,0,7,0,0,0,0,0,13,9,0,0
"b473ddc49b1a5610521561b7579f0fd4","d__Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas","Unclassified  Stenotrophomonas",0,0,0,0,0,0,0,0,16,11,0,0,0
"9d2ebc8c4ac3a6f18174aa049a4b86fb","d__Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas","Unclassified  Stenotrophomonas",0,0,0,0,0,0,0,0,0,6,0,0,0
"192d88b1b8a7a2de838b13ae90e52b2e","d__Bacteria","Proteobacteria","Gammaproteobacteria","UBA10353_marine_group","UBA10353_marine_group","UBA10353_marine_group","Unclassified  UBA10353_marine_group",0,0,0,0,0,0,0,0,0,0,0,6,0
"f73bcd0ae58e74e8bce4506f836e8433","d__Bacteria","Proteobacteria","Gammaproteobacteria","Arenicellales","Arenicellaceae","Arenicella","Unclassified  Arenicella",0,0,1,0,0,0,0,0,0,0,0,0,0
"c8bb98bcd6283ee93c17d017397605e4","d__Bacteria","Proteobacteria","Gammaproteobacteria","Arenicellales","Arenicellaceae","Unclassified Arenicellaceae","Unclassified Arenicellaceae",0,0,0,0,0,0,0,0,0,0,0,10,0
"26147dc1b10bab01efc02eaabf6c13a0","d__Bacteria","Proteobacteria","Gammaproteobacteria","Arenicellales","Arenicellaceae","Unclassified Arenicellaceae","Unclassified Arenicellaceae",0,0,0,0,0,0,0,0,0,0,0,0,2
"bb0468033e2dc996a0d89f9033df97e5","d__Bacteria","Proteobacteria","Gammaproteobacteria","Arenicellales","Arenicellaceae","Unclassified Arenicellaceae","Unclassified Arenicellaceae",0,0,1,0,0,0,0,0,0,0,0,0,0
"3430dda962702e2e0d46b3a21d468791","d__Bacteria","Proteobacteria","Gammaproteobacteria","UBA10353_marine_group","UBA10353_marine_group","UBA10353_marine_group","UBA10353_marine_group uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,7
"2a23203ca32da08db4eb877a7b036acf","d__Bacteria","Proteobacteria","Gammaproteobacteria","UBA10353_marine_group","UBA10353_marine_group","UBA10353_marine_group","UBA10353_marine_group uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,6,0
"61222cbe4f4c1f9ed8210a105585412a","d__Bacteria","Proteobacteria","Gammaproteobacteria","UBA10353_marine_group","UBA10353_marine_group","UBA10353_marine_group","UBA10353_marine_group uncultured_bacterium",0,0,0,0,0,0,2,0,0,0,0,0,0
"fc59e13ed27075047dadca8414418787","d__Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Spongiibacteraceae","Unclassified Spongiibacteraceae","Unclassified Spongiibacteraceae",0,0,0,0,2,0,0,0,0,0,0,0,0
"f69973fb58f4a6d5143d2541e32dad56","d__Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Spongiibacteraceae","Unclassified Spongiibacteraceae","Unclassified Spongiibacteraceae",0,0,0,0,0,0,0,0,0,0,0,1,0
"60ba6a959219a80fc838fe72acb29f58","d__Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Spongiibacteraceae","BD1-7_clade","Unclassified  BD1-7_clade",0,0,3,0,0,0,0,0,0,0,0,0,0
"7faddc67b6c3001c970514c4636ac645","d__Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Unclassified Cellvibrionales","Unclassified Cellvibrionales","Unclassified Cellvibrionales",0,0,2,0,0,0,0,0,0,0,0,0,0
"9b2c2cda06d10b7dc3917bdac2813520","d__Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Halieaceae","Unclassified Halieaceae","Unclassified Halieaceae",0,0,0,0,0,0,0,0,0,0,0,0,1
"38894eefc8a7f57018724bb933d856b3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Spongiibacteraceae","Unclassified Spongiibacteraceae","Unclassified Spongiibacteraceae",0,0,0,0,0,4,0,0,0,0,0,0,0
"f686d05436093659fa8642caee0c0866","d__Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Spongiibacteraceae","Unclassified Spongiibacteraceae","Unclassified Spongiibacteraceae",0,0,0,0,0,0,0,6,0,0,0,0,0
"ab403368a598d3fd6cb1f11f5e49beba","d__Bacteria","Proteobacteria","Gammaproteobacteria","UBA10353_marine_group","UBA10353_marine_group","UBA10353_marine_group","Unclassified  UBA10353_marine_group",0,0,0,0,0,0,0,0,0,0,0,0,3
"d9b53d881e5cf359cc088a752b5a3c44","d__Bacteria","Proteobacteria","Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria",0,0,0,0,0,4,0,0,0,0,0,0,0
"e913c2ee76c52b4103504a8326601afa","d__Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Woeseiaceae","Woeseia","Unclassified  Woeseia",0,0,0,0,0,0,0,0,0,0,0,0,2
"1052f4271fa8c4f1bedc83422f0774a4","d__Bacteria","Proteobacteria","Gammaproteobacteria","AT-s2-59","AT-s2-59","AT-s2-59","Unclassified  AT-s2-59",0,0,0,0,0,0,0,0,0,0,0,3,0
"0f99bfd79113a18d66dd3c156805912f","d__Bacteria","Proteobacteria","Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria",0,0,2,0,0,0,0,0,0,0,0,0,0
"0810da63ef9842d994c5b0918b42dd95","d__Bacteria","Proteobacteria","Gammaproteobacteria","AT-s2-59","AT-s2-59","AT-s2-59","Unclassified  AT-s2-59",0,0,0,0,0,0,0,0,0,0,0,0,5
"38e82f64bbc0e6a7ff5680562682d305","d__Bacteria","Proteobacteria","Gammaproteobacteria","AT-s2-59","AT-s2-59","AT-s2-59","Unclassified  AT-s2-59",0,0,0,0,0,0,0,8,0,0,0,0,0
"40f1efc7ceba73251f3f476d005dc2c0","d__Bacteria","Proteobacteria","Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria",0,0,0,0,0,0,0,0,0,0,0,3,0
"3b847ab8c403c87c0f639cd0edbc4ac7","d__Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Woeseiaceae","Woeseia","Woeseia uncultured_gamma",0,0,0,0,0,0,0,0,0,0,0,0,3
"f9d1897c8377ee3a7540006cd772720c","d__Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Woeseiaceae","Woeseia","Unclassified  Woeseia",0,0,0,0,0,0,0,0,16,0,0,0,0
"758e08acb1de67942be5989bba7e0292","d__Bacteria","Proteobacteria","Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria",0,0,0,0,0,0,1,0,0,0,0,0,0
"f2f432c6bbd5efdb8c93153399e29226","d__Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Woeseiaceae","Woeseia","Unclassified  Woeseia",0,0,0,0,0,0,0,0,0,0,0,6,0
"f1b2db4c27a2f0580bbf5698bcc6c787","d__Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Woeseiaceae","Woeseia","Unclassified  Woeseia",0,0,0,0,0,0,12,0,0,0,0,0,0
"b0d65da1447ab4b3f1f7c712e8e39d2e","d__Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Woeseiaceae","Woeseia","Woeseia uncultured_bacterium",0,0,0,0,0,0,2,0,0,0,0,0,0
"66e49d53177f9c199cf9ea2b8be3de5d","d__Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Woeseiaceae","Woeseia","Woeseia uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,3,0
"6c3e3e8f709f54c481b7a92ff839a1dc","d__Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Woeseiaceae","Woeseia","Unclassified  Woeseia",0,0,0,0,0,0,0,0,0,0,0,0,14
"208e03408f2fdc48f0656d857b4fea7f","d__Bacteria","Proteobacteria","Gammaproteobacteria","Coxiellales","Coxiellaceae","Coxiella","Unclassified  Coxiella",0,0,0,0,0,0,0,0,0,0,0,0,1
"43a020574b09d8785b060cf9204a507b","d__Bacteria","Proteobacteria","Gammaproteobacteria","Coxiellales","Coxiellaceae","Coxiella","Coxiella uncultured_bacterium",0,0,8,0,0,0,0,0,0,0,0,0,0
"853410bbc5e82b52bfd4c022d6707ab8","d__Bacteria","Proteobacteria","Gammaproteobacteria","Coxiellales","Coxiellaceae","Coxiella","Unclassified  Coxiella",0,0,0,0,9,0,0,0,0,0,0,0,0
"ee85b4484216acae94e04679cf918c02","d__Bacteria","Proteobacteria","Gammaproteobacteria","uncultured","uncultured","uncultured","Unclassified  uncultured",0,0,0,0,0,0,1,0,0,0,0,0,0
"bd6c7cfd62514290166e7ce1a6de5d48","d__Bacteria","Proteobacteria","Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria",0,0,0,0,0,0,0,0,0,0,0,4,0
"78b22dabdb464ff45a24445820b65d1d","d__Bacteria","Proteobacteria","Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria",0,0,0,0,0,0,0,0,0,0,0,0,2
"39f3bb1688ff92f5f464c2115305dbf5","d__Bacteria","Proteobacteria","Gammaproteobacteria","Ectothiorhodospirales","Thioalkalispiraceae","Thioalkalispira-Sulfurivermis","Unclassified  Thioalkalispira-Sulfurivermis",0,0,0,0,0,1,0,0,0,0,0,0,0
"9a0b30876fceed2a8e8d604a230a916c","d__Bacteria","Proteobacteria","Gammaproteobacteria","Coxiellales","Coxiellaceae","Coxiella","Coxiella uncultured_bacterium",0,0,0,0,0,0,1,0,0,0,0,0,0
"a8f53569bc9b725439ed2804a141764a","d__Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","uncultured","uncultured uncultured_bacterium",0,0,2,0,0,0,0,0,0,0,0,0,0
"02cfdd74d48b901efbd171561859c080","d__Bacteria","Proteobacteria","Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria",0,0,6,0,0,0,0,0,0,0,0,0,0
"faa3ba3dc7081dc080f4f77c8db18bf8","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Saccharospirillaceae","Saccharospirillum","Unclassified  Saccharospirillum",0,0,0,0,0,0,0,0,0,0,0,0,4
"478263e1bd1246d21f2f9bfcc07b09e6","d__Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae","Leucothrix","Unclassified  Leucothrix",0,0,0,0,0,0,0,0,0,0,0,0,1
"5f5999d997a3f2b76e58e2747ebc4ab1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae","Cocleimonas","Unclassified  Cocleimonas",0,0,0,0,0,0,0,0,0,0,0,0,3
"562e6c254ef75f6fdafd6932ba3de02a","d__Bacteria","Proteobacteria","Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria",0,0,5,0,0,0,0,0,0,0,0,0,0
"9be55058973a48552e78483942df01fc","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Pseudohongiellaceae","Pseudohongiella","Unclassified  Pseudohongiella",0,0,0,0,0,0,0,0,0,0,0,0,4
"0f7de620c8f00fd78a5b80962bae4f9c","d__Bacteria","Proteobacteria","Gammaproteobacteria","SAR86_clade","SAR86_clade","SAR86_clade","Unclassified  SAR86_clade",0,0,0,0,5,0,0,0,0,0,0,0,0
"1bc7a9935a77bfbd382fd10aec886b6c","d__Bacteria","Proteobacteria","Gammaproteobacteria","SAR86_clade","SAR86_clade","SAR86_clade","SAR86_clade uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,0,1
"261fa704c5d2cc99f52f6f73fac972ed","d__Bacteria","Proteobacteria","Gammaproteobacteria","SAR86_clade","SAR86_clade","SAR86_clade","SAR86_clade uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,0,6,0
"c208607a6e75d726ea39b8cc2f942ef7","d__Bacteria","Proteobacteria","Gammaproteobacteria","SAR86_clade","SAR86_clade","SAR86_clade","Unclassified  SAR86_clade",0,0,0,0,0,0,3,0,0,0,0,0,0
"7368d384fe458341d6d2119bf869a8a2","d__Bacteria","Proteobacteria","Gammaproteobacteria","SAR86_clade","SAR86_clade","SAR86_clade","Unclassified  SAR86_clade",0,0,0,0,0,0,0,0,3,0,0,0,0
"2c3a224ecf7893b0193607906f23c044","d__Bacteria","Proteobacteria","Gammaproteobacteria","SAR86_clade","SAR86_clade","SAR86_clade","Unclassified  SAR86_clade",0,0,0,0,0,0,0,0,0,0,0,3,0
"4b7130fa84af9d99c1d93fa9bbea6eea","d__Bacteria","Proteobacteria","Gammaproteobacteria","SAR86_clade","SAR86_clade","SAR86_clade","Unclassified  SAR86_clade",0,0,0,0,0,3,0,0,0,0,0,0,0
"24faf8cee7047c38d911372a2fa86273","d__Bacteria","Proteobacteria","Gammaproteobacteria","SAR86_clade","SAR86_clade","SAR86_clade","Unclassified  SAR86_clade",0,0,0,0,0,0,0,0,0,0,0,2,0
"deab2f9bb26f28ec7a9c59145b309e49","d__Bacteria","Proteobacteria","Gammaproteobacteria","SAR86_clade","SAR86_clade","SAR86_clade","SAR86_clade uncultured_bacterium",0,0,0,0,4,0,0,0,0,0,0,0,0
"9b74b5681d20d857692314eb2c3342e7","d__Bacteria","Proteobacteria","Gammaproteobacteria","SAR86_clade","SAR86_clade","SAR86_clade","Unclassified  SAR86_clade",0,0,0,4,0,0,0,0,0,0,0,0,0
"394ed2033b6db21bc71e89333e45313c","d__Bacteria","Proteobacteria","Gammaproteobacteria","SAR86_clade","SAR86_clade","SAR86_clade","Unclassified  SAR86_clade",12,0,0,0,0,0,0,0,0,0,0,0,0
"b8111fefb14056dcf5bfa6e70862797a","d__Bacteria","Proteobacteria","Gammaproteobacteria","SAR86_clade","SAR86_clade","SAR86_clade","Unclassified  SAR86_clade",0,0,0,0,5,0,0,0,0,0,0,0,0
"dd2958f4dc1ff46c0741eefaebb93746","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","Unclassified  Endozoicomonas",0,0,0,0,0,0,0,0,0,0,0,0,14
"830093416fccc5c819a673781aee84d9","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","Unclassified  Endozoicomonas",0,0,0,0,0,0,0,0,66,0,0,0,8
"67592acbcf1f927a2d407001de649e15","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","Unclassified  Endozoicomonas",0,5,0,0,0,0,0,0,0,0,0,0,0
"a8170af19f9357f835d6b20778a2d27d","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","Endozoicomonas uncultured_bacterium",0,0,0,0,0,0,6,52,52,0,0,0,0
"7f375644e76bc6d50a86b268285b8f7b","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","Endozoicomonas uncultured_bacterium",0,0,0,0,0,0,11,37,0,0,0,0,0
"150821ae14d96d99391fff76daca07d6","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","Endozoicomonas uncultured_bacterium",122,0,0,0,0,0,3,39,0,0,0,0,0
"cd68a135e5b2a8cf9a8104d7250900f8","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","Endozoicomonas uncultured_bacterium",0,0,0,0,0,0,1,32,0,0,0,0,0
"9c7572ce53c9deaee6b270fc9aa5edf4","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","Endozoicomonas uncultured_bacterium",0,0,52,0,0,0,5,49,0,0,0,0,0
"7322c345db8ce34556c6ac6956213c3a","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","Endozoicomonas uncultured_bacterium",0,0,0,0,0,0,2,32,0,0,0,0,0
"c737320b52e6093c4312e4877d22dee8","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","Endozoicomonas uncultured_bacterium",0,0,0,0,0,0,0,0,0,0,2,0,0
"d75651a7a191a201670804ffbed1b836","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","Endozoicomonas uncultured_bacterium",0,0,0,0,0,0,0,35,0,0,0,0,0
"339661e2be5c9a2de499666ff9b373a4","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","Endozoicomonas uncultured_bacterium",0,0,0,0,0,0,2,22,0,0,0,0,0
"526b513c308bd3f52a41e38e8fe9f122","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas","Endozoicomonas uncultured_bacterium",0,0,0,0,0,0,0,32,0,0,0,0,0
"3130280ab1357d6e7077c5316600d50b","d__Bacteria","Proteobacteria","Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria","Unclassified Gammaproteobacteria",0,0,0,0,0,0,0,4,0,0,0,0,0
"37fd047b08a80fef969e89e2a0cd8e2c","d__Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Microbulbiferaceae","Microbulbifer","Unclassified  Microbulbifer",0,0,0,0,0,0,0,0,0,0,0,3,0
"3d31438439a0d477cbfa8b9ab7eb8e88","d__Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Marinobacteraceae","Marinobacter","Unclassified  Marinobacter",0,0,0,3,0,0,0,0,0,0,0,0,0
"95ef52e5fe3a87904171d2ffd41e8e09","d__Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Porticoccaceae","Unclassified Porticoccaceae","Unclassified Porticoccaceae",0,0,0,0,0,0,0,0,0,0,0,1,0
"7162e4e292f340854c613fe904e6839f","d__Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","Unclassified Cellvibrionaceae","Unclassified Cellvibrionaceae",0,0,0,0,0,0,0,0,0,0,0,1,0
"d769292cd3b5e195620e35224cb302e1","d__Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Psychrosphaera","Unclassified  Psychrosphaera",0,0,0,0,0,0,0,0,0,0,0,3,0
"47ca84c62828539d39d0f0986b1dc0e7","d__Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Psychrosphaera","Unclassified  Psychrosphaera",0,0,0,0,0,0,1,0,0,0,0,0,0
"ac2be93e666ffd096c036082b5827918","d__Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Psychrosphaera","Unclassified  Psychrosphaera",0,0,0,0,0,0,0,0,0,0,0,0,5
"1c4476aaae3b1a72d3a609433d0a0471","d__Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas","Unclassified  Pseudoalteromonas",0,0,0,0,0,0,0,0,0,0,0,3,0
"43b3f852f413bd0333405ae0770f09c5","d__Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,0,0,0,0,0,0,5
"47c9c36e14b824c07fab9ae7b048bfea","d__Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas","Unclassified  Pseudoalteromonas",0,0,3,0,0,0,0,0,0,0,0,0,0
"c72c1a8807fea94993a7069c6adbe542","d__Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella","Unclassified  Shewanella",0,0,2,0,0,0,0,0,0,0,0,0,0
"e38feed07c89147709ff46f8dd5bb379","d__Bacteria","Bdellovibrionota","Bdellovibrionia","Bacteriovoracales","Bacteriovoracaceae","Halobacteriovorax","Unclassified  Halobacteriovorax",0,0,0,0,0,0,1,0,0,0,0,0,0
"217297f12668764dd4421684366aa3f3","d__Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Unclassified Alteromonadaceae","Unclassified Alteromonadaceae",0,0,0,0,0,0,1,0,0,0,0,0,0
"10e982ce398961ffe4c1584d2a4d09ae","d__Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","Unclassified Cellvibrionaceae","Unclassified Cellvibrionaceae",0,0,0,0,0,0,0,0,0,0,0,0,8
"310b190eb6db5e2822e1f2d2da0697b0","d__Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","Unclassified Cellvibrionaceae","Unclassified Cellvibrionaceae",0,0,0,0,0,0,0,0,0,0,0,0,1
"d12db04350dda6ec192fc57a8cd291a6","d__Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","Cellvibrionaceae","Unclassified  Cellvibrionaceae",0,0,2,0,0,0,0,0,0,0,0,0,0
"15469a2f5caf35c5694de095d0f1e69f","d__Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","Cellvibrionaceae","Unclassified  Cellvibrionaceae",0,0,0,0,0,2,0,0,0,0,0,0,0
"e3b40aa3ef5b0201e3f05b635b72cfea","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Unclassified Oceanospirillales","Unclassified Oceanospirillales","Unclassified Oceanospirillales",0,0,0,0,2,0,0,0,0,0,0,0,0
"7adad4fd30161da66ee6cd618e849aac","d__Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","uncultured","Unclassified  uncultured",0,0,0,0,0,0,1,0,0,0,0,0,0
"a1cef9fc01f7248581ea0ac62bf4e799","d__Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Oceanospirillaceae","Oceanospirillum","Unclassified  Oceanospirillum",0,0,0,1,0,0,0,0,0,0,0,0,0
