"id","1256-103-PW164-T","1256-106-PW165-T","1256-109-PW166-T","1256-112-PW167-T","1256-115-PW168-T","1256-119-PW169-T","1256-122-PW170-T","1256-125-PW171-T","1256-128-PW172-T","1256-131-PW174-T","1256-136-PW176-T","1256-139-PW177-T","1256-142-PW178-T","1256-147-PW182-T","1256-151-PW183-T","1256-154-PW185-T","1256-157-PW186-T","1256-160-PW187-T","1256-168-PW192-T","1256-171-PW193-T","1256-174-PW194-T","1256-177-PW195-T","1256-180-PW197-T","1256-189-PW201-T","1256-192-PW202-T","1256-195-PW203-T"
"34cbfc5970aa7512ea37cdbe3c420c44",0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
"4293ecd177d842b1abea6046a4517664",0,0,1,0,0,0,4,4,2,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0
"405e7c186fd3fc41a5c79ad7965ba6e8",0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,11,0,1,1,0,0,2
"f9abeb79ce66d7bb359beb82d58c85e1",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33cfac30528c78bb5f88bf6e0a7bf605",0,0,0,1,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"d078a84d3ff005bffd2e4542e170a5c6",0,0,0,5,0,0,0,0,0,0,18,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"7ca32c0b0af5d9ed7f4a3fee0c15c1e7",11,116,14,6,55,0,67,5,5,35,0,0,1,22,16,5,6,4,44,0,12,119,0,134,20,9
"15b75547cff3ed6bb39ebaa471c30dbc",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f529d40948867ddc270815a3ddcd54cd",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
"53b666f1943f7b29bd42c9a0ec7d6412",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0
"df671d0eb8fc0f8027d6d16e4cbeb32c",9,0,0,0,0,0,0,8,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0
"60df5fa1c3d4db81b9cbdd8b82d32f4b",0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,1,0,0,0
"e70fd11eec729c3330a682559b5763e4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,12,10,0,0,0
"0b681a3f8b283f2cb32be2d6ca0f43c5",0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57e8cf58c6ab5a0d6a936e83e1609762",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"f61b6fb1aa917ca6019d70a49103270b",1,0,7,0,0,1,0,7,2,0,0,0,2,1,0,4,0,2,0,12,0,1,0,0,0,4
"e3bbabc88c081feaebd8a0a80ed17f0e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
"2edd9c71495499fff39482e04242620b",0,8,5,0,0,3,8,18,3,0,0,1,6,2,31,4,16,1,0,57,12,0,0,21,0,33
"56ac7086b654734190799d15a6c2a2c2",0,0,2,13,0,0,4,2,8,0,0,0,17,6,0,13,0,0,0,0,0,0,2,0,0,4
"a8199eb8435744c9c633a7c3df663393",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"25f3f0defff67f5920a949da02f2ee7a",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
"86812daef8ef117967472f33c203741c",0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,9,0,0,0,0,0
"d8367af78c40e2b016cef050773847a9",5,0,2,10,0,2,6,5,0,0,2,2,1,0,3,2,2,11,12,0,1,21,4,0,0,9
"345d4b85f3ce6d9ff66bf439acb66abd",0,0,0,0,0,0,4,0,0,0,6,6,0,0,0,0,5,1,0,0,3,3,6,0,0,0
"5bccf56ecd38fd618f315ab841dd6838",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"fcdf43b1749232dc7f03d78715c2f3c0",0,0,0,3,0,25,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"b273dac0f865010c1c1151980a77658a",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
"032f2735338c1c6190fce95d8a62f153",0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0be65b74e9efe542c38ec6af5e3318b7",0,0,0,0,0,1,0,1,1,0,7,3,0,2,0,0,5,0,0,0,1,0,16,0,0,0
"b3b67342f0333920f65d25be179b727f",0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
"5457dede1994afb0527a9ea958682c80",0,0,4,8,0,6,2,2,2,0,0,3,3,5,0,1,9,0,0,0,11,1,2,0,0,1
"59e700e6c963e665be967723b059d8ad",100,57,56,53,31,31,149,78,108,49,111,103,76,45,192,181,162,224,29,124,50,61,41,102,0,187
"5ff8f49bf2bf8d874cef52b433568a25",44,44,7,7,0,2,6,15,7,6,2,1,0,2,4,17,4,13,0,0,0,2,1,0,0,11
"02f33c2967e6cfee15510afa92e971a6",0,0,4,1,0,0,0,0,2,0,0,0,1,0,7,2,5,0,0,0,11,0,0,0,0,1
"27187110dbc48a4627a1c47b3b8c73b9",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0
"e62ecfb5e5f74e1a3aefc75fedbe4813",0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
"ddc9a8fe8b45a9c02c20576f164a426f",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"c9100aff2c33288454978506d375b406",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0
"b25f5ad37f7e1151a73923c1dc2d1772",0,0,1,1,0,6,3,0,0,0,9,21,0,1,9,0,9,0,0,0,0,0,12,0,0,0
"135a4a18ee628f44016c98b06a03a044",59,16,11,9,35,16,5,1,3,12,0,5,0,0,2,0,2,0,75,0,15,1,5,42,0,0
"ef1d87f7c650dab6b06d50c1f9df24f7",83,57,0,1,4,0,0,0,1,44,0,0,0,11,2,0,1,0,33,11,0,0,1,0,16,0
"03d20ffddb24b95ac31687e5dd0cbe32",0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,17,0,0
"18e75f7ee0a51c6b12b3d26effe22fa1",19,15,0,0,0,0,0,4,0,0,0,0,0,4,1,0,0,0,29,21,0,0,0,0,0,0
"aa04ef1fdef7e9e098abca8475ea903b",0,0,1,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1
"ceeb248d771ad185627331ab7295e263",0,0,0,0,0,0,0,0,0,23,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0
"f2e45de9c1773248a88231624956fbbf",0,4,1,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
"fa7d67964fd7893bdf134aef9685178a",12,18,2,0,0,0,2,0,0,3,0,0,0,3,0,0,0,0,0,0,0,6,0,0,6,0
"4bd11e5f819623b6ef80ad0f26acf171",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2ce7bdc32b8ad0a01db4742bc85bccf8",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f879a524b7b00fc82a4d72bde0b4cbd6",0,4,2,0,0,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,6,3,0,0,0,0
"99dac2954294c667cdb4c9142d85a495",8,16,2,0,18,0,0,5,3,2,0,0,0,7,0,0,0,0,7,9,4,0,0,0,0,0
"5461eb6620bd603d768864599263c3d5",0,0,0,0,0,0,0,0,0,4,0,0,2,0,14,0,6,0,0,0,0,0,0,0,0,3
"2f4365be061ecafb59a7cda7a183d221",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"90a0b2de6157a0b97ba4c52b99802f8f",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09d21bfe1332afd48aea1cf7bbcc4dee",0,0,0,0,0,0,0,0,0,20,0,0,0,12,0,0,0,0,10,0,0,1,0,6,0,0
"ac66fe5a235bf9179489ec44d65d1dce",0,0,1,10,0,0,12,17,5,0,6,14,0,0,4,0,0,0,0,0,41,0,6,0,0,1
"cda76685cdc8b2e75dc691775cfc2b12",0,0,0,3,0,5,8,11,9,0,0,3,0,1,0,15,7,7,0,0,0,5,0,0,0,4
"f7c5bc82b81fceda2030facbd65a70c9",9,0,16,4,0,11,1,14,3,0,11,0,6,2,0,9,9,8,5,2,1,14,1,0,1,5
"48cb809e494418974b0e953fd6893499",0,0,4,10,0,0,1,0,0,0,0,0,12,4,0,0,1,0,0,0,36,5,14,0,0,1
"f519133b21994975393f8a5c4760b1eb",0,0,2,2,0,0,0,6,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1
"00cc7e118afe4e26aa86e5cbf7c9b8ed",10,0,9,5,0,24,21,22,31,0,11,1,48,19,1,37,11,20,23,6,0,2,1,0,0,32
"65f078eccabbe0d3243e90961fa8ff01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0
"4ce75c354e912fee67f8bb6bb65b4ec7",0,0,1,0,0,0,0,5,0,0,0,0,0,2,0,4,2,0,0,0,0,0,0,0,0,0
"d0d029a54e32fdefcdcd4e3131a2eabf",0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
"06a0846d08561c6b911db2ae984f989c",4,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
"4b75dd23163c29e865a5449be91c39b0",0,13,5,0,0,2,4,3,1,5,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,3
"fe66add567fb216eeffc3b5830073f3b",0,0,38,26,0,16,10,20,18,27,13,24,5,12,1,23,16,12,30,0,37,2,10,19,0,18
"177491775ccf9a947823a3824e8d2191",0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b96b8f468939fe87d3ef31554c78ddaa",0,0,28,11,0,10,0,0,0,0,0,11,0,11,0,0,6,0,23,0,0,0,0,4,0,0
"e17aac596c9b3bbf4521f65f6bec1696",0,0,0,0,0,2,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"7f8e4dab55e5ea522a7565407a8930a8",0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,2,19,3,0,0,0,0,0,0,0,0
"077e702b3e9b3bb9fb9f9ca7be34b766",0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"e8e73fb677b475ee13f328b5d0d78668",0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b7425f74ae2b02e5891fb22b38a29380",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0
"eef01ac575326a9843064957030da74e",0,0,4,18,0,7,0,0,0,0,0,2,3,4,0,0,2,0,0,0,2,0,0,0,0,0
"b4e6f491f9018af957e42fbf88a771eb",0,0,3,16,0,9,2,1,0,0,0,1,1,5,6,0,5,0,0,0,0,0,0,0,0,0
"6a4073d338df82a14b3e7a9f9183d8c8",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"a0568c42e0e9c356f7364b3c7b2b60e1",0,0,5,1,0,3,1,0,0,0,12,4,15,0,0,0,6,0,0,0,0,0,3,0,0,0
"ba374e2e544d9807b72fc55e6e87d52a",79,42,8,1,102,0,1,12,0,44,0,0,7,20,11,0,0,0,42,8,0,0,0,102,9,5
"6b174f74c1ab74aa0a266d699398a80d",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"702182458fbed000a90adeb42b25ac8f",0,3,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9897a1c22be9c209cc344229ed8cf85e",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d2fc5e564e398e6790a26d82dec7b0fe",0,0,8,7,0,9,6,0,0,0,0,3,7,0,1,0,3,5,0,0,0,3,0,0,0,0
"acdbabe1c9313daca88e0029bfc1bace",0,0,1,2,0,3,6,0,0,0,0,7,0,0,13,0,1,2,0,0,18,14,2,0,0,1
"8f4c25e8ff7e16b470958af267f6cfd7",0,0,1,2,0,1,11,0,0,0,15,5,0,0,0,0,10,4,0,0,2,2,1,0,2,0
"db49f2c9bf9b15f24ab1927c9645d5ca",0,0,0,0,0,0,2,0,0,0,2,5,16,5,0,1,11,0,0,0,0,0,0,0,0,14
"51749f52e774a8e73e178871fca8875e",0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"abdbb03688d280a5f05f304f661863c2",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"247d6341d097237f5c783c5077398687",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,2,0,0,0
"ea1564a1d74e292e2119f7e2e25b2afb",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b97e9f984488d54dad0cd9b96d6a3361",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"7274b63f030cd56ff0920ee932472b4e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0
"9d0d076c28f8cc83ffbbca5af92ee318",0,0,0,3,0,0,0,11,6,0,2,0,3,0,0,2,0,3,0,0,0,4,0,0,0,1
"17327274467c97be3b5177d105c80a9c",0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"22109043045c42b139ba402ab9258400",0,0,11,11,0,0,0,0,0,0,1,8,2,1,0,0,1,0,0,0,2,0,0,0,0,0
"e2c0db50ecac689ec37b5646743d479f",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"18a8dbd1c3f667908f9dc133c9972ac6",9,0,16,10,0,17,17,78,19,0,9,0,11,20,4,41,41,60,14,34,7,15,0,0,0,61
"748ea7b4a459be9ccf791ceea0b5c447",0,0,0,5,0,0,0,0,2,0,0,4,0,1,0,0,0,0,0,0,8,0,1,0,0,0
"7c690ca8d000bf47c15d5d596c5d8a22",0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,1,1
"5eb501b1be651b518cb2d45fb7e3940f",0,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a4ccb0cda75d776dac78ed198f9dcfc4",0,0,0,9,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"fdf0aee1a8d465da8057f0525de3e1e5",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dfe349e940ac7386ba458fa63b619191",0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3904d8bea52113755ffb858a8ba6dad8",0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"aefd4a0fab706683c8acd6c6cc74d890",5,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
"cf98e23e33aa2257e67db26690a05523",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ff13b5072c89a06482a4abbfb835d4f6",0,23,17,26,0,504,4,0,2,3,0,9,1,26,7,0,21,12,26,9,5,0,34,0,825,5
"a91a331badbff81ee7aceb9793ae75f2",0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"eb3203e907c7ce55c9e2bdd46c48da5b",0,0,3,0,0,0,16,1,16,0,17,0,1,1,0,46,0,1,0,0,0,1,0,0,0,0
"bafebba77012c14df751b11aaf99cab9",5,0,16,26,0,4,23,15,24,0,13,12,9,7,1,12,4,23,0,19,20,0,0,0,0,14
"9718d60a945e096ad3d82845615b48e2",0,0,7,0,0,2,0,5,10,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"9caae3f94596817fb85886bcb2d4c137",0,0,3,0,0,1,1,6,6,0,3,1,2,0,0,12,4,6,0,0,0,0,0,0,0,5
"d16e877993532ebb369b2f5339cef66e",0,0,4,2,0,0,2,2,1,12,0,1,0,0,0,4,0,0,0,0,4,0,0,0,0,7
"a256a7646e2af51281bcca689cf75c00",0,0,9,3,0,1,0,0,1,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0
"09f356e073c9ff0165858d4d0623f77e",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f9a2855aea15f3af26fe166594f943f4",0,0,0,3,0,1,0,0,0,0,0,0,0,6,0,1,0,1,0,0,0,0,0,0,0,0
"dda40f9fc662ca778eefee351878466d",0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,6,1,0,0,0
"68fe69863fe2c54aec223793807e35ba",0,0,0,0,0,7,0,0,1,0,1,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0
"adaa27d0d5629eb62672ae7e8c692493",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"78050928cef468ad0540d78707fe228e",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8dc6256de1c35f220af89b31351c23b3",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"acaa878512f7412a34a7c49e1add291b",0,4,7,0,0,3,8,9,36,10,8,1,9,11,5,12,17,6,0,0,0,0,1,0,0,6
"ea5a4a45374ba73a52430d9b031785f8",0,6,0,7,0,0,1,0,0,12,0,3,2,11,0,0,3,0,0,0,7,45,4,0,8,2
"ca05ec21d279096e96d95fab3e93fe24",0,0,3,4,0,0,4,6,1,50,2,8,12,14,1,2,3,11,0,10,0,8,10,0,0,9
"f6d1547a68547d06a22dbef3210b10c7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"ccc5f4fee00d7ec6451e5b6994eef052",0,0,0,1,0,0,3,2,0,0,0,1,0,1,0,11,0,0,0,0,0,4,0,0,0,1
"f888459fd4a5de019f16604b55aae1f0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0
"70b9e3e31cf921b614a5af14dd0ad7ab",0,0,0,0,0,0,6,0,0,0,0,0,0,12,7,0,0,0,0,0,7,8,0,0,0,0
"46570efd1bc11cceba1aa419e41e892a",0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,1
"6882fc929a9a62d61c5631bbb06b54a8",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"fb257502b47c2f80ac28c0baf77b9ad4",0,0,1,0,0,0,1,1,0,0,0,1,1,5,0,0,0,2,0,0,0,0,1,0,0,2
"60166b6c7e71a3d439ef6552c524be6f",2,0,4,2,0,0,13,1,12,0,1,5,1,6,0,3,1,3,1,0,6,3,0,0,0,7
"7b79cee10505cea2b29e7aa2c01e6353",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"fbad46a1ade3f0cef75611d91f1ed681",0,0,2,1,0,3,0,0,0,0,0,0,0,4,13,0,0,0,0,0,2,2,1,0,0,0
